meshblock_id,census_year_id,married,never,not_elsewhere_included,separated,total,total_stated
1175000,3,102,51,21,51,225,204
1175100,3,21,6,6,21,54,48
1175201,3,0,0,0,0,3,0
1175202,3,57,36,15,36,147,132
1175300,3,81,48,21,54,201,180
1175400,3,6,6,12,3,27,18
1175500,3,27,27,15,18,84,69
1175600,3,30,21,9,45,105,93
1175701,3,15,18,18,9,60,42
1175702,3,45,30,12,33,123,111
1175800,3,45,30,12,54,141,129
1175900,3,18,15,6,27,69,60
1176000,3,69,36,21,39,168,141
1176100,3,21,24,15,21,81,66
1176200,3,42,36,21,21,117,96
1176300,3,36,27,15,33,114,99
1176400,3,63,30,18,36,147,129
1176500,3,42,33,9,27,111,102
1176601,3,18,9,0,0,27,27
1176602,3,12,15,0,15,42,42
1176603,3,24,6,3,18,48,48
1176604,3,12,6,3,27,45,42
1176605,3,6,6,0,24,36,36
1176606,3,0,0,0,0,6,0
1176700,3,51,27,18,24,120,102
1176800,3,36,33,18,27,114,96
1176900,3,27,30,15,27,96,84
1177000,3,30,24,12,6,78,63
1177100,3,39,21,6,9,78,69
1177201,3,9,12,6,3,24,24
1177202,3,0,0,0,0,6,6
1177300,3,0,0,0,0,3,0
1177400,3,81,36,15,45,177,165
1177500,3,0,0,0,0,3,0
1177600,3,21,39,18,18,96,78
1177700,3,30,18,9,12,72,60
1177800,3,21,6,12,12,54,42
1177900,3,6,12,18,0,36,18
1178002,3,45,90,27,21,177,156
1178003,3,72,63,27,24,186,162
1178004,3,66,63,15,33,177,165
1178100,3,78,93,27,33,231,204
1178201,3,27,6,0,6,33,33
1178202,3,54,63,24,33,177,150
1178300,3,54,36,15,24,132,117
1178400,3,96,30,3,30,159,156
1178500,3,78,33,6,27,144,138
1178600,3,48,18,6,24,99,93
1178700,3,114,57,18,51,240,222
1178800,3,57,51,36,36,186,150
1178900,3,0,0,0,0,0,0
1179001,3,48,24,9,18,96,87
1179002,3,27,18,6,12,60,54
1179100,3,111,39,12,36,195,186
1179200,3,120,45,12,36,213,201
1179301,3,69,48,9,33,159,153
1179302,3,33,36,12,18,96,87
1179401,3,75,21,3,18,117,114
1179402,3,66,36,6,24,132,126
1179403,3,87,54,18,30,189,174
1179502,3,87,96,18,45,249,234
1179503,3,54,21,0,12,93,90
1179504,3,45,12,0,9,69,66
1179505,3,78,60,6,30,174,168
1179506,3,21,51,24,21,117,93
1179602,3,72,45,3,33,153,147
1179605,3,66,87,27,39,222,195
1179606,3,66,15,6,63,147,144
1179607,3,48,24,12,39,120,111
1179608,3,72,3,3,33,114,111
1179609,3,75,33,3,18,132,129
1179610,3,36,39,6,18,99,93
1179701,3,60,72,12,18,165,150
1179702,3,63,36,9,15,123,114
1179801,3,33,30,6,6,75,69
1179802,3,51,60,9,21,138,132
1179901,3,57,18,6,18,96,90
1179902,3,57,18,3,24,102,99
1179903,3,99,36,9,12,156,147
1180001,3,126,51,21,24,222,201
1180004,3,99,48,15,36,195,186
1180005,3,30,24,3,9,69,69
1180006,3,69,81,42,33,225,183
1180007,3,54,42,12,18,126,114
1180010,3,69,63,18,33,186,168
1180011,3,102,48,15,30,198,180
1180012,3,39,63,30,21,153,123
1180013,3,33,36,12,18,102,87
1180014,3,66,9,9,9,93,84
1180015,3,159,69,12,33,273,258
1180016,3,18,6,3,6,30,30
1180017,3,21,21,0,9,51,51
1180018,3,12,9,3,9,33,30
1180019,3,36,18,6,15,72,69
1180020,3,30,15,3,12,57,54
1180021,3,6,24,12,9,51,42
1180100,3,114,66,24,39,243,219
1180201,3,0,0,0,0,0,0
1180202,3,66,24,6,6,102,96
1180203,3,72,24,3,24,126,123
1180301,3,48,33,6,24,111,108
1180304,3,45,24,9,12,90,81
1180305,3,72,21,3,12,108,105
1180306,3,117,60,12,39,231,213
1180307,3,18,6,3,15,39,39
1180308,3,0,0,0,0,0,0
1180309,3,0,0,0,0,0,0
1180403,3,45,42,9,15,108,99
1180404,3,87,60,27,27,201,174
1180405,3,27,6,0,12,45,45
1180406,3,27,12,3,12,57,51
1180407,3,30,30,18,6,81,66
1180408,3,21,27,24,9,78,57
1180409,3,33,30,6,18,87,84
1180501,3,0,0,0,0,3,0
1180502,3,0,0,0,0,0,0
1180601,3,60,27,15,21,123,108
1180602,3,81,24,18,42,165,147
1180603,3,27,15,6,9,57,51
1180700,3,66,18,6,9,102,93
1180800,3,90,18,12,18,138,129
1180901,3,0,0,0,0,3,0
1180902,3,0,0,0,0,0,0
1180903,3,0,0,0,0,0,0
1181001,3,48,18,6,15,90,84
1181002,3,141,21,6,42,210,204
1181100,3,93,36,18,21,168,150
1181201,3,57,9,9,42,114,108
1181202,3,9,12,3,6,30,30
1181301,3,57,21,6,18,102,96
1181302,3,33,15,6,18,78,69
1181401,3,6,3,3,6,15,15
1181402,3,63,24,18,15,120,102
1181403,3,21,3,3,6,30,27
1181404,3,18,6,3,3,33,27
1181405,3,12,3,0,3,12,15
1181406,3,24,3,0,3,30,30
1181500,3,0,0,0,0,0,0
1181600,3,57,24,3,12,96,93
1181701,3,45,21,6,15,84,78
1181703,3,69,15,6,9,99,93
1181704,3,21,21,6,12,60,54
1181705,3,6,6,0,0,9,9
1181706,3,15,3,3,6,27,21
1181801,3,18,9,0,6,33,33
1181802,3,48,15,0,9,69,69
1181803,3,27,9,0,12,48,48
1181804,3,39,15,0,9,66,63
1181903,3,0,0,0,0,0,0
1181904,3,24,6,3,6,36,33
1181905,3,39,12,3,6,63,60
1181906,3,48,18,3,21,90,87
1181907,3,57,12,3,3,78,75
1181908,3,42,15,9,21,84,78
1181909,3,33,18,0,9,60,57
1182000,3,0,0,0,0,0,0
1182100,3,78,36,12,27,156,144
1182202,3,0,0,0,0,0,0
1182203,3,0,0,0,0,0,0
1182205,3,114,42,3,18,177,177
1182206,3,9,9,6,9,33,27
1182207,3,63,21,6,30,117,114
1182300,3,102,48,15,33,195,180
1182400,3,0,0,0,0,0,0
1182500,3,0,0,0,0,0,0
1182600,3,0,0,0,0,0,0
1182702,3,0,0,0,0,0,0
1182703,3,21,12,6,3,42,39
1182704,3,18,9,0,3,30,27
1182705,3,24,6,3,3,39,36
1182706,3,15,30,9,15,69,57
1182800,3,87,39,24,27,177,153
1182900,3,114,21,18,63,222,201
1183003,3,75,33,9,30,144,138
1183004,3,105,27,15,78,222,210
1183005,3,51,12,3,18,84,81
1183006,3,45,24,6,15,90,84
1183007,3,60,12,0,21,93,93
1183101,3,15,9,3,15,42,36
1183102,3,24,15,6,12,60,57
1183103,3,15,12,9,6,36,30
1183104,3,30,18,3,15,69,63
1183201,3,36,6,0,6,45,42
1183202,3,24,12,0,9,51,48
1183203,3,27,0,0,3,30,30
1183204,3,21,3,3,12,36,33
1183205,3,24,0,3,15,39,39
1183206,3,36,18,6,9,69,66
1183207,3,15,12,3,6,39,36
1183300,3,54,15,9,12,93,87
1183401,3,9,3,6,3,24,21
1183402,3,0,0,0,0,6,6
1183403,3,15,6,3,6,30,30
1183404,3,39,6,3,12,60,54
1183405,3,24,15,3,9,51,48
1183406,3,24,0,3,9,42,39
1183407,3,30,9,0,15,60,57
1183408,3,69,9,9,12,99,90
1183409,3,21,6,0,3,33,33
1183501,3,42,15,18,21,99,81
1183502,3,51,27,12,30,120,105
1183601,3,39,18,6,21,81,78
1183602,3,9,6,0,3,18,21
1183700,3,69,27,24,39,153,129
1183803,3,42,12,6,9,72,66
1183804,3,93,36,12,48,189,171
1183805,3,15,3,3,6,24,24
1183806,3,9,3,0,3,21,21
1183807,3,33,12,6,12,63,57
1183808,3,36,45,15,12,108,96
1183809,3,33,18,3,12,66,63
1183901,3,30,3,3,6,45,42
1183902,3,27,3,0,3,36,36
1183903,3,36,3,3,0,42,42
1183904,3,33,9,0,12,54,54
1183905,3,27,3,3,3,36,33
1183906,3,39,6,3,6,54,54
1184000,3,0,0,0,0,0,0
1184100,3,0,0,0,0,0,0
1184200,3,27,33,9,9,78,69
1184300,3,12,12,6,6,36,27
1184401,3,0,0,0,0,0,0
1184402,3,0,0,0,0,0,0
1184500,3,6,6,0,3,15,15
1184600,3,21,18,9,9,60,51
1184700,3,0,0,0,0,0,0
1184801,3,36,15,3,9,60,57
1184802,3,45,24,6,15,90,81
1184901,3,57,21,3,15,96,96
1184902,3,54,15,9,12,87,81
1185000,3,66,24,9,18,120,108
1185100,3,144,33,9,24,207,198
1185201,3,117,18,12,30,171,162
1185202,3,111,42,15,33,198,186
1185300,3,105,42,15,24,183,168
1185400,3,66,36,15,33,150,138
1185500,3,123,42,12,27,204,195
1185600,3,27,15,3,9,51,51
1185700,3,0,0,0,0,0,0
1185800,3,36,15,9,9,69,60
1185900,3,78,21,9,18,126,117
1186000,3,69,15,6,18,105,99
1186100,3,21,6,3,6,33,33
1186201,3,30,9,6,3,51,45
1186202,3,63,33,6,18,120,111
1186301,3,27,21,9,3,57,48
1186302,3,6,3,6,6,18,15
1186303,3,51,24,9,9,90,81
1186304,3,15,6,0,6,27,27
1186400,3,15,9,0,3,27,27
1186500,3,42,9,0,6,57,54
1186600,3,0,0,0,0,0,0
1186701,3,69,27,12,15,126,114
1186702,3,51,18,3,9,81,75
1186703,3,18,9,0,9,36,33
1186704,3,96,30,15,12,153,138
1186705,3,72,21,18,15,126,111
1186800,3,0,0,0,0,0,0
1186901,3,57,9,6,27,99,90
1186902,3,102,36,9,30,174,171
1187001,3,60,33,3,21,117,117
1187002,3,57,15,6,24,96,93
1187100,3,72,18,3,15,105,105
1187201,3,30,12,0,12,60,57
1187203,3,54,24,6,27,114,108
1187204,3,60,21,3,12,93,87
1187207,3,90,9,0,18,120,120
1187208,3,153,15,9,66,243,234
1187209,3,45,12,0,48,105,105
1187300,3,111,36,9,24,183,171
1187401,3,147,24,0,24,198,198
1187402,3,9,3,0,0,12,12
1187403,3,150,33,9,27,219,207
1187500,3,96,39,15,27,177,162
1187600,3,0,0,0,0,0,0
1187700,3,0,0,0,0,0,0
1187800,3,0,0,0,0,0,0
1187901,3,81,24,3,9,117,114
1187902,3,54,6,3,6,72,69
1187903,3,93,21,6,27,144,138
1188001,3,90,45,15,24,171,156
1188002,3,87,36,18,15,159,141
1188102,3,114,66,24,36,240,216
1188103,3,51,27,15,6,99,84
1188104,3,39,9,0,9,57,57
1188200,3,36,51,18,24,129,108
1188300,3,69,36,6,24,132,129
1188401,3,60,18,3,15,96,93
1188403,3,27,6,3,3,36,33
1188404,3,69,30,9,12,117,108
1188405,3,27,3,3,0,36,33
1188501,3,15,27,15,15,78,60
1188502,3,24,15,9,12,60,48
1188601,3,54,21,12,18,102,87
1188602,3,63,15,0,6,84,84
1188603,3,6,3,3,0,12,9
1188700,3,0,0,0,0,0,0
1188802,3,0,0,0,0,0,0
1188804,3,0,0,0,0,0,0
1188805,3,0,0,0,0,0,0
1188806,3,0,0,0,0,0,0
1188807,3,3,0,0,9,15,15
1188808,3,0,0,0,0,0,0
1188900,3,27,12,9,9,60,51
1189001,3,27,9,0,0,42,39
1189002,3,24,12,6,9,51,42
1189003,3,24,3,0,3,33,30
1189004,3,21,3,3,3,33,30
1189101,3,42,12,6,6,66,60
1189102,3,27,9,3,0,42,39
1189103,3,30,9,3,9,54,48
1189200,3,132,36,18,15,198,180
1189302,3,123,45,12,36,216,207
1189303,3,30,9,6,3,48,39
1189304,3,21,6,0,3,30,33
1189305,3,30,21,3,9,63,60
1189400,3,0,0,0,0,0,0
1189500,3,0,0,0,0,0,0
1189601,3,114,24,9,24,174,165
1189602,3,63,24,3,12,102,99
1189603,3,93,27,9,18,147,138
1189701,3,99,27,15,12,153,141
1189702,3,90,45,9,27,174,165
1189703,3,78,27,3,15,126,123
1189800,3,132,63,9,30,237,225
1189900,3,39,15,6,15,75,69
1190000,3,0,0,0,0,0,0
1190100,3,33,39,30,18,123,90
1190200,3,33,24,9,21,84,78
1190301,3,300,57,21,150,531,510
1190302,3,228,51,15,45,339,324
1190303,3,84,24,6,12,123,117
1190304,3,69,15,9,9,99,90
1190305,3,84,15,3,12,114,111
1190400,3,210,57,24,51,339,315
1190500,3,39,24,15,18,96,84
1190601,3,39,21,9,3,75,66
1190602,3,6,3,9,3,27,15
1190603,3,30,9,0,3,45,45
1190701,3,36,9,0,3,51,48
1190702,3,78,24,3,24,126,123
1190703,3,78,15,6,12,111,105
1190704,3,147,54,9,42,252,243
1190705,3,81,21,3,12,117,111
1190706,3,60,15,3,15,93,90
1190707,3,72,18,3,21,111,108
1190708,3,51,9,0,15,78,78
1190709,3,132,24,9,27,189,183
1190801,3,63,15,6,18,102,93
1190802,3,93,30,6,18,144,138
1190803,3,99,36,15,30,186,168
1190804,3,132,36,6,39,219,210
1190805,3,60,12,0,9,78,78
1190806,3,99,27,9,21,156,144
1190807,3,75,27,3,27,135,132
1190808,3,150,42,6,21,222,216
1190809,3,120,42,9,33,204,195
1190810,3,30,9,3,3,45,39
1190811,3,102,30,6,21,156,153
1190903,3,84,36,3,18,144,138
1190904,3,15,21,9,15,57,51
1190905,3,48,18,3,3,69,69
1190906,3,39,12,6,9,63,57
1190907,3,57,18,3,9,90,87
1190908,3,0,0,0,0,0,0
1190909,3,36,18,3,12,66,66
1191001,3,138,45,9,24,216,207
1191002,3,165,45,12,18,243,228
1191100,3,6,6,3,3,15,12
1191202,3,33,18,18,15,87,66
1191203,3,0,0,0,0,3,0
1191204,3,15,3,0,3,21,18
1191205,3,0,0,0,0,0,0
1191206,3,0,0,0,0,0,0
1191301,3,30,21,9,6,66,57
1191302,3,0,0,0,0,3,0
1191400,3,48,18,15,15,96,78
1191500,3,81,39,24,30,174,153
1191600,3,135,69,21,30,255,234
1191701,3,69,18,12,15,117,102
1191702,3,63,24,12,21,114,105
1191703,3,48,18,6,15,87,78
1191802,3,9,0,0,3,12,12
1191803,3,12,6,12,0,27,21
1191804,3,36,12,3,9,63,60
1191805,3,39,12,6,6,60,57
1191900,3,69,39,6,21,132,129
1192001,3,60,15,9,9,96,87
1192002,3,72,39,12,21,141,129
1192003,3,99,51,18,24,192,177
1192104,3,27,15,9,42,96,87
1192105,3,78,36,12,27,156,144
1192106,3,66,24,3,15,108,105
1192107,3,75,24,9,24,132,123
1192108,3,54,18,3,15,93,90
1192111,3,87,21,6,9,123,117
1192112,3,108,24,6,15,156,147
1192113,3,51,18,6,9,84,78
1192114,3,63,30,6,21,120,117
1192115,3,0,0,0,0,0,0
1192116,3,45,6,6,3,60,51
1192117,3,24,15,0,6,51,48
1192118,3,15,9,6,6,36,33
1192119,3,0,0,0,0,9,6
1192120,3,27,6,3,3,39,36
1192121,3,42,6,0,3,54,54
1192122,3,24,3,0,3,33,30
1192123,3,9,0,0,6,15,15
1192124,3,24,3,0,3,30,27
1192125,3,21,3,0,3,30,27
1192126,3,12,12,3,9,33,30
1192127,3,0,0,0,0,0,0
1192128,3,0,0,0,0,0,0
1192129,3,6,3,0,0,9,9
1192130,3,0,0,0,0,0,0
1192131,3,9,0,0,3,15,12
1192132,3,0,0,0,0,0,0
1192133,3,57,12,3,9,81,78
1192134,3,12,0,0,3,15,18
1192201,3,186,66,15,57,330,315
1192202,3,552,156,84,81,876,789
1192203,3,99,45,15,27,186,168
1192204,3,51,15,3,12,81,81
1192205,3,96,36,6,36,171,165
1192209,3,42,15,3,9,72,69
1192210,3,57,15,6,6,84,78
1192211,3,21,9,0,3,30,30
1192212,3,42,6,0,6,57,57
1192213,3,33,12,3,12,60,57
1192214,3,54,15,0,9,81,78
1192215,3,36,18,6,6,66,63
1192216,3,42,9,3,12,69,63
1192217,3,42,12,3,3,66,60
1192218,3,27,6,6,3,42,36
1192219,3,9,3,0,3,18,15
1192220,3,36,12,0,6,57,57
1192221,3,39,9,3,0,51,51
1192222,3,51,15,0,6,72,69
1192223,3,9,0,3,0,15,12
1192224,3,18,3,3,15,39,36
1192225,3,33,12,3,18,66,63
1192226,3,39,0,6,18,63,60
1192227,3,42,6,3,30,84,81
1192228,3,18,3,0,0,24,21
1192229,3,21,0,3,15,42,39
1192230,3,21,0,0,21,42,42
1192231,3,27,0,3,15,45,42
1192232,3,3,0,0,6,9,12
1192233,3,9,3,3,3,15,15
1192234,3,24,6,3,3,39,36
1192300,3,159,69,12,33,276,264
1192400,3,135,75,30,36,276,246
1192500,3,81,36,12,21,147,138
1192602,3,0,0,0,0,0,0
1192603,3,93,48,9,21,168,162
1192604,3,90,60,24,15,189,168
1192701,3,3,6,0,3,15,12
1192702,3,15,15,6,3,36,33
1192800,3,0,0,0,0,0,0
1192900,3,60,21,3,15,99,96
1193001,3,12,3,0,3,18,21
1193002,3,0,0,0,0,6,9
1193100,3,78,33,6,18,135,129
1193201,3,39,36,21,12,108,90
1193202,3,57,18,0,12,90,87
1193204,3,18,9,0,15,42,39
1193207,3,12,9,0,3,27,27
1193208,3,162,42,3,24,228,225
1193209,3,66,27,0,18,111,111
1193210,3,57,9,6,6,78,75
1193211,3,63,24,3,6,96,93
1193212,3,78,15,9,21,120,114
1193213,3,60,18,0,12,87,87
1193214,3,81,21,6,12,120,117
1193215,3,90,3,6,84,177,174
1193216,3,27,12,0,12,48,48
1193217,3,45,3,3,15,63,63
1193218,3,30,3,3,6,45,42
1193219,3,54,12,6,9,81,75
1193220,3,33,6,0,6,48,48
1193303,3,60,21,9,18,105,99
1193305,3,78,30,12,27,147,135
1193306,3,0,0,0,0,3,0
1193307,3,15,3,3,3,24,21
1193308,3,48,9,6,9,72,69
1193309,3,36,6,9,6,54,48
1193310,3,48,6,0,9,63,63
1193311,3,39,12,3,6,63,60
1193312,3,21,9,0,6,39,39
1193313,3,30,9,3,6,51,48
1193314,3,30,6,0,3,39,39
1193315,3,0,0,0,0,9,6
1193402,3,27,18,3,6,54,51
1193403,3,69,33,6,21,132,126
1193404,3,75,21,0,12,111,111
1193501,3,48,36,9,9,105,96
1193502,3,72,27,9,12,120,111
1193503,3,39,12,6,9,66,60
1193601,3,114,60,9,24,207,195
1193602,3,90,42,12,21,168,156
1193701,3,15,9,0,3,27,27
1193702,3,72,33,9,21,138,129
1193800,3,117,81,21,42,258,237
1193900,3,180,63,6,27,276,267
1194000,3,9,3,6,6,24,18
1194100,3,0,0,0,0,0,0
1194200,3,0,0,0,0,0,0
1194300,3,0,0,0,0,3,0
1194400,3,60,36,9,42,150,141
1194501,3,36,6,6,6,60,51
1194502,3,15,12,0,6,36,33
1194503,3,27,12,3,6,45,45
1194504,3,6,3,0,3,12,12
1194505,3,24,9,9,15,57,48
1194600,3,24,39,9,18,84,75
1194700,3,21,12,3,6,42,39
1194800,3,24,36,9,9,78,69
1194900,3,36,27,3,15,84,81
1195000,3,27,12,0,9,54,51
1195100,3,21,12,3,6,42,39
1195200,3,18,54,6,9,90,81
1195300,3,33,30,9,18,93,84
1195400,3,81,93,24,30,231,210
1195500,3,30,9,12,24,72,60
1195600,3,27,15,3,18,57,57
1195700,3,0,0,0,0,0,0
1195800,3,36,21,0,12,72,72
1195900,3,63,33,3,24,123,117
1196000,3,45,27,6,15,90,84
1196100,3,27,69,18,18,135,117
1196200,3,69,48,12,42,177,162
1196300,3,72,63,6,24,165,159
1196400,3,75,42,6,30,153,144
1196500,3,108,63,15,15,198,186
1196600,3,75,51,6,30,162,156
1196700,3,87,93,9,39,228,222
1196800,3,45,42,12,15,117,105
1196900,3,51,39,3,21,114,111
1197000,3,54,48,9,24,138,126
1197100,3,54,42,9,24,126,117
1197200,3,78,63,3,27,177,174
1197300,3,84,51,6,24,165,159
1197400,3,39,39,12,21,114,102
1197500,3,48,33,6,9,99,93
1197600,3,51,42,6,9,111,102
1197700,3,87,63,12,33,195,183
1197800,3,30,30,9,63,138,126
1197900,3,27,24,0,9,60,60
1198000,3,30,33,6,12,81,75
1198100,3,69,30,0,21,123,120
1198200,3,90,60,9,24,186,177
1198300,3,27,36,15,21,99,84
1198400,3,42,12,12,48,114,102
1198500,3,72,66,6,27,177,168
1198601,3,51,42,12,24,123,114
1198603,3,30,18,0,12,66,66
1198604,3,21,24,0,15,57,57
1198605,3,12,21,3,9,42,42
1198700,3,42,45,6,21,117,111
1198800,3,78,27,6,18,132,126
1198900,3,66,45,6,42,156,150
1199000,3,84,42,6,27,156,150
1199100,3,51,30,6,21,105,99
1199201,3,69,51,6,27,153,144
1199202,3,6,6,0,3,15,15
1199301,3,63,36,9,15,123,111
1199302,3,15,12,0,6,30,30
1199400,3,48,18,3,12,81,81
1199500,3,72,24,9,12,120,108
1199601,3,12,6,3,6,24,24
1199602,3,21,42,12,18,90,78
1199700,3,30,54,15,12,114,96
1199800,3,42,51,15,18,129,114
1199900,3,84,54,15,24,177,162
1200000,3,36,24,18,21,99,81
1200100,3,48,45,9,36,141,129
1200200,3,24,66,18,18,126,108
1200300,3,54,42,21,27,147,126
1200401,3,81,51,12,39,183,168
1200402,3,51,69,9,33,159,150
1200500,3,57,45,3,18,126,120
1200600,3,33,57,18,9,117,99
1200700,3,36,54,12,27,126,117
1200800,3,9,36,9,15,72,63
1200900,3,60,90,21,33,204,183
1201000,3,51,36,9,21,123,111
1201100,3,57,75,18,33,186,165
1201200,3,33,51,12,18,120,102
1201300,3,6,9,3,0,18,15
1201400,3,24,27,3,6,66,57
1201500,3,15,30,3,15,63,60
1201601,3,54,12,12,90,168,156
1201604,3,33,69,18,27,147,129
1201605,3,27,54,15,18,117,99
1201606,3,45,42,6,24,117,108
1201700,3,42,54,9,24,129,120
1201800,3,18,21,3,9,48,45
1201900,3,39,21,9,18,87,78
1202000,3,21,24,3,21,66,63
1202100,3,36,33,3,12,84,78
1202200,3,18,39,15,21,90,75
1202300,3,57,84,21,36,195,177
1202405,3,54,66,21,36,177,153
1202406,3,42,84,12,39,177,162
1202407,3,57,66,15,48,183,168
1202408,3,6,24,6,12,45,39
1202409,3,33,30,6,27,93,90
1202410,3,6,3,3,18,27,24
1202411,3,15,24,6,9,48,45
1202412,3,15,18,3,15,51,48
1202413,3,15,18,0,9,42,39
1202414,3,27,12,6,15,63,57
1202415,3,12,9,3,12,36,36
1202500,3,57,42,21,72,192,171
1202600,3,0,0,0,0,0,0
1202700,3,0,0,0,0,6,0
1202800,3,0,0,0,0,0,0
1202901,3,30,36,6,12,84,78
1202902,3,12,30,3,15,60,57
1203000,3,33,48,9,27,120,111
1203100,3,0,0,0,0,0,0
1203203,3,21,39,6,12,78,72
1203204,3,12,57,3,24,99,99
1203205,3,9,45,6,21,81,75
1203206,3,18,24,6,6,54,45
1203207,3,6,6,3,12,30,24
1203300,3,0,0,0,0,0,0
1203400,3,0,0,0,0,0,0
1203500,3,0,0,0,0,3,0
1203600,3,6,12,3,9,30,27
1203700,3,0,0,0,0,0,0
1203800,3,0,0,0,0,0,0
1203900,3,0,0,0,0,3,0
1204000,3,3,12,0,3,15,15
1204100,3,0,0,0,0,6,6
1204200,3,0,0,0,0,0,0
1204300,3,24,21,9,15,69,60
1204401,3,6,6,3,6,21,18
1204403,3,24,15,6,30,72,66
1204404,3,114,30,9,51,204,195
1204502,3,0,0,0,0,0,0
1204508,3,0,0,0,0,0,0
1204510,3,0,0,0,0,0,0
1204511,3,0,0,0,0,0,0
1204512,3,0,0,0,0,0,0
1204513,3,0,0,0,0,0,0
1204514,3,0,0,0,0,0,0
1204515,3,0,0,0,0,0,0
1204516,3,0,0,0,0,0,0
1204517,3,0,0,0,0,0,0
1204602,3,51,54,18,27,150,135
1204603,3,15,24,6,12,57,51
1204604,3,6,18,3,6,33,27
1204605,3,21,24,9,9,66,54
1204702,3,33,24,6,9,69,63
1204704,3,87,63,27,33,210,183
1204705,3,42,60,24,33,156,132
1204707,3,69,66,15,33,183,168
1204708,3,66,45,24,45,183,159
1204709,3,90,51,18,39,198,180
1204710,3,57,42,12,27,141,126
1204711,3,108,96,33,30,270,234
1204712,3,30,27,9,18,84,75
1204713,3,27,42,12,15,93,81
1204714,3,48,39,12,12,117,102
1204806,3,36,9,0,12,63,60
1204811,3,21,18,6,12,57,51
1204812,3,24,12,9,9,54,48
1204813,3,30,24,9,15,75,69
1204814,3,21,21,3,12,57,51
1204815,3,24,12,6,3,48,42
1204816,3,33,39,12,24,108,96
1204817,3,45,15,0,15,75,72
1204818,3,15,3,3,3,21,21
1204819,3,30,18,12,9,66,54
1204820,3,6,9,3,9,27,24
1204821,3,27,6,3,0,39,33
1204822,3,9,12,0,3,27,24
1204823,3,21,18,6,12,57,48
1204824,3,9,12,9,6,39,27
1204825,3,24,12,0,9,45,45
1204826,3,15,12,3,12,42,39
1204827,3,30,18,0,12,63,60
1204828,3,21,18,3,6,48,45
1204912,3,63,15,6,27,114,108
1204915,3,36,3,3,18,60,57
1204917,3,45,36,12,24,114,105
1204918,3,60,39,12,18,129,117
1204920,3,102,39,12,30,180,171
1204921,3,81,27,12,33,153,141
1204922,3,54,42,6,18,120,111
1204923,3,18,24,3,15,57,54
1204924,3,132,3,15,144,294,279
1204925,3,150,3,15,93,255,243
1204926,3,33,12,6,6,60,54
1204927,3,54,12,15,24,105,93
1204928,3,54,12,6,15,90,81
1204929,3,24,3,3,12,39,36
1204930,3,54,6,0,9,69,69
1204931,3,39,9,0,3,54,54
1204932,3,51,12,3,15,81,81
1204933,3,51,21,12,9,96,87
1204934,3,27,18,3,15,63,63
1204935,3,30,9,3,12,51,48
1204936,3,15,15,3,12,48,45
1204937,3,42,21,9,12,84,75
1204938,3,30,6,0,9,42,45
1204939,3,15,9,0,15,39,39
1204940,3,24,3,0,9,39,39
1204941,3,33,9,3,12,54,51
1204942,3,24,3,3,9,36,36
1204943,3,18,6,3,18,45,42
1204944,3,33,3,0,12,48,45
1204945,3,21,15,0,9,45,42
1204946,3,12,21,12,6,48,39
1204947,3,33,12,3,12,57,57
1204948,3,36,3,3,3,45,39
1204949,3,18,9,0,9,33,36
1204950,3,24,9,3,9,42,39
1204951,3,24,6,0,15,45,45
1204952,3,24,6,6,12,45,39
1204953,3,24,6,3,6,39,36
1204954,3,27,3,3,6,39,36
1204955,3,21,6,0,6,33,30
1204956,3,24,3,0,9,36,33
1205005,3,0,0,0,0,0,0
1205009,3,33,36,18,21,108,90
1205011,3,36,24,12,18,90,78
1205012,3,72,54,18,30,174,156
1205015,3,57,27,9,24,114,105
1205019,3,54,15,6,24,99,93
1205023,3,27,69,18,18,129,111
1205024,3,36,72,18,15,141,123
1205025,3,30,12,3,3,48,45
1205026,3,33,42,18,12,102,87
1205027,3,99,36,15,21,165,153
1205028,3,36,36,9,18,99,90
1205029,3,54,63,6,18,141,135
1205030,3,57,39,12,18,126,114
1205031,3,114,12,9,27,159,150
1205032,3,81,18,6,21,126,120
1205035,3,60,9,6,12,87,81
1205036,3,63,45,18,24,144,129
1205037,3,54,36,9,24,117,111
1205038,3,69,18,0,12,99,96
1205039,3,72,18,6,21,114,111
1205040,3,36,9,3,9,57,54
1205041,3,60,15,6,15,96,90
1205042,3,81,45,12,24,162,150
1205044,3,63,21,6,18,105,102
1205047,3,0,0,0,0,3,0
1205050,3,63,39,9,18,126,120
1205051,3,54,33,6,15,111,105
1205052,3,84,21,3,21,129,129
1205053,3,27,9,0,6,42,39
1205054,3,42,12,3,12,69,66
1205057,3,78,18,3,21,120,117
1205058,3,72,12,6,12,99,93
1205059,3,81,12,6,15,111,105
1205060,3,6,3,0,0,9,6
1205061,3,30,54,9,18,111,102
1205062,3,18,42,6,6,72,66
1205063,3,9,27,6,18,60,51
1205064,3,51,9,0,12,69,69
1205065,3,54,12,0,9,75,75
1205066,3,36,3,0,3,45,42
1205067,3,42,12,0,15,66,66
1205068,3,54,6,0,15,75,78
1205069,3,33,9,6,9,57,54
1205070,3,36,12,3,12,63,60
1205071,3,33,12,3,12,60,54
1205072,3,105,21,12,27,165,153
1205073,3,45,6,3,12,63,60
1205074,3,42,3,0,6,48,48
1205075,3,78,12,0,6,96,93
