meshblock_id,census_year_id,ex,never,not_elsewhere_included,regular,total,total_stated
500600,3,21,48,12,9,90,75
500700,3,18,48,9,9,84,78
500800,3,21,69,6,9,105,99
500900,3,48,150,9,12,216,207
501000,3,33,66,24,6,126,102
501101,3,6,21,3,3,33,27
501102,3,9,36,0,3,51,48
501103,3,6,18,3,3,33,30
501104,3,3,27,33,0,63,33
501105,3,3,39,3,0,45,45
501200,3,30,93,15,6,144,129
501301,3,15,57,9,3,81,75
501302,3,9,39,0,0,48,48
501400,3,42,144,18,12,216,198
501500,3,15,72,18,6,108,90
501600,3,51,132,12,18,207,198
501700,3,15,63,12,9,102,87
501800,3,18,105,6,6,132,129
501901,3,24,75,12,6,117,105
501902,3,3,9,6,0,21,15
501903,3,30,75,12,12,123,114
502000,3,21,123,24,9,177,153
502100,3,24,63,18,12,120,102
502201,3,18,57,9,9,90,81
502202,3,18,66,12,15,111,99
502300,3,42,96,9,6,153,141
502400,3,0,0,0,0,0,0
502500,3,12,84,6,3,105,99
502601,3,18,63,18,9,105,87
502602,3,12,27,3,3,42,39
502700,3,30,111,15,6,162,147
502800,3,24,69,12,3,108,99
502900,3,18,66,3,0,84,84
503000,3,42,87,6,15,153,147
503100,3,21,78,12,9,117,105
503200,3,27,99,15,21,162,147
503300,3,0,21,6,3,30,24
503401,3,18,63,9,6,96,90
503402,3,30,99,12,12,153,138
503403,3,9,54,6,3,72,66
503500,3,9,54,6,9,78,72
503600,3,33,93,12,12,150,135
503700,3,15,78,18,3,114,96
503800,3,30,81,12,15,135,123
503900,3,21,72,12,3,102,93
504000,3,21,57,12,3,93,81
504100,3,42,99,6,3,147,144
504200,3,36,105,9,12,165,153
504300,3,27,72,6,9,114,108
504400,3,24,51,9,3,87,81
504500,3,27,90,6,6,129,120
504601,3,21,54,6,0,84,78
504602,3,6,30,0,0,39,36
504701,3,30,81,6,6,123,117
504702,3,12,27,3,0,36,33
504800,3,33,114,3,9,165,159
504900,3,18,75,6,0,102,96
505000,3,27,96,15,6,141,126
505101,3,15,24,6,3,48,42
505102,3,9,27,3,3,39,36
505200,3,24,99,15,0,138,123
505301,3,30,99,6,9,141,138
505302,3,3,12,3,0,15,15
505400,3,21,75,3,3,102,99
505500,3,42,150,6,12,213,204
505600,3,24,84,6,6,117,111
505700,3,30,63,6,0,96,90
505801,3,21,30,3,0,51,48
505802,3,21,42,9,3,75,69
505803,3,9,33,3,3,51,48
505900,3,33,120,15,12,180,165
506000,3,18,78,6,0,102,99
506100,3,30,111,6,15,165,156
506200,3,33,66,6,3,105,99
506300,3,9,24,3,0,33,30
506400,3,33,132,12,12,189,177
506500,3,21,108,6,9,144,138
506600,3,6,27,0,0,36,33
506700,3,9,30,9,3,48,42
506800,3,33,156,3,12,204,201
506900,3,36,105,9,12,159,150
507000,3,27,87,6,6,129,123
507101,3,21,51,0,3,69,69
507102,3,6,33,3,0,39,39
507200,3,6,84,3,3,96,93
507301,3,15,54,0,0,69,69
507302,3,12,30,0,6,48,48
507400,3,24,111,9,6,150,141
507500,3,18,108,6,6,138,132
507600,3,24,45,3,3,75,72
507701,3,18,78,9,3,105,96
507702,3,9,48,3,6,63,60
507800,3,24,108,9,9,150,144
507900,3,30,93,3,3,132,126
508000,3,21,63,3,3,87,87
508100,3,18,66,6,3,93,87
508200,3,36,111,9,9,159,153
508300,3,30,102,3,6,144,138
508400,3,15,78,3,3,99,96
508500,3,54,105,6,0,168,162
508600,3,9,36,3,0,48,45
508700,3,18,42,3,6,66,66
508800,3,27,60,9,3,99,93
508900,3,18,51,3,3,75,69
509000,3,33,108,9,9,159,150
509100,3,18,63,6,6,90,84
509200,3,3,9,0,0,15,15
509300,3,0,0,0,0,0,0
509400,3,9,9,3,0,18,15
509500,3,18,57,0,3,75,75
509600,3,18,57,6,0,87,81
509700,3,48,117,18,3,183,168
509800,3,12,36,6,0,54,48
509900,3,42,120,9,6,174,162
510000,3,12,36,6,0,57,51
510100,3,21,84,6,6,117,108
510200,3,15,81,3,3,105,99
510300,3,27,84,6,0,117,111
510400,3,18,63,3,6,93,87
510500,3,45,111,6,12,171,165
510600,3,24,90,3,3,120,117
510701,3,12,54,6,3,72,66
510702,3,6,24,0,3,33,33
510801,3,12,30,0,0,42,39
510802,3,12,33,0,3,51,48
510803,3,15,30,6,3,54,48
510804,3,15,45,0,3,60,60
510901,3,6,39,3,3,51,48
510902,3,12,33,0,0,45,45
510903,3,9,27,0,0,39,39
510904,3,9,30,3,6,45,42
510905,3,9,36,9,12,63,54
511001,3,12,27,6,3,48,42
511002,3,9,42,0,0,51,51
511003,3,9,36,3,3,54,48
511004,3,6,24,3,3,33,30
511100,3,18,48,0,3,69,69
511200,3,18,54,12,6,90,75
511300,3,24,78,9,6,114,105
511400,3,24,135,6,0,168,162
511500,3,24,84,6,3,117,111
511600,3,24,66,6,3,96,87
511700,3,21,69,3,0,99,93
511800,3,24,108,6,6,144,138
511900,3,33,153,9,12,204,198
512000,3,12,42,6,0,57,54
512100,3,54,132,6,12,204,195
512200,3,18,69,9,6,99,90
512300,3,27,114,0,6,144,144
512400,3,21,93,0,6,123,120
512500,3,15,72,3,6,96,93
512600,3,21,63,3,3,87,87
512700,3,24,72,3,6,102,99
512800,3,18,72,6,3,93,87
512900,3,9,30,6,3,48,45
513000,3,12,45,6,3,66,60
513100,3,18,54,3,9,84,81
513200,3,24,111,12,6,153,144
513300,3,18,39,0,6,63,60
513400,3,15,51,3,6,75,75
513500,3,18,90,18,6,132,114
513600,3,24,39,3,3,66,63
513700,3,9,36,3,3,48,45
513800,3,15,33,0,6,54,51
513900,3,15,45,6,0,66,60
514000,3,33,126,6,6,171,168
514100,3,24,72,3,6,108,102
514200,3,12,87,3,6,111,108
514301,3,15,45,3,3,63,63
514302,3,0,0,0,0,0,0
514400,3,27,66,9,3,108,96
514500,3,18,84,6,9,117,111
514600,3,27,102,18,6,156,138
514700,3,18,51,0,6,75,72
514800,3,33,129,24,9,192,168
514900,3,27,72,6,12,117,108
515001,3,12,51,9,12,81,72
515002,3,12,39,3,6,63,60
515003,3,18,30,6,0,54,51
515004,3,15,39,12,12,78,66
515005,3,0,0,0,0,3,0
515102,3,42,39,12,18,111,99
515103,3,54,66,12,15,144,132
515104,3,48,99,18,21,183,165
515105,3,6,12,3,3,24,18
515201,3,51,99,12,18,180,171
515202,3,45,63,12,30,150,138
515203,3,78,90,18,24,210,192
515303,3,18,12,6,9,42,36
515304,3,9,27,9,6,51,45
515305,3,21,33,0,3,57,54
515306,3,18,21,9,6,48,42
515307,3,6,18,6,6,36,33
515308,3,12,15,0,6,36,36
515309,3,6,12,12,6,36,21
515310,3,3,12,0,0,15,15
515311,3,18,21,6,12,54,48
515312,3,9,21,6,3,39,33
515313,3,3,12,3,6,27,27
515314,3,9,18,6,9,39,33
515315,3,15,27,3,12,57,54
515316,3,6,27,3,3,39,36
515401,3,33,36,18,33,123,102
515402,3,57,84,24,39,204,180
515403,3,24,33,9,21,87,75
515501,3,9,15,3,3,30,27
515502,3,12,33,12,6,66,51
515503,3,12,21,3,18,51,48
515603,3,33,24,6,6,66,63
515604,3,27,27,6,15,81,72
515605,3,27,45,12,15,99,84
515606,3,12,30,6,6,57,48
515607,3,36,39,9,15,102,90
515608,3,18,48,6,6,78,69
515609,3,9,24,0,3,36,39
515610,3,12,18,3,3,33,30
515611,3,15,18,6,6,45,42
515612,3,6,9,0,0,21,18
515613,3,9,18,3,3,30,27
515614,3,3,9,3,3,15,15
515615,3,9,6,0,3,21,18
515616,3,0,0,0,0,9,6
515703,3,0,0,0,0,6,6
515704,3,6,18,0,3,27,24
515705,3,30,30,12,9,84,69
515707,3,27,33,9,21,90,84
515708,3,3,27,6,12,51,42
515709,3,6,3,3,0,9,9
515710,3,12,12,0,6,27,30
515711,3,6,3,0,3,9,9
515712,3,6,21,3,9,39,36
515713,3,9,15,3,9,33,30
515714,3,9,9,0,6,21,21
515715,3,21,15,3,3,39,36
515716,3,9,12,6,6,30,24
515717,3,15,24,6,9,48,45
515801,3,45,78,15,18,156,141
515802,3,0,0,0,0,0,0
515901,3,27,42,3,6,78,72
515902,3,33,60,6,9,108,99
516002,3,0,0,0,0,3,0
516003,3,0,0,0,0,3,0
516004,3,0,0,0,0,0,0
516005,3,0,0,0,0,0,0
516006,3,0,0,0,0,0,0
516007,3,0,0,0,0,0,0
516008,3,0,0,0,0,6,0
516009,3,3,0,6,0,9,6
516010,3,12,15,3,3,33,27
516011,3,12,27,3,6,45,42
516012,3,9,9,0,0,15,18
516013,3,18,39,6,3,63,57
516100,3,27,21,3,3,57,51
516201,3,15,39,9,15,81,75
516202,3,27,36,18,15,99,81
516301,3,36,42,12,18,105,96
516302,3,42,51,21,18,129,108
516401,3,51,93,21,33,195,174
516403,3,18,27,3,6,57,54
516404,3,15,18,3,3,45,39
516405,3,3,9,0,3,15,15
516406,3,15,18,0,6,39,39
516407,3,15,12,6,3,42,33
516503,3,27,48,9,12,99,90
516505,3,54,84,6,12,156,153
516507,3,15,18,12,18,63,51
516508,3,21,39,0,12,72,72
516509,3,24,33,9,12,81,72
516510,3,33,66,9,15,120,108
516511,3,45,51,12,18,126,114
516601,3,36,72,9,30,144,138
516602,3,27,42,15,18,102,90
516603,3,45,87,9,33,180,168
516701,3,33,39,9,21,99,93
516702,3,75,69,21,36,201,180
516703,3,36,60,9,18,126,120
516704,3,18,39,6,12,78,72
516705,3,45,84,15,15,159,141
516800,3,0,0,0,0,0,0
516900,3,6,9,0,0,15,15
517000,3,0,0,0,0,3,0
517101,3,0,0,0,0,0,0
517102,3,3,6,3,0,12,9
517200,3,0,0,0,0,0,0
517300,3,0,0,0,0,0,0
517400,3,0,0,0,0,9,0
517500,3,6,3,3,0,9,6
517600,3,0,0,0,0,0,0
517700,3,18,54,3,9,84,81
517800,3,15,66,18,21,120,102
517900,3,9,36,6,6,57,51
518000,3,15,102,21,18,153,132
518100,3,18,105,6,21,150,144
518200,3,15,84,6,6,111,105
518300,3,12,66,3,12,93,90
518400,3,9,48,9,15,78,69
518500,3,18,48,6,9,84,78
518600,3,3,42,9,12,69,60
518700,3,15,57,9,18,99,90
518800,3,3,12,0,3,18,18
518900,3,3,33,21,6,60,39
519000,3,24,60,6,9,102,96
519100,3,21,51,15,27,117,99
519200,3,21,57,18,18,108,93
519300,3,9,30,24,15,75,54
519400,3,12,63,9,21,108,99
519500,3,18,57,3,9,87,81
519600,3,6,12,0,6,21,21
519701,3,9,45,15,12,81,66
519702,3,9,51,15,18,96,78
519800,3,24,69,9,12,114,105
519900,3,0,9,0,9,18,15
520000,3,15,99,9,12,135,123
520101,3,12,78,15,15,117,105
520102,3,15,45,3,6,66,63
520200,3,12,54,6,3,72,66
520300,3,27,114,3,18,159,156
520400,3,6,30,0,3,42,39
520500,3,9,27,3,3,45,39
520600,3,21,117,9,12,156,147
520700,3,21,105,21,24,168,150
520800,3,27,123,15,21,186,174
520900,3,15,111,12,18,156,144
521001,3,9,51,6,9,75,69
521002,3,3,9,0,0,12,12
521100,3,18,57,3,12,90,87
521200,3,27,105,12,12,150,141
521300,3,9,78,6,9,102,96
521400,3,6,21,3,12,39,36
521500,3,18,84,6,9,114,111
521600,3,15,63,18,12,105,90
521700,3,21,102,27,21,171,147
521800,3,15,123,15,21,171,159
521900,3,21,60,9,6,96,84
522000,3,24,72,9,6,111,102
522100,3,21,66,6,9,99,93
522200,3,30,99,12,15,156,147
522300,3,18,99,6,3,126,120
522401,3,3,21,0,0,24,24
522402,3,6,24,0,3,27,30
522500,3,0,12,0,0,12,12
522600,3,21,111,6,6,144,138
522701,3,3,9,3,0,12,12
522702,3,12,27,0,3,48,45
522703,3,6,12,3,3,18,15
522800,3,36,96,9,15,153,144
522900,3,18,36,0,15,69,66
523000,3,15,63,15,9,105,87
523100,3,39,123,9,9,177,168
523200,3,21,87,12,9,129,117
523300,3,12,45,9,3,75,66
523400,3,21,69,15,6,108,93
523500,3,18,45,21,9,90,69
523600,3,9,45,0,3,60,60
523700,3,6,66,12,15,102,90
523800,3,30,141,51,30,252,198
523900,3,0,0,0,0,0,0
524000,3,15,42,3,6,69,63
524100,3,18,87,9,12,126,120
524200,3,18,66,15,9,108,93
524300,3,33,120,15,12,180,165
524400,3,12,48,3,6,69,69
524500,3,9,63,6,15,93,87
524600,3,36,168,63,24,288,225
524700,3,36,132,15,24,207,192
524800,3,0,0,0,0,0,0
524900,3,15,45,3,6,63,60
525000,3,27,48,3,3,81,78
525100,3,15,48,3,0,69,66
525200,3,18,63,9,21,108,99
525300,3,21,51,6,6,84,81
525400,3,24,69,6,9,105,102
525500,3,42,174,27,24,267,240
525600,3,21,78,15,18,132,120
525700,3,21,60,15,21,111,99
525800,3,9,102,12,12,132,120
525900,3,9,45,3,6,63,60
526000,3,27,93,15,18,150,135
526100,3,21,66,6,3,99,93
526200,3,30,135,12,15,195,183
526300,3,21,54,9,15,102,90
526400,3,15,42,9,12,78,72
526500,3,33,75,15,12,132,117
526600,3,39,129,3,15,186,183
526700,3,15,48,0,6,72,69
526801,3,15,24,3,0,45,42
526802,3,6,12,3,3,24,24
526900,3,36,93,15,15,162,147
527000,3,24,51,9,15,96,87
527100,3,12,63,0,18,93,93
527200,3,15,93,6,9,123,117
527300,3,27,102,15,24,165,150
527400,3,24,108,12,9,153,141
527500,3,12,18,3,3,39,33
527600,3,12,57,3,9,78,75
527700,3,27,75,6,6,114,108
527800,3,12,57,6,6,87,78
527900,3,24,81,3,9,117,114
528000,3,27,57,12,9,102,93
528100,3,18,66,6,3,93,84
528201,3,21,66,3,15,105,105
528202,3,6,114,12,15,147,135
528300,3,15,78,6,6,108,102
528400,3,12,87,6,6,105,105
528500,3,15,57,6,6,84,78
528601,3,3,15,6,0,24,18
528602,3,0,0,0,0,0,0
528700,3,9,57,3,9,78,75
528800,3,21,36,0,0,57,57
528900,3,21,54,3,6,81,78
529000,3,9,27,9,6,51,42
529100,3,9,18,6,9,45,39
529200,3,30,84,12,15,135,126
529300,3,24,84,6,18,129,123
529400,3,0,0,0,0,6,0
529500,3,15,66,18,9,105,87
529600,3,21,36,9,12,78,69
529700,3,18,51,9,15,87,81
529800,3,51,132,9,54,249,237
529900,3,39,117,6,24,186,180
530000,3,27,93,6,18,144,135
530100,3,27,54,6,18,102,96
530200,3,24,93,12,15,147,135
530300,3,30,93,21,12,159,135
530400,3,21,60,18,18,114,96
530500,3,36,87,6,12,141,135
530600,3,21,78,27,21,150,123
530700,3,15,42,6,12,75,69
530800,3,12,24,6,0,45,39
530900,3,3,3,6,12,24,21
531000,3,12,33,3,9,51,48
531100,3,18,72,6,15,117,108
531200,3,21,84,30,21,150,123
531300,3,0,0,0,0,6,0
531400,3,15,69,3,12,102,99
531500,3,27,81,9,9,126,117
531600,3,18,66,18,6,105,87
531700,3,0,0,0,0,3,0
531800,3,0,3,0,6,9,9
531900,3,12,33,6,12,63,57
532000,3,12,39,9,12,75,63
532101,3,21,66,21,24,135,114
532102,3,27,63,9,12,114,105
532103,3,12,42,12,12,78,66
532200,3,15,39,6,6,63,60
532300,3,15,51,9,15,90,81
532400,3,0,0,0,0,0,0
532501,3,6,39,0,9,57,54
532502,3,3,33,6,0,45,42
532503,3,18,39,3,9,72,66
532600,3,21,72,3,15,108,105
532700,3,18,84,12,30,147,135
532800,3,21,42,3,9,75,69
532900,3,12,63,9,12,96,87
533000,3,45,126,9,30,213,204
533100,3,54,93,21,18,180,159
533200,3,33,90,18,18,159,141
533300,3,36,75,12,18,144,132
533400,3,24,90,9,6,129,120
533502,3,9,33,9,6,54,45
533503,3,9,27,12,12,60,48
533504,3,6,48,9,6,72,60
533505,3,6,33,0,6,45,45
533506,3,12,30,0,9,45,48
533507,3,3,15,6,3,27,18
533601,3,27,99,15,12,153,138
533602,3,33,84,12,24,156,144
533700,3,12,60,9,6,87,78
533800,3,3,33,3,0,42,39
533900,3,18,78,9,6,111,105
534001,3,6,42,6,9,63,57
534002,3,18,33,0,9,60,57
534100,3,3,18,6,3,24,21
534200,3,9,42,3,0,51,48
534300,3,12,60,3,21,93,87
534400,3,24,102,6,18,153,144
534500,3,30,105,18,15,168,150
534602,3,3,3,3,6,15,12
534603,3,21,51,9,9,90,81
534604,3,12,51,6,6,75,69
534700,3,15,72,39,21,147,108
534800,3,3,33,3,3,42,39
534900,3,30,108,15,18,168,156
535000,3,15,57,18,12,102,84
535100,3,24,90,9,12,135,126
535201,3,15,48,12,9,87,72
535202,3,15,66,24,6,108,87
535203,3,12,69,6,9,102,93
535204,3,18,72,24,6,120,96
535205,3,9,48,6,6,63,60
535206,3,18,81,9,6,111,105
535207,3,15,60,6,9,90,84
535300,3,18,84,9,9,120,111
535400,3,18,60,12,12,102,90
535500,3,0,0,0,0,0,0
535600,3,33,141,45,30,249,204
535700,3,27,72,12,12,126,114
535800,3,27,144,36,21,228,192
535900,3,33,69,18,21,138,120
536000,3,6,36,6,6,54,51
536100,3,0,0,0,0,0,0
536200,3,0,0,0,0,0,0
536300,3,33,156,33,12,237,204
536400,3,15,63,0,9,90,90
536500,3,33,60,9,15,117,108
536601,3,9,27,6,3,45,39
536602,3,12,24,0,6,42,42
536700,3,30,75,6,21,129,126
536800,3,33,84,12,15,147,135
536900,3,24,87,12,9,132,120
537000,3,15,75,6,12,111,102
537100,3,24,87,6,12,129,123
537200,3,21,75,9,9,114,105
537300,3,24,129,6,15,171,165
537400,3,18,78,9,12,114,105
537500,3,33,99,21,12,165,144
537601,3,3,45,6,6,60,54
537602,3,6,39,6,0,51,45
537603,3,6,39,3,0,51,48
537604,3,3,42,6,3,57,48
537605,3,6,57,3,0,66,66
537701,3,6,12,0,3,21,21
537702,3,15,30,3,6,54,51
537703,3,12,42,0,6,57,57
537704,3,12,39,3,3,60,57
537800,3,12,78,18,15,120,99
537900,3,21,48,9,9,84,75
538001,3,0,9,3,0,15,12
538002,3,3,36,3,6,51,45
538003,3,6,54,6,6,75,69
538004,3,3,54,6,6,72,66
538005,3,12,27,3,15,57,57
538100,3,21,66,6,9,102,99
538200,3,12,57,6,12,93,84
538300,3,15,54,3,0,72,69
538400,3,30,105,21,15,168,147
538500,3,21,78,15,21,135,120
538600,3,18,66,9,9,102,90
538700,3,12,48,6,12,84,75
538801,3,6,30,3,6,48,45
538802,3,12,36,6,6,60,51
538900,3,18,51,3,15,87,81
539000,3,15,42,3,3,66,63
539100,3,24,66,0,3,96,96
539200,3,15,39,3,3,63,57
539300,3,12,42,6,9,66,63
539400,3,3,33,3,9,48,45
539500,3,3,27,9,0,36,30
539600,3,3,21,3,3,30,27
539700,3,9,33,6,6,54,48
539800,3,15,69,12,18,111,99
539901,3,12,63,6,12,96,90
539902,3,0,6,3,0,12,9
540001,3,27,147,48,21,240,192
540002,3,12,141,21,9,180,159
540100,3,21,81,9,6,120,108
540201,3,24,72,6,18,117,111
540202,3,18,120,27,36,198,174
540300,3,33,153,21,18,225,207
540400,3,18,96,21,21,153,132
540500,3,27,117,15,18,177,162
540600,3,36,126,12,15,189,177
540700,3,0,0,0,0,0,0
540800,3,30,111,9,18,165,159
540900,3,12,48,9,3,75,63
541000,3,15,75,9,3,102,96
541100,3,27,135,15,27,201,192
541200,3,27,120,15,15,177,162
541300,3,21,63,12,6,99,90
541400,3,18,120,9,6,153,144
541500,3,33,90,15,15,153,138
541600,3,9,42,24,6,81,57
541701,3,15,63,12,12,96,84
541702,3,0,0,0,0,3,0
541800,3,24,69,6,9,108,105
541900,3,9,39,9,6,60,51
542000,3,33,150,18,24,228,207
542100,3,21,90,9,12,132,123
542200,3,27,81,15,15,135,120
542300,3,33,183,21,12,249,228
542400,3,18,102,6,9,138,129
542501,3,3,9,0,3,12,12
542502,3,42,162,33,18,255,225
542600,3,24,84,18,6,135,114
542700,3,54,45,48,63,207,159
542800,3,45,177,30,24,276,246
542900,3,33,189,30,39,288,258
543000,3,6,33,0,0,42,42
543100,3,12,60,6,6,78,75
543200,3,24,126,15,9,177,162
543300,3,15,51,9,9,84,72
543400,3,27,144,21,15,207,186
543500,3,18,72,6,6,102,96
543600,3,6,30,6,3,39,36
543700,3,39,108,18,21,183,165
543800,3,27,108,9,21,168,156
543900,3,18,54,45,3,123,75
544000,3,21,87,15,21,144,129
544100,3,12,51,6,12,84,78
544200,3,6,9,0,0,15,15
544301,3,0,0,0,0,0,0
544302,3,3,18,3,0,27,21
544400,3,9,12,3,3,24,24
544500,3,12,24,9,9,51,45
544600,3,21,60,6,6,90,84
544700,3,9,24,3,9,45,42
544800,3,0,0,0,0,0,0
544900,3,24,99,12,12,153,138
545000,3,36,81,9,21,144,135
545100,3,18,75,15,15,120,108
545200,3,15,57,9,6,87,81
545300,3,18,51,9,18,99,87
545400,3,12,57,9,12,87,78
545500,3,18,36,3,3,60,57
545600,3,24,51,9,9,93,87
545700,3,27,96,21,18,159,141
545800,3,15,21,0,3,42,42
545900,3,27,78,12,30,150,135
546000,3,15,24,0,6,42,42
546100,3,18,39,6,6,69,63
546200,3,0,0,0,0,3,0
546300,3,15,51,6,3,75,69
546400,3,27,57,12,12,108,96
546500,3,21,102,15,6,138,126
546600,3,9,60,15,3,87,75
546700,3,24,93,12,12,141,132
546800,3,33,105,12,9,159,147
546900,3,15,48,6,3,69,66
547001,3,12,54,3,9,81,75
547002,3,9,30,0,3,42,42
547100,3,12,57,9,3,78,72
547200,3,18,45,6,3,72,63
547300,3,18,102,6,15,144,135
547401,3,12,39,6,9,60,54
547402,3,12,27,3,0,39,39
547403,3,3,12,0,0,18,18
547501,3,12,63,3,9,87,84
547502,3,12,24,6,3,42,39
547600,3,6,51,6,3,66,60
547700,3,36,120,9,18,183,174
547800,3,0,0,0,0,3,0
547900,3,18,60,3,6,84,81
548000,3,24,78,9,3,114,105
548101,3,6,12,0,0,15,15
548102,3,6,33,0,3,42,42
548103,3,15,30,12,18,75,66
548104,3,6,33,6,3,48,42
548200,3,12,66,12,6,96,84
548300,3,9,48,6,6,69,63
548400,3,6,48,6,0,60,54
548500,3,24,51,24,9,105,84
548600,3,24,72,9,12,114,105
548701,3,18,60,9,3,90,84
548702,3,0,18,0,0,15,18
548800,3,12,30,6,6,51,45
548901,3,12,24,3,3,42,36
548902,3,12,15,3,3,27,27
549000,3,15,39,6,15,72,69
549100,3,18,63,6,9,90,87
549200,3,21,87,21,9,135,117
549300,3,24,72,12,15,123,114
549400,3,18,75,3,3,99,96
549501,3,12,45,3,6,63,60
549502,3,12,42,3,3,60,57
549600,3,12,33,3,3,48,48
549700,3,21,78,12,9,120,111
549801,3,0,36,3,0,39,39
549802,3,15,48,0,3,66,66
549900,3,12,39,6,3,57,54
550000,3,12,45,6,15,78,72
550100,3,21,87,9,6,123,114
550200,3,15,63,3,6,90,87
550300,3,18,102,9,6,135,126
550400,3,18,84,18,3,120,102
550500,3,24,72,6,6,111,105
550600,3,18,72,9,9,111,99
550700,3,18,48,3,3,72,69
550800,3,15,63,3,9,90,90
550900,3,18,54,6,3,84,78
551000,3,18,78,12,3,111,99
551100,3,24,126,24,3,177,153
551200,3,21,57,12,12,102,90
551300,3,6,48,0,0,60,57
551401,3,12,24,3,6,42,42
551402,3,3,15,0,0,15,15
551500,3,24,105,9,3,147,138
551600,3,18,123,18,12,171,150
551700,3,18,105,12,9,147,135
551800,3,12,57,3,9,81,78
551900,3,15,42,3,0,60,57
552000,3,12,42,6,3,66,57
552100,3,27,72,9,9,117,108
552200,3,30,63,9,6,102,96
552300,3,9,45,3,0,57,54
552400,3,30,93,15,30,168,156
552500,3,15,45,9,3,72,63
552600,3,3,33,3,9,45,42
552700,3,18,102,9,18,144,135
552800,3,21,51,3,6,84,81
552900,3,24,90,24,6,141,117
553000,3,12,69,0,6,90,90
553100,3,12,66,3,9,84,84
553200,3,9,75,6,3,96,90
553300,3,42,144,6,12,204,198
553400,3,21,78,6,6,114,105
553500,3,6,24,6,6,39,33
553600,3,18,63,3,15,99,93
553700,3,24,84,9,9,126,117
553800,3,42,132,9,15,201,189
553900,3,21,90,6,21,141,132
554000,3,12,48,6,6,69,63
554100,3,18,48,9,9,87,78
554201,3,18,66,9,6,96,87
554202,3,0,15,0,0,12,15
554300,3,12,45,6,3,63,60
554400,3,18,45,6,9,81,75
554500,3,6,51,3,9,69,66
554600,3,12,54,6,15,87,81
554700,3,24,51,3,6,84,78
554800,3,18,78,12,12,123,108
554900,3,18,63,3,6,93,90
555000,3,18,66,9,12,102,96
555100,3,0,15,9,6,30,21
555200,3,18,84,6,6,114,111
555300,3,18,42,9,9,81,72
555400,3,12,42,6,3,63,57
555500,3,9,12,3,3,24,24
555600,3,6,12,3,3,21,21
555700,3,12,45,3,9,69,66
555800,3,12,48,9,3,75,66
555900,3,12,39,9,3,60,54
556000,3,18,69,6,12,108,102
556100,3,6,66,6,0,78,75
556200,3,18,66,9,12,105,96
556300,3,12,57,12,12,90,78
556400,3,18,60,3,6,87,84
556500,3,18,69,9,15,114,102
556600,3,21,69,9,9,105,99
556700,3,0,15,0,0,15,18
556800,3,12,51,6,3,75,69
556900,3,39,162,27,15,240,216
557000,3,15,81,27,9,135,105
557100,3,15,75,9,6,105,96
557200,3,15,81,9,6,111,102
557300,3,9,63,3,3,78,75
557401,3,15,78,6,6,108,105
557402,3,3,12,0,3,21,18
557500,3,9,132,12,12,162,150
557600,3,21,105,15,12,153,138
557700,3,9,54,6,3,69,66
557800,3,33,114,15,6,171,156
557900,3,18,60,3,6,84,81
558000,3,42,165,21,15,240,222
558100,3,27,84,6,9,129,120
558200,3,33,144,21,15,213,192
558300,3,30,114,6,12,165,159
558401,3,6,30,3,0,42,36
558402,3,15,84,6,9,111,108
558500,3,45,204,15,15,279,264
558600,3,18,78,15,3,114,102
558701,3,12,57,15,3,87,72
558702,3,6,18,0,0,24,21
558800,3,15,69,6,9,99,93
558900,3,36,96,6,9,147,141
559001,3,9,42,0,0,51,54
559002,3,3,36,0,6,45,42
559100,3,9,84,9,3,105,96
559200,3,15,63,6,6,90,84
559301,3,0,15,3,3,24,21
559302,3,12,42,6,9,72,63
559303,3,9,27,3,18,60,57
559401,3,6,18,3,0,27,27
559402,3,9,12,3,3,24,24
559403,3,12,18,0,3,30,30
559404,3,12,48,3,6,69,66
559500,3,18,66,18,12,111,93
559600,3,18,84,6,21,129,123
559701,3,9,24,3,3,39,36
559702,3,9,30,6,3,48,45
559703,3,3,21,3,0,27,27
559704,3,3,33,3,0,42,39
559800,3,27,135,9,24,198,189
559900,3,18,96,12,12,138,126
560000,3,27,108,6,18,159,150
560100,3,27,141,9,24,201,192
560200,3,18,81,18,18,135,120
560300,3,27,135,9,15,189,177
560400,3,30,114,12,21,174,162
560500,3,6,78,21,9,114,90
560600,3,6,27,6,6,45,39
560700,3,12,54,9,12,87,78
560800,3,12,99,12,21,144,132
560900,3,15,75,12,9,114,102
561000,3,33,147,36,24,240,204
561100,3,24,135,15,18,198,180
561200,3,12,51,3,3,69,66
561300,3,3,33,3,0,45,42
561400,3,18,63,6,9,99,93
561500,3,12,63,3,9,87,84
561600,3,12,30,15,9,63,51
561700,3,9,51,6,9,78,69
561800,3,18,69,6,18,108,105
561900,3,24,78,15,12,129,117
562000,3,12,48,12,3,72,60
562100,3,15,69,21,21,129,105
562200,3,21,66,15,9,111,96
562300,3,15,69,27,24,132,105
562400,3,21,57,12,21,111,99
562500,3,0,12,3,6,21,21
562600,3,0,0,0,0,0,0
562700,3,21,96,12,15,147,132
562800,3,24,78,9,18,132,123
562900,3,15,54,9,30,108,99
563000,3,9,36,12,15,75,60
563100,3,12,54,12,24,99,87
563200,3,27,111,15,15,168,156
563300,3,18,69,9,15,111,105
563400,3,6,15,6,3,33,24
563500,3,6,27,0,6,39,42
563600,3,9,42,12,15,75,63
563700,3,12,57,6,12,87,81
