meshblock_id,census_year_id,females,males,total
769018,3,66,66,135
769019,3,51,48,99
769020,3,63,66,129
769021,3,63,63,129
769022,3,87,69,156
769023,3,39,36,72
769024,3,54,45,99
769025,3,51,45,99
769026,3,96,87,186
769027,3,69,51,120
769028,3,66,78,141
769029,3,51,45,99
769030,3,54,60,114
769032,3,57,45,99
769034,3,306,300,606
769035,3,33,36,69
769036,3,33,42,75
769037,3,75,63,138
769038,3,69,72,141
769039,3,69,72,141
769040,3,186,120,306
769041,3,57,36,90
769042,3,42,45,87
769043,3,45,45,93
769044,3,33,33,66
769045,3,87,72,162
769046,3,27,30,57
769047,3,93,87,183
769048,3,90,96,186
769049,3,18,12,30
769050,3,36,36,75
769051,3,33,30,63
769052,3,3,6,9
769053,3,45,36,81
769054,3,57,42,99
769100,3,63,63,123
769200,3,84,72,156
769300,3,99,84,186
769401,3,39,39,78
769402,3,21,27,48
769403,3,42,48,90
769500,3,45,36,78
769600,3,66,54,117
769700,3,36,33,72
769800,3,81,69,150
769900,3,87,96,183
770000,3,63,54,120
770100,3,78,60,135
770200,3,60,63,126
770300,3,36,39,75
770400,3,54,54,108
770500,3,105,96,201
770600,3,54,66,120
770700,3,111,99,213
770800,3,45,33,81
770900,3,81,90,168
771000,3,72,63,132
771100,3,69,84,156
771200,3,81,69,153
771300,3,102,93,192
771400,3,69,48,117
771500,3,75,81,153
771600,3,63,48,111
771700,3,45,39,87
771800,3,54,45,96
771900,3,54,48,105
772000,3,84,72,159
772100,3,45,39,87
772200,3,33,39,72
772300,3,81,72,150
772400,3,36,42,81
772500,3,45,54,102
772601,3,75,66,138
772602,3,126,114,240
772700,3,96,87,186
772802,3,105,81,186
772803,3,45,42,90
772804,3,60,51,108
772805,3,30,21,54
772806,3,39,36,72
772902,3,12,9,18
772903,3,63,60,120
772904,3,99,108,204
772906,3,0,0,0
772907,3,66,57,120
772908,3,27,15,45
772909,3,63,51,111
773000,3,69,51,123
773100,3,105,96,201
773200,3,93,105,198
773300,3,69,51,120
773400,3,144,117,261
773501,3,114,96,210
773502,3,129,96,228
773600,3,105,99,207
773701,3,75,75,150
773702,3,87,60,147
773801,3,249,261,510
773804,3,159,135,294
773807,3,162,129,291
773810,3,108,96,207
773812,3,81,72,153
773813,3,120,114,234
773814,3,120,105,225
773815,3,84,81,168
773816,3,87,84,171
773817,3,75,69,144
773818,3,66,75,141
773819,3,60,48,111
773820,3,120,93,213
773901,3,114,87,201
773902,3,111,81,192
774001,3,69,51,120
774002,3,75,72,150
774003,3,39,42,84
774101,3,105,96,201
774102,3,144,138,279
774103,3,51,48,99
774104,3,150,162,315
774105,3,129,102,228
774201,3,60,72,132
774202,3,111,90,198
774204,3,84,81,168
774205,3,114,123,237
774207,3,75,69,144
774208,3,63,60,126
774209,3,63,51,114
774210,3,45,42,87
774211,3,36,36,69
774212,3,75,60,132
774213,3,9,15,24
774214,3,42,30,75
774215,3,18,18,36
774216,3,66,63,129
774301,3,126,117,243
774303,3,87,81,171
774304,3,132,123,255
774305,3,126,123,249
774306,3,81,66,147
774402,3,93,84,177
774403,3,93,81,174
774404,3,117,99,213
774405,3,129,123,252
774406,3,75,78,150
774408,3,150,144,297
774409,3,135,132,267
774410,3,63,57,120
774411,3,51,54,105
774412,3,48,51,99
774419,3,72,57,132
774420,3,117,99,219
774422,3,42,69,111
774423,3,171,168,342
774424,3,138,147,282
774429,3,111,84,192
774430,3,114,99,213
774431,3,156,168,321
774432,3,111,114,222
774433,3,150,147,297
774434,3,165,150,315
774435,3,105,99,201
774436,3,138,135,273
774437,3,99,99,198
774438,3,120,126,249
774439,3,66,57,120
774440,3,102,108,213
774441,3,90,93,183
774442,3,117,108,225
774443,3,111,114,225
774444,3,96,84,177
774445,3,90,78,168
774446,3,147,129,279
774447,3,57,54,111
774448,3,63,66,126
774449,3,84,66,150
774450,3,108,96,204
774451,3,90,84,174
774502,3,105,96,201
774503,3,63,66,129
774504,3,69,57,123
774505,3,90,66,156
774601,3,102,90,189
774602,3,120,96,213
774701,3,132,117,249
774702,3,108,96,204
774801,3,132,132,261
774802,3,72,69,141
774900,3,120,123,243
775000,3,48,48,99
775100,3,84,90,171
775200,3,66,54,120
775300,3,84,66,150
775400,3,93,96,189
775500,3,60,51,111
775600,3,87,78,162
775700,3,138,105,240
775802,3,78,66,144
775803,3,90,84,174
775804,3,93,93,186
775805,3,189,171,360
775806,3,189,174,360
775808,3,108,108,216
775809,3,132,120,255
775812,3,78,72,147
775813,3,120,108,231
775815,3,108,78,189
775816,3,144,120,267
775817,3,33,33,66
775818,3,57,57,111
775819,3,33,39,72
775820,3,33,36,69
775821,3,39,42,78
775822,3,57,54,111
775823,3,27,27,54
775824,3,15,18,33
775901,3,144,117,267
775902,3,51,63,114
776000,3,159,153,309
776101,3,75,66,144
776102,3,168,159,327
776200,3,93,96,192
776301,3,21,21,42
776302,3,54,57,111
776400,3,63,54,117
776500,3,48,45,93
776600,3,60,57,117
776700,3,66,54,120
776800,3,45,39,84
776900,3,57,42,102
777000,3,75,72,147
777100,3,75,66,144
777201,3,108,90,198
777202,3,66,42,108
777300,3,78,87,165
777401,3,81,87,168
777402,3,132,144,276
777502,3,84,72,156
777503,3,123,126,249
777504,3,72,63,132
777601,3,42,48,87
777602,3,54,42,96
777700,3,105,108,216
777800,3,78,81,159
777900,3,108,102,210
778000,3,60,60,120
778100,3,75,81,156
778200,3,72,63,135
778300,3,105,87,189
778400,3,78,75,150
778500,3,123,93,219
778600,3,99,108,207
778700,3,78,66,144
778800,3,129,84,213
778901,3,15,18,36
778902,3,69,63,135
779000,3,78,72,150
779100,3,54,33,87
779200,3,57,51,108
779300,3,138,126,264
779400,3,78,72,150
779500,3,84,72,162
779600,3,147,138,285
779700,3,93,78,174
779800,3,54,54,108
779900,3,84,66,153
780000,3,57,42,99
780100,3,63,57,123
780202,3,108,102,210
780204,3,174,171,345
780205,3,150,132,282
780207,3,0,0,0
780208,3,0,0,0
780209,3,0,0,3
780210,3,0,0,3
780302,3,0,0,0
780303,3,114,135,249
780304,3,30,87,114
780403,3,0,0,3
780404,3,9,15,24
780407,3,0,0,3
780409,3,189,156,345
780410,3,219,183,402
780411,3,129,120,252
780412,3,63,51,114
780413,3,93,93,186
780414,3,294,267,561
780415,3,90,66,153
780416,3,0,18,21
780417,3,60,39,99
780501,3,0,0,3
780504,3,138,123,261
780506,3,48,36,84
780507,3,69,54,123
780508,3,126,87,213
780509,3,90,78,165
780510,3,6,3,9
780511,3,42,39,81
780512,3,21,27,48
780513,3,39,30,69
780514,3,51,36,90
780600,3,105,120,225
780700,3,159,147,306
780800,3,57,60,120
780901,3,57,48,105
780902,3,21,15,36
781001,3,156,174,327
781002,3,93,99,192
781003,3,102,84,186
781100,3,9,15,27
781200,3,159,21,180
781301,3,9,9,18
781302,3,0,6,6
781400,3,12,12,24
781500,3,93,123,213
781600,3,69,78,147
781700,3,111,114,228
781800,3,0,0,0
781900,3,3,6,9
782000,3,33,24,60
782100,3,3,0,6
782200,3,159,144,303
782300,3,0,0,0
782400,3,15,33,48
782500,3,9,6,15
782600,3,36,48,84
782700,3,0,0,3
782800,3,15,39,57
782900,3,45,60,108
783000,3,0,0,0
783101,3,24,51,78
783102,3,51,36,87
783200,3,27,33,60
783300,3,81,117,198
783400,3,93,114,207
783500,3,63,45,108
783600,3,48,48,96
783700,3,129,138,267
783800,3,6,3,9
783900,3,0,0,3
784000,3,0,0,0
784100,3,30,33,66
784200,3,42,33,78
784300,3,30,24,54
784400,3,51,48,102
784500,3,105,111,213
784600,3,33,42,75
784700,3,30,45,75
784801,3,21,18,42
784802,3,33,33,66
784900,3,0,0,3
785000,3,132,135,270
785100,3,123,105,225
785200,3,24,33,54
785300,3,30,36,66
785400,3,96,102,201
785500,3,60,63,120
785600,3,57,60,117
785700,3,63,63,129
785800,3,87,96,183
785900,3,21,24,48
786000,3,27,21,54
786100,3,69,63,135
786200,3,54,48,99
786300,3,21,42,60
786400,3,6,6,12
786500,3,48,45,93
786600,3,42,42,81
786700,3,3,3,9
786801,3,84,96,177
786802,3,111,120,231
786901,3,114,96,210
786902,3,66,72,138
787000,3,129,150,276
787100,3,111,102,213
787200,3,114,114,231
787300,3,60,45,108
787400,3,198,177,372
787500,3,159,150,306
787601,3,60,57,114
787602,3,117,75,189
787603,3,66,66,132
787700,3,84,81,165
787800,3,57,57,114
787900,3,15,12,30
788000,3,75,72,147
788101,3,93,78,168
788102,3,60,57,117
788201,3,45,63,108
788202,3,57,48,105
788203,3,57,42,99
788300,3,141,135,273
788400,3,45,45,93
788500,3,27,30,60
788601,3,105,69,174
788602,3,117,99,216
788700,3,180,162,342
788800,3,33,36,69
788901,3,90,99,189
788902,3,24,24,48
788903,3,57,51,111
789001,3,21,24,45
789002,3,60,54,117
789003,3,33,36,69
789101,3,45,42,90
789102,3,36,33,69
789103,3,27,33,60
789104,3,21,24,48
789201,3,39,30,69
789202,3,42,33,75
789301,3,36,30,66
789302,3,42,45,90
789401,3,57,69,126
789402,3,63,57,120
789501,3,54,48,99
789502,3,39,42,78
789600,3,114,93,210
789700,3,72,72,144
789801,3,69,60,129
789802,3,45,45,93
789803,3,60,51,111
789804,3,81,54,132
789805,3,57,57,114
789901,3,60,66,129
789902,3,33,27,63
790000,3,126,108,234
790100,3,51,42,93
790200,3,111,99,210
790300,3,0,0,0
790400,3,42,48,90
790500,3,108,105,213
790601,3,48,36,84
790602,3,75,75,150
790700,3,126,105,231
790800,3,75,60,132
790900,3,162,114,276
791000,3,36,33,69
791101,3,39,30,66
791102,3,36,36,72
791103,3,30,24,54
791201,3,39,36,81
791202,3,18,27,45
791203,3,24,21,48
791204,3,33,21,51
791205,3,27,30,57
791206,3,6,3,9
791207,3,18,9,24
791300,3,87,78,165
791400,3,93,60,153
791500,3,54,48,102
791600,3,6,6,9
791700,3,54,45,99
791801,3,0,0,0
791802,3,9,3,12
791803,3,24,21,45
791804,3,24,24,48
791900,3,3,9,15
792000,3,0,0,3
792100,3,0,0,3
792201,3,42,36,78
792202,3,27,18,48
792301,3,36,24,60
792302,3,21,24,48
792401,3,0,0,0
792402,3,45,27,69
792403,3,69,45,114
792501,3,51,30,81
792502,3,24,21,48
792503,3,27,24,54
792504,3,42,36,78
792601,3,0,0,3
792602,3,57,63,120
792603,3,66,51,117
792700,3,60,75,135
792800,3,12,18,30
792900,3,60,66,126
793000,3,3,3,9
793100,3,42,33,78
793200,3,12,9,21
793301,3,54,36,90
793302,3,57,60,114
793400,3,75,63,138
793501,3,27,21,48
793502,3,33,21,54
793503,3,39,33,72
793504,3,36,24,60
793601,3,39,30,69
793602,3,42,39,81
793603,3,33,21,54
793604,3,30,30,57
793605,3,33,27,63
793700,3,117,99,219
793800,3,33,30,66
793900,3,219,219,441
794000,3,72,57,132
794100,3,84,81,165
794200,3,99,81,180
794300,3,66,54,123
794400,3,75,81,156
794500,3,54,51,105
794600,3,69,72,141
794700,3,57,63,123
794800,3,54,42,99
794900,3,96,87,183
795001,3,27,39,66
795002,3,36,30,66
795100,3,69,51,120
795200,3,72,63,135
795301,3,27,30,57
795302,3,24,33,57
795400,3,132,126,258
795500,3,111,84,195
795600,3,102,96,198
795700,3,102,90,192
795801,3,111,90,198
795802,3,63,72,132
795900,3,84,93,177
796000,3,66,57,123
796100,3,42,42,81
796200,3,159,141,300
796300,3,69,63,132
796400,3,72,81,153
796500,3,72,72,144
796600,3,99,96,195
796700,3,84,75,162
796800,3,54,57,114
796900,3,66,81,144
797000,3,75,81,159
797100,3,87,87,174
797200,3,129,120,249
797300,3,123,111,234
797400,3,111,108,216
797500,3,135,81,213
797600,3,51,45,99
797700,3,90,72,159
797800,3,81,57,135
797900,3,60,60,117
798000,3,51,51,105
798101,3,12,15,27
798102,3,51,51,102
798200,3,117,114,234
798300,3,54,54,108
798400,3,33,36,69
798500,3,36,36,69
798600,3,60,60,117
798700,3,51,45,96
798802,3,27,15,39
798803,3,45,42,84
798804,3,30,30,63
798901,3,21,24,45
798902,3,129,105,234
799000,3,156,141,297
799102,3,57,51,105
799105,3,87,84,168
799106,3,57,60,117
799107,3,87,84,171
799108,3,66,54,117
799109,3,63,63,123
799110,3,93,87,177
799111,3,75,69,144
799112,3,78,66,147
799113,3,39,33,78
799117,3,3,6,9
799118,3,3,3,3
799119,3,0,0,0
799120,3,6,6,12
799121,3,6,3,9
799122,3,27,27,54
799123,3,21,21,42
799124,3,9,12,21
799125,3,15,12,33
799126,3,42,39,81
799127,3,54,51,108
799128,3,33,24,57
799129,3,9,12,18
799130,3,45,30,78
799131,3,30,27,54
799132,3,30,30,60
799133,3,42,42,84
799134,3,36,36,72
799200,3,42,51,90
799300,3,81,69,147
799400,3,96,75,171
799500,3,102,117,219
799600,3,51,57,108
799700,3,114,102,216
799800,3,42,39,81
799900,3,66,51,117
800000,3,81,66,147
800101,3,51,51,99
800102,3,42,45,90
800103,3,51,45,93
800201,3,147,144,294
800202,3,39,48,90
800303,3,78,72,147
800304,3,111,93,204
800305,3,117,111,228
800307,3,54,48,102
800308,3,36,33,72
800309,3,60,42,102
800310,3,81,75,156
800311,3,33,24,57
800312,3,72,63,132
800313,3,48,54,105
800314,3,60,63,123
800315,3,42,45,87
800400,3,135,138,273
800500,3,102,108,210
800600,3,75,54,129
800700,3,72,69,141
800800,3,141,120,258
800900,3,66,63,129
801001,3,24,48,72
801002,3,30,18,45
801101,3,24,21,48
801102,3,48,24,72
801103,3,39,33,72
801104,3,33,21,51
801200,3,87,93,180
801300,3,108,93,201
801400,3,63,57,117
801500,3,69,66,135
801600,3,6,9,15
801700,3,105,93,198
801800,3,93,84,180
801901,3,15,6,21
801902,3,12,12,21
802000,3,63,54,117
802100,3,66,63,123
802200,3,78,72,150
802300,3,84,81,168
802400,3,87,69,159
802501,3,72,87,156
802502,3,48,63,111
802600,3,48,48,96
802700,3,48,54,99
802801,3,9,9,18
802802,3,33,30,66
802803,3,6,9,18
802900,3,72,78,150
803000,3,54,51,102
803100,3,69,69,138
803200,3,66,75,141
803301,3,78,63,141
803302,3,39,33,72
803303,3,81,72,153
803400,3,21,24,42
803500,3,57,54,108
803601,3,39,30,69
803602,3,30,39,69
803701,3,12,21,33
803702,3,54,51,105
803703,3,21,15,36
803801,3,15,21,36
803802,3,27,24,48
803803,3,39,30,66
803900,3,33,36,72
804000,3,81,63,147
804100,3,99,78,177
804200,3,72,78,150
804300,3,57,60,117
804400,3,75,69,141
804500,3,66,57,123
804600,3,51,54,102
804701,3,36,27,63
804702,3,63,51,114
804801,3,51,39,90
804802,3,36,27,63
804901,3,81,87,168
804902,3,81,81,162
805000,3,27,24,51
805100,3,57,54,114
805200,3,21,33,51
805300,3,78,63,141
805400,3,78,78,162
805500,3,45,36,81
805601,3,75,57,132
805602,3,54,42,93
805604,3,60,33,90
805605,3,33,30,63
805701,3,45,42,87
805703,3,30,18,48
805704,3,36,30,66
805705,3,15,18,33
805801,3,33,27,60
805802,3,57,42,99
805803,3,27,24,48
805901,3,33,33,69
805902,3,30,42,69
806001,3,48,57,105
806002,3,42,30,75
806101,3,48,39,87
806102,3,45,42,84
806103,3,24,18,45
806203,3,69,72,138
806204,3,114,99,213
806205,3,93,90,183
806206,3,111,99,210
806207,3,111,96,207
806208,3,120,93,216
806301,3,141,129,270
806303,3,36,36,72
806304,3,3,3,6
806401,3,39,33,72
806402,3,54,60,111
806502,3,0,6,6
806504,3,0,0,0
806505,3,0,0,0
806506,3,24,21,48
806601,3,42,45,87
806602,3,69,66,132
806603,3,60,54,114
806604,3,357,357,711
806700,3,249,255,507
806800,3,27,33,60
806900,3,96,99,192
807000,3,75,78,150
807100,3,99,102,204
807200,3,93,72,162
807300,3,84,102,183
807400,3,15,18,33
807500,3,39,39,75
807600,3,42,42,87
807700,3,69,57,126
807802,3,6,6,15
807803,3,69,60,129
807804,3,0,0,0
807900,3,15,12,27
808001,3,21,18,36
808002,3,153,153,306
808101,3,51,45,96
808102,3,9,12,24
808200,3,81,87,165
808301,3,18,21,39
808302,3,12,21,33
808402,3,69,69,138
808403,3,81,84,165
808404,3,36,33,66
808501,3,126,117,243
808502,3,6,3,9
808602,3,0,3,3
808603,3,33,39,69
808604,3,30,30,60
808605,3,36,36,69
808606,3,27,33,60
808607,3,0,0,0
808608,3,54,57,108
808701,3,102,99,198
808702,3,3,3,3
808800,3,60,57,117
808901,3,108,108,219
808902,3,111,111,219
809002,3,33,42,75
809003,3,57,51,105
809004,3,12,18,33
809005,3,0,0,0
809006,3,42,48,90
809101,3,54,72,123
809103,3,27,33,60
809104,3,36,39,72
809200,3,48,39,87
809300,3,66,60,126
809400,3,75,81,153
809501,3,0,0,0
809502,3,0,0,0
809600,3,69,60,129
809701,3,120,117,237
809702,3,75,75,147
809800,3,27,27,54
809900,3,141,150,288
810000,3,156,156,309
810100,3,42,33,72
810200,3,9,9,18
810300,3,81,78,159
810400,3,75,84,153
810500,3,105,123,231
810603,3,54,57,111
810604,3,159,168,327
810605,3,123,123,249
810606,3,150,141,291
810607,3,3,3,6
810608,3,87,78,165
810609,3,18,18,36
810610,3,30,27,57
810611,3,45,33,78
810612,3,21,18,36
810700,3,159,153,312
810800,3,102,102,204
810901,3,33,42,75
810902,3,54,60,117
810903,3,30,36,63
810904,3,51,42,93
811001,3,96,84,183
811002,3,105,114,216
811100,3,126,141,267
811200,3,84,84,165
811300,3,132,144,276
811401,3,9,9,18
811402,3,18,21,42
811500,3,30,27,54
811600,3,165,174,336
811700,3,84,81,165
811802,3,36,36,69
811803,3,12,15,21
811804,3,6,6,15
811805,3,135,150,285
811900,3,54,54,108
812001,3,24,18,42
812002,3,12,18,30
812100,3,42,48,90
812201,3,39,48,87
812202,3,9,15,24
812301,3,33,36,72
812303,3,6,6,9
812304,3,15,12,24
812400,3,57,66,123
812500,3,3,3,6
812600,3,66,66,132
812700,3,36,39,72
812800,3,15,12,27
812900,3,63,66,132
813001,3,33,36,72
813002,3,9,3,12
813100,3,57,42,96
813200,3,48,57,105
813300,3,90,93,183
813400,3,105,102,207
813501,3,9,6,15
813502,3,72,72,144
813601,3,45,45,93
813602,3,6,6,12
813701,3,12,15,27
813702,3,24,18,42
813800,3,114,102,219
813900,3,39,30,69
814001,3,36,27,63
814002,3,42,39,81
814003,3,36,48,84
814100,3,15,18,33
814200,3,81,87,171
814303,3,9,15,24
814304,3,60,54,111
814305,3,15,15,33
814306,3,102,99,201
814402,3,87,90,177
814403,3,3,3,9
814404,3,6,6,12
814501,3,108,114,219
814502,3,84,72,159
814600,3,72,60,129
814701,3,6,9,15
814702,3,24,24,48
814800,3,87,81,168
814900,3,15,24,42
815000,3,54,54,108
815100,3,27,33,63
815200,3,45,48,96
815301,3,51,39,87
815302,3,39,48,84
815303,3,42,48,93
815304,3,12,15,27
815401,3,165,129,297
815402,3,12,9,18
815501,3,117,114,234
815503,3,51,60,108
815504,3,12,9,21
815603,3,21,30,54
815604,3,99,99,198
815605,3,30,42,72
815606,3,0,0,0
815607,3,0,0,0
815702,3,30,36,69
815703,3,0,0,0
815704,3,102,108,207
815801,3,42,42,84
815802,3,18,12,30
815900,3,102,102,204
816000,3,72,60,132
816100,3,84,81,162
816200,3,42,48,90
816302,3,36,42,78
816303,3,27,33,60
816304,3,39,48,87
816305,3,51,51,99
816401,3,114,84,195
816403,3,6,9,12
816404,3,18,24,45
816405,3,42,48,90
816504,3,78,81,159
816508,3,42,45,87
816509,3,24,24,45
816510,3,18,15,33
816511,3,39,39,78
816512,3,27,27,54
816513,3,24,21,45
816514,3,42,36,78
816515,3,51,36,87
816516,3,30,24,54
816517,3,66,57,123
816518,3,48,45,93
816519,3,42,54,93
816520,3,9,6,15
816521,3,33,36,69
816522,3,6,3,6
816523,3,3,6,6
816524,3,21,15,36
816525,3,51,42,93
816526,3,21,21,42
816527,3,39,30,72
816528,3,48,30,78
816529,3,36,36,72
816530,3,51,48,102
816531,3,33,27,60
816532,3,51,51,102
816533,3,33,30,63
816534,3,21,21,42
816535,3,36,33,66
816536,3,21,33,54
816537,3,18,27,45
816538,3,63,69,129
816539,3,33,45,78
816600,3,66,75,141
816701,3,30,39,72
816702,3,102,99,201
816703,3,81,84,162
816704,3,105,99,207
816705,3,138,138,276
816800,3,75,78,153
816900,3,135,144,279
817001,3,177,174,348
817002,3,3,6,9
817101,3,9,6,12
817102,3,6,6,15
817200,3,126,108,234
817300,3,48,42,90
817400,3,21,24,48
817500,3,78,78,156
817600,3,66,51,120
817701,3,150,144,294
817702,3,39,33,69
817703,3,39,42,78
817704,3,69,51,123
817705,3,39,30,69
817706,3,24,27,51
817800,3,156,144,303
817901,3,141,132,270
817902,3,57,51,108
817903,3,81,69,150
818000,3,87,84,174
818101,3,33,21,54
818102,3,51,39,90
818103,3,30,21,54
818200,3,132,102,237
818300,3,48,39,90
818400,3,87,72,159
818500,3,24,27,51
818600,3,12,9,21
818700,3,21,27,51
818800,3,6,3,6
818900,3,0,0,0
819000,3,6,12,18
819100,3,0,0,0
819200,3,168,150,318
819301,3,39,51,90
819302,3,39,39,78
819400,3,66,72,138
819501,3,42,42,84
819502,3,51,51,99
819600,3,138,147,285
819700,3,108,96,201
819800,3,93,60,153
819900,3,81,63,144
820000,3,108,114,222
820100,3,93,81,174
820200,3,87,90,177
820300,3,63,51,114
820400,3,54,30,90
820503,3,75,66,141
820504,3,54,57,111
820505,3,48,45,96
820506,3,36,42,78
820507,3,36,33,69
820508,3,24,24,51
820600,3,195,162,357
820701,3,96,90,186
820702,3,114,114,231
820703,3,102,78,180
820704,3,84,72,159
820800,3,33,24,60
820900,3,66,63,129
821001,3,108,105,213
821002,3,96,96,195
821101,3,123,69,192
821102,3,93,99,192
821200,3,45,42,90
821301,3,168,135,306
821302,3,111,90,198
821303,3,66,69,135
821400,3,18,12,27
821500,3,60,60,123
821600,3,84,57,138
821700,3,60,63,123
821800,3,135,105,237
821900,3,60,63,120
822000,3,42,33,75
822100,3,93,99,189
822200,3,78,84,159
822300,3,66,69,135
822401,3,171,168,339
822405,3,99,78,177
822406,3,69,60,132
822407,3,81,54,135
822408,3,57,45,102
822409,3,21,27,48
822410,3,51,51,102
822411,3,54,51,102
822412,3,33,33,66
822413,3,24,18,42
822414,3,42,39,81
822415,3,33,21,51
822416,3,18,21,39
822417,3,39,18,57
822418,3,48,51,99
822419,3,36,33,69
822500,3,81,84,165
822600,3,72,57,129
822701,3,45,54,99
822702,3,48,51,99
822703,3,33,39,72
822704,3,18,12,30
822705,3,9,6,18
822800,3,24,21,45
822900,3,81,75,159
823000,3,3,3,6
823100,3,36,30,66
823200,3,51,51,99
823300,3,12,15,24
823401,3,111,90,201
823403,3,30,21,51
823404,3,36,30,69
823405,3,27,9,39
823406,3,30,27,57
823407,3,33,33,66
823408,3,45,45,90
823409,3,48,51,96
823410,3,42,36,78
823411,3,30,33,60
823500,3,9,9,21
823600,3,0,3,6
823700,3,21,12,33
823800,3,0,0,3
823900,3,48,39,87
824000,3,66,63,126
824100,3,180,159,339
824200,3,18,15,30
824301,3,9,9,18
824302,3,24,27,48
824401,3,27,30,57
824402,3,39,48,87
824403,3,36,42,78
824404,3,27,30,63
824405,3,36,27,63
824406,3,27,30,57
824407,3,30,18,51
824408,3,27,24,51
824500,3,21,30,51
824601,3,33,27,60
824602,3,15,18,33
824700,3,45,42,87
824801,3,12,21,30
824803,3,45,63,108
824804,3,45,45,90
824901,3,18,18,39
824903,3,33,30,63
824904,3,6,6,12
825000,3,36,42,75
825101,3,12,12,24
825103,3,6,9,12
825105,3,3,3,6
825106,3,18,21,36
825201,3,15,15,24
825202,3,42,42,84
825301,3,36,39,75
825302,3,90,93,186
825400,3,33,36,66
825500,3,78,81,162
825600,3,27,27,54
825700,3,21,27,48
825800,3,45,51,96
825900,3,48,57,105
826000,3,36,33,69
826100,3,15,15,30
826201,3,9,15,24
826202,3,6,6,15
826300,3,18,15,33
826400,3,42,36,78
826500,3,42,51,93
826601,3,21,21,45
826602,3,75,84,156
826603,3,96,96,195
826700,3,33,45,75
826802,3,69,60,126
826803,3,75,69,144
826804,3,30,27,54
826902,3,21,15,36
826903,3,12,9,18
826904,3,3,9,12
826905,3,21,21,42
826906,3,24,21,45
826907,3,12,12,24
826908,3,42,42,84
826909,3,12,12,24
827001,3,45,45,90
827003,3,9,9,21
827004,3,60,69,129
827100,3,60,54,111
827200,3,21,18,42
827300,3,24,33,57
827400,3,30,45,75
827500,3,45,42,87
827601,3,12,18,30
827603,3,33,27,57
827604,3,9,9,18
827700,3,27,33,57
827800,3,81,81,165
827901,3,66,66,132
827902,3,51,51,105
828001,3,6,6,9
828002,3,3,3,6
828003,3,48,42,93
828100,3,45,39,84
828202,3,27,21,45
828203,3,81,87,168
828204,3,3,3,6
828302,3,33,33,63
828303,3,33,21,54
