meshblock_id,census_year_id,employer,not_elsewhere_included,paid_employee,self_employed_without_employee,total,total_stated,unpaid_family_worker
1005800,2,0,0,21,0,24,21,0
1005900,2,3,0,15,0,18,18,0
1006000,2,0,6,48,0,60,51,0
1006100,2,0,3,18,3,24,21,0
1006200,2,0,0,15,0,21,18,0
1006301,2,0,0,0,0,6,0,0
1006302,2,0,0,36,3,39,36,0
1006400,2,6,3,57,0,66,63,0
1006500,2,3,0,45,3,51,51,0
1006600,2,0,3,15,0,21,18,0
1006700,2,0,0,0,0,3,0,0
1006800,2,3,3,36,0,42,39,0
1006900,2,0,3,42,3,51,48,0
1007001,2,3,0,33,3,42,42,0
1007002,2,0,0,0,0,0,0,0
1007100,2,3,6,42,6,54,51,0
1007201,2,0,0,0,0,3,0,0
1007202,2,0,0,0,0,9,6,0
1007300,2,3,3,18,3,27,24,3
1007400,2,0,0,0,0,6,0,0
1007500,2,0,3,33,3,39,39,0
1007601,2,0,0,9,0,9,6,0
1007602,2,3,0,24,3,30,27,0
1007700,2,9,3,75,9,93,93,0
1007800,2,0,0,24,3,27,27,3
1007900,2,0,0,0,0,9,9,0
1008000,2,3,3,21,3,27,27,0
1008100,2,9,3,78,6,99,93,0
1008200,2,0,3,36,0,36,36,0
1008300,2,3,0,21,0,24,21,0
1008400,2,0,0,21,3,24,21,0
1008500,2,6,3,54,3,66,63,3
1008600,2,3,3,24,3,30,27,0
1008701,2,0,0,9,0,6,9,0
1008702,2,0,0,18,0,18,15,0
1008800,2,3,0,33,6,45,45,0
1008900,2,6,0,24,3,33,36,0
1009000,2,0,0,9,0,9,9,0
1009100,2,3,0,42,3,48,51,0
1009200,2,3,0,18,3,24,24,0
1009300,2,0,6,63,6,81,72,0
1009400,2,0,0,24,6,27,30,0
1009500,2,3,3,33,3,39,39,3
1009600,2,6,3,60,9,78,75,0
1009700,2,6,0,63,3,75,78,3
1009801,2,3,6,36,6,48,45,0
1009802,2,0,0,0,0,6,6,0
1009900,2,6,3,48,9,69,66,3
1010000,2,0,0,3,6,18,15,3
1010101,2,0,0,0,0,9,9,0
1010102,2,3,0,9,6,12,15,0
1010103,2,3,0,6,9,21,21,0
1010201,2,0,0,0,6,9,9,0
1010202,2,6,0,18,6,30,30,0
1010300,2,3,0,12,6,24,21,0
1010400,2,0,0,0,0,9,9,0
1010500,2,3,0,21,6,33,33,3
1010600,2,3,0,18,6,27,27,0
1010701,2,9,0,36,9,57,57,3
1010702,2,3,0,9,3,21,18,0
1010801,2,3,3,18,9,33,30,3
1010802,2,0,0,0,0,0,0,0
1010900,2,3,0,30,3,42,39,3
1011000,2,0,0,9,0,12,12,3
1011100,2,3,0,18,6,30,27,3
1011200,2,9,0,21,15,51,48,6
1011301,2,0,0,0,0,3,0,0
1011302,2,3,0,6,3,12,12,0
1011303,2,0,0,0,0,3,0,0
1011401,2,0,0,12,3,12,12,0
1011403,2,0,0,0,0,0,0,0
1011404,2,0,0,0,0,3,0,0
1011405,2,0,0,0,0,0,0,0
1011500,2,3,0,12,0,15,15,0
1011601,2,0,0,0,0,0,0,0
1011602,2,3,0,9,0,15,15,3
1011603,2,0,0,0,0,6,0,0
1011604,2,0,0,0,0,3,0,0
1011701,2,3,0,12,3,15,15,0
1011702,2,0,0,0,0,6,6,0
1011800,2,0,0,9,6,15,18,0
1011900,2,0,0,9,0,12,9,0
1012000,2,0,0,9,0,9,9,0
1012100,2,0,0,12,0,12,12,0
1012200,2,0,0,0,0,6,0,0
1012300,2,0,0,0,0,0,0,0
1012400,2,3,3,9,3,21,15,0
1012500,2,0,0,0,0,9,9,0
1012600,2,0,0,0,0,6,0,0
1012700,2,0,6,33,3,42,39,0
1012800,2,0,3,21,0,27,24,0
1012900,2,0,0,0,0,6,0,0
1013000,2,0,0,0,0,3,0,0
1013100,2,0,0,0,0,3,0,0
1013200,2,0,0,0,0,0,0,0
1013300,2,0,0,0,0,0,0,0
1013400,2,0,0,0,0,0,0,0
1013501,2,0,0,0,0,12,12,0
1013502,2,0,0,0,0,6,0,0
1013601,2,0,0,0,0,0,0,0
1013602,2,0,0,0,0,0,0,0
1013701,2,12,0,12,12,42,42,6
1013702,2,6,3,6,0,18,15,0
1013801,2,0,0,12,9,21,21,3
1013802,2,0,0,0,0,3,0,0
1013901,2,0,0,9,6,18,15,3
1013902,2,0,0,0,0,3,0,0
1014001,2,0,0,0,6,9,9,0
1014002,2,0,0,0,0,6,0,0
1014100,2,0,0,6,6,21,21,6
1014200,2,0,0,0,0,6,6,0
1014300,2,0,0,0,0,3,0,0
1014400,2,0,0,0,0,6,6,0
1014500,2,0,0,9,6,18,18,0
1014600,2,3,3,15,3,27,21,3
1014700,2,0,0,0,0,9,6,0
1014801,2,3,0,9,0,18,18,3
1014802,2,6,0,6,12,24,24,0
1014900,2,9,0,12,0,21,21,0
1015000,2,0,3,15,6,24,24,0
1015100,2,6,0,9,15,30,30,3
1015200,2,0,0,9,6,18,18,3
1015301,2,3,0,9,3,18,21,6
1015302,2,0,0,0,0,0,0,0
1015400,2,6,3,60,9,78,75,3
1015500,2,0,0,21,0,21,21,0
1015600,2,6,0,21,3,30,30,3
1015700,2,3,0,12,0,18,21,3
1015800,2,3,3,36,6,51,45,0
1015900,2,3,0,21,3,24,24,0
1016001,2,0,0,0,0,0,0,0
1016003,2,3,0,3,3,15,15,3
1016004,2,0,0,0,0,0,0,0
1016005,2,3,0,15,6,24,24,3
1016006,2,0,0,0,0,0,0,0
1016101,2,0,0,0,0,3,0,0
1016102,2,0,0,0,0,3,0,0
1016202,2,0,0,0,0,3,0,0
1016203,2,3,0,6,3,15,15,3
1016204,2,0,0,0,0,6,9,0
1016301,2,6,0,18,3,30,30,3
1016302,2,0,0,0,0,0,0,0
1016400,2,0,0,0,0,6,6,0
1016500,2,0,3,12,0,15,12,0
1016600,2,0,0,0,0,0,0,0
1016700,2,0,0,0,0,0,0,0
1016800,2,0,0,6,3,12,12,6
1016900,2,6,3,6,3,21,18,3
1017000,2,0,0,0,0,0,0,0
1017100,2,0,3,9,9,30,27,6
1017200,2,0,0,0,0,9,6,0
1017301,2,0,0,15,6,21,21,0
1017302,2,0,0,6,0,9,9,0
1017303,2,0,0,0,0,6,0,0
1017400,2,3,0,15,12,33,30,0
1017500,2,3,0,24,15,45,42,0
1017600,2,12,3,27,12,63,60,9
1017700,2,6,0,18,9,30,27,0
1017800,2,0,0,6,9,18,18,6
1017900,2,0,0,0,0,6,6,0
1018000,2,3,0,21,9,36,36,3
1018100,2,0,3,6,6,15,12,3
1018200,2,6,0,21,9,39,33,0
1018300,2,0,0,9,0,12,12,0
1018401,2,3,0,3,3,12,12,0
1018402,2,0,0,9,0,9,9,0
1018500,2,0,0,9,6,15,15,0
1018600,2,6,0,9,9,27,27,6
1018700,2,0,3,9,12,21,21,0
1018800,2,0,0,12,12,27,24,0
1018900,2,0,0,0,0,0,0,0
1019000,2,3,3,18,9,39,36,6
1019101,2,0,0,6,6,15,12,0
1019102,2,0,0,0,0,6,6,0
1019103,2,0,0,0,0,0,0,0
1019104,2,0,0,0,0,0,0,0
1019200,2,3,0,9,6,21,21,3
1019300,2,3,3,54,3,66,60,0
1019401,2,0,0,6,3,12,12,0
1019402,2,0,0,0,0,0,0,0
1019500,2,9,3,45,9,72,66,3
1019601,2,0,0,0,0,6,6,0
1019602,2,0,0,0,0,0,0,0
1019603,2,0,0,0,0,0,0,0
1019700,2,0,0,0,0,6,6,0
1019800,2,9,3,48,18,84,81,9
1019902,2,0,0,0,0,9,9,0
1019903,2,9,0,15,12,36,39,3
1019904,2,3,0,3,3,12,12,0
1020001,2,6,3,21,0,30,30,0
1020002,2,0,0,0,0,3,0,0
1020101,2,0,0,0,0,0,0,0
1020102,2,0,0,15,6,21,24,3
1020201,2,6,3,27,0,39,36,3
1020202,2,0,0,0,0,0,0,0
1020301,2,3,3,15,3,30,24,3
1020302,2,0,0,6,6,15,15,3
1020400,2,9,3,45,15,78,78,9
1020500,2,0,0,18,15,36,36,6
1020600,2,6,0,33,12,60,57,3
1020700,2,9,0,15,6,30,33,0
1020800,2,3,0,27,3,36,33,3
1020901,2,0,0,0,0,0,0,0
1020902,2,0,0,0,0,0,0,0
1021000,2,6,0,12,3,24,21,0
1021100,2,0,0,0,0,0,0,0
1021200,2,0,3,12,3,21,18,0
1021301,2,0,0,0,0,0,0,0
1021302,2,0,0,0,0,9,9,0
1021400,2,9,0,33,15,63,60,3
1021500,2,0,0,6,3,18,15,3
1021600,2,3,0,6,0,12,12,3
1021700,2,0,3,36,6,51,48,3
1021800,2,15,0,36,6,63,63,3
1021900,2,0,0,9,6,21,21,3
1022000,2,0,0,0,0,6,6,0
1022100,2,0,0,24,9,36,33,0
1022200,2,3,0,24,6,33,33,0
1022300,2,3,3,9,6,18,15,0
1022400,2,0,0,0,0,6,0,0
1022500,2,0,0,6,0,12,12,0
1022600,2,0,0,0,0,6,0,0
1022700,2,0,0,0,0,6,0,0
1022800,2,0,0,24,0,24,24,0
1022900,2,0,0,6,0,9,9,0
1023000,2,0,0,0,0,0,0,0
1023100,2,3,12,54,0,72,57,0
1023200,2,0,0,0,0,0,0,0
1023300,2,0,0,0,0,3,0,0
1023400,2,0,0,0,0,9,9,0
1023500,2,6,0,6,6,21,18,3
1023600,2,3,0,6,3,12,15,0
1023700,2,0,0,0,0,12,12,0
1023800,2,0,0,0,0,6,6,0
1023900,2,0,0,0,0,9,12,0
1024000,2,6,0,9,12,27,27,3
1024100,2,0,0,0,0,6,6,0
1024200,2,0,0,0,0,6,9,0
1024300,2,0,0,18,3,27,27,3
1024400,2,0,0,18,3,21,21,0
1024500,2,0,0,6,0,12,12,0
1024600,2,0,0,0,0,6,6,0
1024700,2,0,0,0,0,3,0,0
1024800,2,0,0,0,0,0,0,0
1024900,2,0,0,0,0,3,0,0
1025001,2,0,0,0,0,0,0,0
1025002,2,0,0,12,0,18,15,0
1025101,2,0,0,0,0,0,0,0
1025102,2,9,0,45,9,66,66,0
1025201,2,0,0,0,0,6,6,0
1025202,2,0,0,0,0,0,0,0
1025300,2,9,6,36,6,57,48,0
1025400,2,0,0,0,0,0,0,0
1025500,2,0,0,0,0,0,0,0
1025600,2,0,0,0,0,6,0,0
1025700,2,3,0,12,3,15,18,0
1025801,2,0,0,0,0,3,0,0
1025802,2,0,0,0,0,3,0,0
1025803,2,0,0,0,0,6,0,0
1025901,2,0,0,0,0,0,0,0
1025902,2,0,0,0,0,0,0,0
1025903,2,0,0,0,0,0,0,0
1025904,2,0,0,0,0,0,0,0
1026001,2,0,0,0,0,0,0,0
1026002,2,0,0,0,0,3,0,0
1026003,2,0,0,0,0,3,0,0
1026004,2,0,0,0,0,0,0,0
1026005,2,0,0,0,0,0,0,0
1026006,2,0,0,0,0,0,0,0
1026007,2,0,0,0,0,3,0,0
1026008,2,0,0,0,0,0,0,0
1026101,2,0,0,0,0,6,0,0
1026102,2,0,0,0,0,3,0,0
1026103,2,0,0,0,0,3,0,0
1026104,2,0,0,0,0,3,0,0
1026105,2,0,0,0,0,0,0,0
1026106,2,0,0,0,0,0,0,0
1026107,2,0,0,0,0,3,0,0
1026108,2,0,0,0,0,3,0,0
1026109,2,0,0,6,0,9,6,0
1026110,2,0,0,0,0,6,0,0
1026200,2,3,0,21,15,51,48,9
1026301,2,0,0,0,0,0,0,0
1026302,2,0,0,18,0,18,21,0
1026401,2,0,3,18,0,27,27,6
1026402,2,0,0,0,0,6,0,0
1026403,2,0,0,0,0,0,0,0
1026404,2,0,0,0,0,3,0,0
1026405,2,0,0,0,0,0,0,0
1026406,2,0,0,0,0,9,9,0
1026503,2,0,0,6,0,9,9,0
1026504,2,0,0,0,0,3,0,0
1026505,2,0,0,0,0,6,9,0
1026506,2,0,0,0,0,6,0,0
1026507,2,0,0,0,0,3,0,0
1026508,2,0,0,6,0,6,9,0
1026509,2,0,0,0,0,6,9,0
1026510,2,3,0,6,6,12,15,0
1026601,2,0,0,6,0,6,6,0
1026602,2,0,0,0,0,0,0,0
1026701,2,0,0,15,3,21,21,3
1026702,2,0,3,15,3,18,15,3
1026800,2,0,0,0,0,0,0,0
1026900,2,0,0,0,0,0,0,0
1027000,2,3,0,3,3,12,12,3
1027100,2,3,0,6,6,15,15,3
1027200,2,0,0,0,0,3,0,0
1027300,2,3,0,9,0,15,15,0
1027400,2,3,3,12,3,18,18,0
1027500,2,0,0,0,0,3,0,0
1027601,2,3,0,9,6,24,21,3
1027602,2,3,0,6,3,12,12,0
1027702,2,0,0,12,3,12,12,0
1027703,2,3,0,15,6,30,27,3
1027704,2,3,0,6,6,15,15,0
1027800,2,6,0,21,6,36,36,3
1027900,2,9,3,15,3,30,30,3
1028000,2,6,0,15,3,24,24,3
1028100,2,0,0,6,0,12,12,3
1028200,2,0,0,0,0,6,0,0
1028300,2,3,0,9,3,12,12,0
1028400,2,3,0,9,6,21,21,6
1028500,2,3,0,18,3,27,27,0
1028600,2,0,0,0,0,6,0,0
1028700,2,3,0,9,6,21,21,3
1028801,2,0,0,0,0,0,0,0
1028802,2,0,0,18,0,21,21,3
1028900,2,0,0,0,0,0,0,0
1029001,2,0,0,0,0,6,0,0
1029002,2,3,0,6,6,18,15,0
1029100,2,0,0,0,0,0,0,0
1029200,2,0,0,0,0,9,9,0
1029300,2,0,0,0,0,9,9,0
1029400,2,3,0,9,0,12,12,3
1029500,2,3,0,6,0,9,12,0
1029600,2,6,0,18,0,30,27,3
1029700,2,0,0,0,0,3,0,0
1029800,2,0,0,3,3,12,12,0
1029900,2,3,0,15,0,21,21,3
1030000,2,3,0,18,6,30,30,6
1030100,2,3,0,15,6,24,24,0
1030200,2,0,0,9,0,9,9,0
1030300,2,9,0,18,6,33,33,3
1030400,2,0,0,0,0,6,6,0
1030500,2,0,0,0,0,3,0,0
1030600,2,0,0,0,0,3,0,0
1030700,2,0,0,18,6,30,30,3
1030800,2,3,3,15,3,30,27,3
1030900,2,0,0,21,0,24,21,0
1031000,2,3,0,12,0,15,18,3
1031100,2,0,0,0,0,0,0,0
1031200,2,3,0,9,3,18,18,3
1031300,2,6,0,12,6,21,24,0
1031400,2,0,0,15,6,27,27,3
1031500,2,0,0,6,3,15,15,3
1031600,2,3,0,30,3,36,36,3
1031701,2,0,0,12,3,12,12,0
1031702,2,0,3,15,0,18,18,0
1031800,2,6,3,36,9,57,57,3
1031900,2,0,9,24,0,39,33,3
1032001,2,0,0,6,3,12,12,0
1032002,2,3,3,36,3,45,42,0
1032100,2,3,0,27,3,36,36,0
1032201,2,0,0,9,3,12,12,0
1032202,2,3,0,21,3,27,27,0
1032300,2,0,3,27,0,33,30,0
1032400,2,3,0,33,3,39,36,0
1032500,2,0,3,24,6,33,27,3
1032600,2,0,0,27,0,30,30,3
1032700,2,0,0,21,0,27,27,6
1032800,2,0,3,21,3,24,21,0
1032900,2,3,3,12,0,15,15,0
1033000,2,3,3,27,0,36,33,3
1033100,2,0,0,0,0,0,0,0
1033200,2,0,0,0,0,3,0,0
1033300,2,0,0,21,3,24,24,3
1033400,2,6,0,45,0,54,57,3
1033500,2,3,3,24,3,33,30,0
1033600,2,3,0,33,6,45,42,3
1033700,2,6,3,39,3,57,54,6
1033800,2,0,0,12,3,18,18,0
1033900,2,6,0,27,6,42,39,0
1034000,2,0,0,0,0,0,0,0
1034100,2,3,6,27,6,39,36,0
1034200,2,9,3,42,3,60,57,3
1034300,2,6,3,30,3,42,39,0
1034400,2,3,3,24,3,30,30,3
1034500,2,3,3,39,6,51,48,0
1034600,2,0,0,0,0,3,0,0
1034700,2,0,0,0,0,3,0,0
1034800,2,0,0,0,0,3,0,0
1034900,2,0,0,6,0,9,9,0
1035000,2,0,0,0,0,3,0,0
1035100,2,0,0,0,0,0,0,0
1035200,2,0,0,15,3,18,18,0
1035300,2,0,0,33,0,39,39,3
1035400,2,0,0,30,6,36,33,0
1035500,2,0,0,0,0,6,6,0
1035600,2,0,0,15,0,18,15,0
1035700,2,0,3,21,3,27,21,0
1035800,2,0,3,27,3,30,27,0
1035900,2,0,0,30,3,33,33,0
1036000,2,6,6,21,3,36,30,0
1036100,2,0,3,12,0,18,15,0
1036200,2,0,6,42,3,57,48,3
1036300,2,3,0,30,0,33,33,0
1036400,2,0,0,0,0,9,9,0
1036500,2,3,3,51,3,63,60,0
1036600,2,0,0,0,0,0,0,0
1036700,2,0,0,0,0,6,6,0
1036800,2,0,0,0,0,6,0,0
1036900,2,0,0,0,0,6,6,0
1037000,2,0,0,6,0,6,6,0
1037100,2,0,0,0,0,6,0,0
1037200,2,0,0,0,0,6,0,0
1037300,2,0,3,30,0,36,33,0
1037400,2,0,3,21,3,24,21,0
1037500,2,0,0,9,0,9,9,0
1037600,2,0,0,9,0,9,9,0
1037700,2,0,0,15,0,15,15,0
1037800,2,0,0,6,0,6,6,0
1037900,2,0,3,18,3,24,21,3
1038000,2,3,0,18,3,24,27,0
1038100,2,0,0,18,0,21,18,0
1038200,2,3,3,21,3,30,30,3
1038300,2,0,0,9,0,9,9,0
1038400,2,0,0,0,0,3,0,0
1038500,2,0,0,15,0,15,18,0
1038600,2,0,0,15,0,15,15,0
1038700,2,0,0,0,0,9,9,0
1038800,2,3,0,21,6,30,30,0
1038900,2,3,3,18,6,30,24,0
1039000,2,3,0,33,9,48,45,3
1039100,2,3,0,9,0,12,12,0
1039201,2,0,0,0,0,0,0,0
1039202,2,3,0,9,6,18,18,0
1039300,2,0,0,6,3,9,9,3
1039400,2,0,0,0,0,3,0,0
1039501,2,0,0,0,0,0,0,0
1039502,2,0,0,0,0,0,0,0
1039503,2,0,0,0,0,0,0,0
1039600,2,0,0,0,0,9,9,0
1039700,2,0,0,0,0,6,6,0
1039800,2,0,0,0,0,6,6,0
1039900,2,0,0,9,6,15,15,0
1040000,2,0,0,0,0,3,0,0
1040100,2,3,3,6,6,21,18,3
1040200,2,0,0,0,0,6,6,0
1040300,2,0,0,0,0,3,0,0
1040400,2,0,0,0,0,6,6,0
1040500,2,6,0,9,0,12,12,0
1040600,2,0,0,0,0,0,0,0
1040700,2,0,0,0,0,0,0,0
1040800,2,0,0,0,0,9,9,0
1040900,2,0,0,0,0,6,9,0
1041000,2,0,0,0,0,6,0,0
1041100,2,0,0,0,0,6,0,0
1041200,2,0,0,0,0,3,0,0
1041300,2,3,0,12,9,24,24,3
1041400,2,0,0,0,0,6,0,0
1041500,2,0,0,9,6,15,15,0
1041600,2,0,0,0,0,3,0,0
1041701,2,0,0,0,0,9,6,0
1041702,2,0,0,0,0,3,0,0
1041703,2,0,0,0,0,3,0,0
1041800,2,3,0,6,9,18,18,3
1041901,2,3,0,9,3,18,18,3
1041902,2,0,3,12,12,27,24,0
1042000,2,3,0,12,6,15,18,0
1042100,2,0,0,0,0,6,6,0
1042200,2,0,0,0,0,0,0,0
1042300,2,0,0,0,0,6,6,0
1042400,2,3,0,12,9,30,30,3
1042500,2,0,0,0,0,6,0,0
1042600,2,0,0,0,0,0,0,0
1042701,2,9,3,36,12,69,69,9
1042702,2,0,0,0,0,6,6,0
1042703,2,0,0,9,6,15,15,0
1042800,2,0,0,0,0,0,0,0
1042900,2,0,0,0,0,0,0,0
1043000,2,6,0,36,18,63,66,6
1043101,2,0,0,12,9,24,24,3
1043102,2,0,0,0,0,9,6,0
1043202,2,0,0,0,0,0,0,0
1043203,2,0,0,0,0,0,0,0
1043204,2,0,0,0,0,0,0,0
1043205,2,0,0,0,0,0,0,0
1043206,2,0,0,0,0,9,6,0
1043207,2,0,0,0,0,9,9,0
1043208,2,0,0,0,0,0,0,0
1043209,2,0,3,21,3,30,30,6
1043210,2,0,3,12,9,24,24,0
1043211,2,0,0,9,0,12,9,0
1043212,2,0,0,0,0,3,0,0
1043301,2,0,0,0,0,0,0,0
1043302,2,0,0,0,0,0,0,0
1043400,2,0,0,0,0,0,0,0
1043501,2,9,6,36,15,69,63,6
1043502,2,0,0,0,0,3,0,0
1043602,2,0,0,18,12,30,30,0
1043603,2,0,0,0,0,0,0,0
1043604,2,0,0,0,0,3,0,0
1043605,2,0,0,0,0,0,0,0
1043701,2,0,0,0,0,0,0,0
1043702,2,0,0,0,0,3,0,0
1043703,2,0,0,0,0,0,0,0
1043802,2,9,0,21,18,54,51,3
1043803,2,0,0,0,0,0,0,0
1043804,2,3,0,12,6,21,21,3
1043805,2,0,0,0,0,3,0,0
1043806,2,0,0,12,0,15,15,0
1043900,2,3,0,6,6,15,15,0
1044001,2,0,0,0,0,3,0,0
1044002,2,3,0,12,6,24,24,0
1044003,2,3,0,12,3,18,21,0
1044004,2,0,0,12,9,21,21,0
1044005,2,0,0,0,0,3,0,0
1044006,2,3,0,24,6,30,30,0
1044007,2,0,0,9,0,9,12,0
1044100,2,3,0,48,18,72,69,0
1044200,2,12,3,30,9,54,51,3
1044300,2,3,3,33,9,51,51,6
1044400,2,6,6,39,12,63,57,0
1044500,2,6,3,27,6,42,42,0
1044600,2,3,3,15,6,33,30,3
1044700,2,6,0,33,12,54,54,3
1044800,2,0,0,0,0,0,0,0
1044900,2,0,0,12,3,15,15,0
1045000,2,0,0,9,0,9,9,0
1045102,2,0,0,0,0,0,0,0
1045103,2,0,0,15,21,42,42,6
1045104,2,0,0,0,0,3,0,0
1045105,2,0,0,0,0,3,0,0
1045106,2,0,0,0,0,3,0,0
1045107,2,0,0,0,0,3,0,0
1045108,2,0,0,0,0,6,9,0
1045109,2,0,0,0,0,6,6,0
1045110,2,0,0,0,0,0,0,0
1045111,2,0,0,0,0,0,0,0
1045112,2,0,0,0,0,0,0,0
1045113,2,0,0,0,0,3,0,0
1045114,2,0,0,0,0,3,0,0
1045200,2,0,0,0,0,0,0,0
1045301,2,0,0,0,0,0,0,0
1045302,2,0,0,0,0,0,0,0
1045401,2,3,0,12,0,15,12,0
1045402,2,0,0,0,0,0,0,0
1045403,2,3,0,6,0,12,15,0
1045404,2,0,0,0,0,3,0,0
1045405,2,3,0,3,6,12,15,0
1045406,2,0,0,0,0,9,9,0
1045407,2,0,0,9,0,9,9,0
1045408,2,0,0,0,0,9,9,0
1045409,2,0,0,0,0,3,0,0
1045410,2,0,0,0,0,3,0,0
1045411,2,0,0,0,0,3,0,0
1045412,2,0,0,6,0,9,9,0
1045413,2,0,0,6,0,9,9,0
1045414,2,0,0,0,0,3,0,0
1045415,2,3,0,15,9,27,27,0
1045504,2,9,3,27,39,84,84,9
1045505,2,6,3,39,27,81,81,9
1045507,2,0,0,0,0,6,0,0
1045508,2,9,0,33,27,75,72,3
1045509,2,6,0,6,12,27,30,3
1045510,2,6,3,42,12,66,63,0
1045511,2,9,3,24,9,45,42,0
1045512,2,0,0,0,0,6,0,0
1045513,2,0,0,24,3,30,30,0
1045516,2,0,0,0,0,6,6,0
1045517,2,0,0,0,0,9,9,0
1045518,2,0,0,6,6,15,15,0
1045519,2,0,0,6,0,9,12,0
1045520,2,3,0,6,3,15,12,0
1045522,2,0,0,0,0,6,0,0
1045523,2,0,0,0,0,9,12,0
1045524,2,0,0,0,0,6,6,0
1045525,2,0,0,0,0,6,6,0
1045526,2,0,0,0,0,3,0,0
1045527,2,0,0,0,0,6,6,0
1045528,2,0,0,0,0,0,0,0
1045600,2,6,6,12,15,42,36,0
1045702,2,0,0,0,0,0,0,0
1045705,2,3,0,9,9,21,21,0
1045706,2,0,0,0,0,6,0,0
1045707,2,3,0,6,6,15,15,3
1045708,2,0,0,0,0,3,0,0
1045709,2,0,0,12,3,15,18,0
1045710,2,0,0,0,0,3,0,0
1045711,2,3,0,12,3,18,15,0
1045712,2,0,0,6,0,9,9,0
1045801,2,6,3,24,9,42,39,3
1045802,2,12,0,12,6,36,36,3
1045803,2,0,0,0,0,0,0,0
1045902,2,0,0,0,0,0,0,0
1045903,2,3,0,15,12,33,33,3
1045905,2,3,3,6,3,18,15,0
1045906,2,0,3,6,6,18,18,0
1046005,2,6,6,75,12,99,96,0
1046009,2,0,0,15,9,24,27,0
1046010,2,6,0,27,9,42,45,0
1046011,2,3,0,18,3,21,24,0
1046012,2,0,0,0,0,12,9,0
1046014,2,3,0,18,3,27,27,0
1046015,2,3,0,6,3,12,15,0
1046016,2,3,0,3,3,15,12,0
1046017,2,3,0,6,0,9,9,0
1046018,2,0,0,0,0,9,12,0
1046019,2,3,3,48,15,63,63,0
1046020,2,6,0,24,0,33,33,0
1046021,2,0,0,0,0,0,0,0
1046022,2,0,0,0,0,0,0,0
1046023,2,3,3,9,3,21,18,0
1046024,2,0,0,0,0,3,0,0
1046025,2,0,0,0,0,3,0,0
1046026,2,0,0,0,0,9,9,0
1046027,2,0,0,12,3,15,18,3
1046028,2,6,0,9,6,18,18,0
1046029,2,0,3,18,0,21,18,0
1046030,2,0,0,0,0,3,0,0
1046031,2,0,0,0,0,6,9,0
1046032,2,3,0,12,3,18,18,0
1046033,2,3,0,27,0,36,36,0
1046034,2,0,3,6,3,12,9,0
1046035,2,3,0,15,6,24,24,0
1046036,2,3,0,12,3,18,18,0
1046037,2,0,3,18,0,18,18,0
1046038,2,3,3,15,6,30,27,0
1046039,2,0,0,9,3,15,18,0
1046040,2,3,0,33,6,42,42,0
1046100,2,0,0,9,3,12,12,0
1046203,2,0,0,0,0,0,0,0
1046204,2,15,3,48,33,108,105,9
1046205,2,0,0,0,0,0,0,0
1046206,2,0,0,0,0,0,0,0
1046207,2,0,0,0,0,3,0,0
1046208,2,0,0,0,0,0,0,0
1046301,2,0,0,0,0,0,0,0
1046302,2,0,0,0,0,0,0,0
1046401,2,6,0,9,15,33,33,3
1046402,2,0,3,33,3,42,39,0
1046403,2,0,0,0,0,0,0,0
1046501,2,3,3,48,15,72,69,6
1046502,2,3,3,12,0,21,18,3
1046601,2,0,0,6,0,6,6,0
1046602,2,0,0,15,3,21,18,3
1046603,2,3,0,9,3,12,12,3
1046604,2,6,0,15,6,27,27,0
1046703,2,0,3,6,3,12,9,0
1046704,2,0,0,21,9,30,30,0
1046705,2,0,0,9,0,9,9,0
1046706,2,3,0,15,9,27,27,0
1046707,2,3,3,18,6,27,27,3
1046708,2,3,0,21,3,27,27,0
1046709,2,0,0,0,0,9,9,0
1046710,2,0,0,12,3,18,15,0
1046711,2,0,0,9,3,12,12,0
1046712,2,0,0,9,3,15,15,3
1046801,2,0,3,18,3,21,21,0
1046802,2,3,0,12,6,21,24,0
1046803,2,6,0,15,3,24,21,0
1046804,2,0,0,18,3,21,21,0
1046805,2,3,0,9,3,12,12,0
1046806,2,3,0,12,3,15,15,0
1046807,2,0,0,6,6,12,12,0
1046901,2,3,0,21,6,30,30,0
1046902,2,0,0,15,3,18,18,0
1046903,2,6,0,9,3,15,18,0
1046904,2,6,3,21,9,42,39,0
1046905,2,0,0,0,0,9,9,0
1047004,2,0,0,18,3,24,24,0
1047005,2,6,6,18,6,33,30,0
1047006,2,3,0,15,3,24,24,0
1047007,2,6,0,18,9,36,33,0
1047008,2,0,3,15,3,24,24,3
1047009,2,0,0,12,3,18,15,0
1047101,2,15,3,42,9,69,69,3
1047102,2,9,3,54,21,90,87,0
1047103,2,9,3,30,9,54,51,0
1047200,2,6,0,27,9,45,42,0
1047300,2,9,0,24,15,48,51,3
1047400,2,0,0,0,0,0,0,0
1047501,2,3,0,6,6,12,12,0
1047502,2,3,0,9,12,21,18,0
1047503,2,0,0,0,0,6,6,0
1047601,2,0,0,0,0,3,0,0
1047604,2,3,0,9,6,18,18,0
1047605,2,0,0,0,0,6,0,0
1047606,2,0,0,0,0,6,0,0
1047607,2,3,3,9,3,15,12,0
1047608,2,3,0,0,9,12,12,0
1047609,2,0,0,0,0,3,0,0
1047610,2,0,3,9,3,18,15,3
1047611,2,0,0,0,0,3,0,0
1047701,2,18,6,33,27,96,87,9
1047702,2,0,0,0,0,0,0,0
1047803,2,0,0,0,0,6,6,0
