meshblock_id,census_year_id,do_not_own,not_elsewhere_included,own_or_partly_own,total_people,total_stated
2446806,2,0,0,0,0,0
2446807,2,0,0,0,3,0
2446903,2,18,0,24,45,42
2446904,2,39,9,105,153,144
2446905,2,42,6,117,168,162
2446906,2,30,6,141,177,171
2446910,2,9,6,57,69,66
2446912,2,30,9,132,171,162
2446913,2,45,9,120,174,162
2446914,2,42,3,36,81,78
2446915,2,12,0,57,69,66
2446916,2,12,6,42,63,57
2446917,2,9,3,39,51,45
2447000,2,33,3,66,102,99
2447101,2,12,3,39,57,51
2447102,2,24,0,48,72,72
2447103,2,6,0,6,12,12
2447104,2,21,0,72,93,90
2447105,2,6,6,45,57,54
2447106,2,6,0,33,39,42
2447107,2,9,0,36,48,48
2447108,2,9,0,51,57,60
2447109,2,3,6,45,51,45
2447201,2,6,0,0,6,6
2447203,2,45,9,63,117,108
2447204,2,21,6,27,54,48
2447301,2,0,0,0,0,0
2447302,2,42,3,60,108,102
2447401,2,0,0,0,0,0
2447402,2,42,6,57,99,96
2447501,2,0,0,0,3,0
2447502,2,54,18,132,201,186
2447503,2,0,0,0,0,0
2447604,2,6,0,6,12,12
2447605,2,3,3,9,12,9
2447606,2,24,3,81,111,108
2447607,2,24,6,84,114,111
2447608,2,36,3,120,162,159
2447609,2,39,3,201,246,243
2447701,2,0,0,0,0,0
2447702,2,15,6,24,42,36
2447800,2,9,3,27,39,36
2447900,2,12,6,21,39,33
2448000,2,45,9,48,102,96
2448101,2,6,0,9,12,12
2448102,2,42,3,75,120,117
2448202,2,21,0,99,120,120
2448204,2,39,6,120,165,156
2448207,2,21,0,69,87,90
2448208,2,15,0,69,84,81
2448209,2,18,0,45,63,60
2448210,2,18,0,93,111,108
2448211,2,6,3,66,72,72
2448212,2,3,0,30,33,36
2448213,2,15,0,90,105,105
2448214,2,27,3,96,129,126
2448215,2,21,3,150,174,171
2448216,2,18,0,78,96,96
2448217,2,12,3,48,63,60
2448301,2,0,0,0,0,0
2448303,2,9,3,24,36,30
2448304,2,18,0,30,54,51
2448305,2,15,0,45,57,60
2448307,2,21,0,93,117,117
2448308,2,9,0,12,21,24
2448401,2,12,0,24,36,36
2448402,2,21,3,33,60,54
2448501,2,21,0,12,33,33
2448502,2,21,0,15,36,33
2448503,2,18,12,48,78,69
2448602,2,6,0,9,12,12
2448603,2,24,0,42,66,66
2448604,2,12,0,6,18,15
2448605,2,6,0,9,15,15
2448606,2,30,0,15,45,45
2448607,2,0,0,0,0,0
2448608,2,0,0,0,0,0
2448609,2,0,0,0,0,0
2448700,2,12,3,30,48,42
2448800,2,12,3,42,57,57
2448901,2,12,0,12,24,24
2448903,2,36,0,75,108,105
2448904,2,48,3,99,150,147
2448905,2,12,0,12,24,24
2449001,2,63,21,129,213,192
2449002,2,12,3,21,36,36
2449102,2,3,0,6,9,12
2449103,2,0,0,0,6,0
2449104,2,0,0,0,0,0
2449105,2,3,0,6,6,6
2449106,2,27,3,87,117,114
2449107,2,9,0,27,33,36
2449201,2,0,0,0,3,0
2449202,2,6,0,9,15,15
2449301,2,9,6,0,15,12
2449302,2,12,0,6,18,15
2449401,2,9,3,21,33,30
2449402,2,18,3,33,51,51
2449403,2,15,0,42,57,54
2449501,2,30,0,48,78,75
2449502,2,12,0,30,45,45
2449503,2,6,6,9,21,15
2449504,2,12,0,18,33,30
2449600,2,24,18,81,120,105
2449700,2,27,0,48,75,72
2449800,2,69,3,177,246,246
2449900,2,9,0,18,30,30
2450001,2,42,3,81,123,120
2450005,2,15,3,54,72,69
2450006,2,21,3,78,102,99
2450007,2,0,0,0,0,0
2450008,2,9,0,24,36,33
2450009,2,3,0,21,24,24
2450010,2,6,0,12,21,18
2450011,2,0,0,0,3,0
2450012,2,6,3,24,30,27
2450013,2,3,0,9,12,9
2450014,2,6,0,24,30,30
2450015,2,0,0,0,0,0
2450016,2,0,0,0,0,0
2450017,2,0,0,0,3,0
2450018,2,0,0,0,0,0
2450019,2,0,0,0,0,0
2450020,2,0,0,0,0,0
2450101,2,18,0,39,60,57
2450102,2,3,0,27,30,27
2450103,2,27,0,129,156,156
2450104,2,9,0,45,54,54
2450201,2,9,0,12,24,24
2450209,2,60,3,126,189,186
2450211,2,51,9,99,153,147
2450212,2,30,3,60,93,90
2450213,2,33,0,105,138,135
2450214,2,9,0,30,39,42
2450215,2,3,0,24,30,30
2450216,2,57,3,102,162,159
2450217,2,30,3,120,156,147
2450218,2,24,0,78,102,102
2450219,2,6,0,21,27,27
2450220,2,15,6,12,30,27
2450221,2,12,0,12,27,27
2450222,2,3,3,6,9,6
2450300,2,45,3,126,177,171
2450400,2,27,6,81,114,108
2450500,2,27,0,84,108,108
2450601,2,3,0,0,9,6
2450602,2,0,3,39,42,39
2450702,2,9,0,18,27,24
2450703,2,6,0,27,36,36
2450704,2,9,0,42,51,51
2450705,2,0,0,0,3,0
2450802,2,0,0,0,6,6
2450803,2,6,9,30,42,33
2450804,2,18,3,72,93,90
2450805,2,3,0,15,18,18
2450806,2,9,0,12,21,21
2450900,2,9,3,15,24,24
2451000,2,63,12,102,177,168
2451100,2,36,6,69,108,102
2451201,2,21,3,51,75,72
2451202,2,36,3,60,96,96
2451300,2,18,6,63,93,84
2451400,2,15,3,15,33,30
2451500,2,6,0,21,24,27
2451600,2,51,0,60,114,114
2451700,2,48,3,81,132,132
2451803,2,9,3,45,57,54
2451804,2,60,3,87,150,150
2451805,2,33,6,78,114,111
2451806,2,27,0,69,96,93
2451900,2,21,9,33,60,51
2452000,2,18,0,48,66,63
2452103,2,45,0,87,132,132
2452104,2,24,3,72,99,96
2452105,2,21,6,45,72,66
2452106,2,12,3,42,57,54
2452107,2,3,0,12,15,15
2452200,2,27,3,39,69,66
2452300,2,39,6,111,150,147
2452400,2,27,0,39,63,66
2452501,2,12,0,33,45,45
2452502,2,24,3,27,51,51
2452600,2,48,6,99,153,150
2452700,2,33,3,75,114,108
2452801,2,21,0,9,30,33
2452802,2,24,3,9,33,30
2452900,2,30,3,33,66,63
2453000,2,75,9,78,165,153
2453100,2,24,3,63,93,87
2453201,2,21,3,39,63,60
2453202,2,27,0,54,81,81
2453203,2,12,0,33,48,48
2453300,2,54,6,66,126,120
2453400,2,57,12,78,147,138
2453500,2,21,3,57,81,78
2453600,2,33,3,51,87,87
2453700,2,54,3,84,141,138
2453800,2,30,6,48,84,78
2453900,2,9,3,21,39,33
2454001,2,33,6,69,111,105
2454002,2,21,3,21,39,39
2454101,2,57,12,51,120,111
2454103,2,24,0,84,108,108
2454104,2,24,3,165,192,189
2454106,2,6,3,51,60,57
2454107,2,6,0,45,51,51
2454108,2,9,3,51,66,63
2454109,2,12,3,42,57,54
2454110,2,9,0,39,48,48
2454111,2,12,0,48,66,63
2454112,2,6,0,21,30,27
2454200,2,21,3,93,120,117
2454300,2,45,6,78,129,123
2454400,2,57,3,114,174,171
2454500,2,24,15,30,69,54
2454600,2,0,0,0,3,0
2454701,2,6,0,9,15,15
2454702,2,0,0,0,0,0
2454800,2,0,0,0,0,0
2454901,2,30,0,42,72,72
2454902,2,0,0,0,3,0
2454904,2,6,0,9,18,18
2454905,2,24,3,60,93,87
2454906,2,24,6,33,66,57
2455000,2,54,3,57,111,111
2455101,2,21,39,51,114,75
2455102,2,21,3,51,78,72
2455201,2,42,3,78,120,120
2455203,2,39,9,42,90,84
2455204,2,18,3,39,63,60
2455301,2,6,0,12,18,21
2455303,2,42,3,111,156,150
2455304,2,30,0,99,129,129
2455401,2,9,0,21,33,33
2455403,2,45,3,162,210,204
2455404,2,39,6,144,189,183
2455407,2,27,9,114,153,144
2455408,2,24,0,72,96,96
2455409,2,18,6,126,150,141
2455410,2,24,3,69,93,93
2455411,2,48,6,123,177,171
2455412,2,39,6,126,168,165
2455502,2,0,0,0,0,0
2455503,2,0,0,0,0,0
2455504,2,3,0,12,15,15
2455505,2,33,9,114,159,147
2455601,2,21,0,84,108,105
2455602,2,6,3,18,27,24
2455603,2,12,6,27,45,39
2455704,2,15,0,63,78,75
2455705,2,33,6,84,123,117
2455706,2,21,6,39,66,60
2455707,2,33,3,132,171,168
2455708,2,36,3,93,135,132
2455800,2,60,6,108,171,165
2455900,2,9,0,6,15,15
2456001,2,15,0,12,30,27
2456002,2,15,3,51,69,66
2456003,2,33,3,84,120,114
2456004,2,15,3,33,48,48
2456101,2,36,3,84,126,123
2456102,2,9,0,39,48,48
2456200,2,6,0,0,6,6
2456301,2,9,3,27,39,33
2456302,2,30,0,39,69,69
2456400,2,21,0,57,75,75
2456501,2,27,3,69,99,93
2456502,2,0,0,15,15,15
2456600,2,30,3,96,126,126
2456700,2,63,3,96,165,159
2456800,2,60,3,81,144,141
2456901,2,18,0,24,45,42
2456902,2,9,0,30,39,39
2457001,2,15,3,63,81,78
2457002,2,12,3,42,54,54
2457003,2,6,0,6,15,15
2457004,2,27,3,27,54,54
2457102,2,21,0,69,93,90
2457103,2,33,6,108,144,141
2457105,2,3,0,12,18,21
2457106,2,15,3,33,45,45
2457203,2,12,3,42,54,51
2457204,2,12,0,18,27,30
2457205,2,6,0,6,9,12
2457206,2,6,0,54,60,60
2457207,2,9,3,51,63,60
2457208,2,3,3,6,9,9
2457209,2,0,0,0,0,0
2457210,2,21,3,33,54,51
2457211,2,0,0,0,6,6
2457301,2,24,9,39,72,63
2457302,2,12,3,45,57,57
2457303,2,15,0,45,63,60
2457401,2,30,6,75,111,105
2457402,2,21,0,9,33,30
2457403,2,36,6,111,153,150
2457405,2,36,0,129,165,165
2457406,2,12,0,78,90,90
2457501,2,24,6,81,111,105
2457502,2,36,12,129,177,165
2457504,2,6,0,15,18,18
2457505,2,9,0,48,60,60
2457506,2,15,6,48,69,63
2457507,2,6,0,0,6,9
2457600,2,33,6,51,93,87
2457701,2,0,0,0,6,6
2457702,2,6,0,24,33,33
2457801,2,48,30,114,192,165
2457802,2,18,3,51,69,69
2457900,2,36,0,57,93,93
2458001,2,66,9,81,153,147
2458002,2,30,3,99,132,132
2458100,2,12,3,42,57,54
2458200,2,36,6,87,132,123
2458301,2,18,3,45,69,66
2458302,2,18,0,39,60,57
2458303,2,18,0,81,99,96
2458400,2,33,6,51,90,84
2458500,2,6,0,3,9,12
2458600,2,51,6,78,135,132
2458700,2,6,3,3,15,12
2458800,2,36,0,60,96,96
2458900,2,3,6,9,15,12
2459000,2,12,3,33,48,45
2459100,2,21,6,81,105,102
2459200,2,6,3,3,15,12
2459300,2,6,0,6,15,15
2459400,2,33,6,75,111,105
2459500,2,6,3,0,9,9
2459601,2,0,0,0,6,0
2459602,2,12,3,45,57,54
2459700,2,0,0,0,0,0
2459800,2,24,3,63,93,87
2459901,2,9,6,21,36,30
2459902,2,3,3,18,24,21
2460000,2,15,9,39,63,54
2460101,2,6,0,15,24,21
2460102,2,9,0,21,30,30
2460200,2,33,3,63,102,99
2460300,2,0,0,0,6,0
2460400,2,0,0,0,6,6
2460501,2,18,3,21,42,39
2460502,2,0,0,0,0,0
2460600,2,45,0,36,81,81
2460700,2,36,0,30,69,69
2460800,2,54,9,18,81,72
2460900,2,15,3,0,18,15
2461000,2,0,0,0,0,0
2461100,2,33,6,21,63,54
2461200,2,0,0,0,6,0
2461300,2,15,0,3,21,21
2461400,2,3,0,9,15,12
2461500,2,0,0,0,3,0
2461600,2,9,9,30,48,39
2461700,2,0,0,0,6,6
2461800,2,0,0,0,0,0
2461900,2,15,0,21,33,33
2462000,2,6,3,18,24,24
2462100,2,21,3,57,81,78
2462200,2,6,0,3,9,6
2462300,2,0,0,0,6,0
2462400,2,27,3,30,60,57
2462500,2,3,0,6,9,9
2462600,2,6,0,15,18,18
2462700,2,6,0,9,15,15
2462800,2,12,3,21,36,36
2462900,2,24,3,75,99,99
2463000,2,18,3,45,69,66
2463100,2,3,0,6,6,9
2463200,2,3,0,18,21,21
2463300,2,33,3,69,108,102
2463400,2,30,3,78,114,111
2463500,2,36,9,114,162,153
2463600,2,27,0,81,108,108
2463700,2,3,0,6,12,12
2463800,2,6,3,6,12,12
2463900,2,6,0,9,12,15
2464000,2,30,3,9,42,39
2464100,2,21,3,45,72,66
2464200,2,21,0,51,75,72
2464300,2,3,0,3,9,9
2464400,2,6,0,6,12,9
2464500,2,6,0,6,6,9
2464600,2,12,0,42,54,54
2464700,2,0,0,0,3,0
2464800,2,6,0,21,24,24
2464900,2,18,3,45,69,66
2465000,2,39,12,87,138,126
2465100,2,18,3,27,45,45
2465200,2,21,0,24,42,42
2465300,2,15,0,15,33,33
2465400,2,3,3,6,12,12
2465500,2,6,3,21,27,27
2465601,2,30,0,42,72,75
2465602,2,9,0,27,39,39
2465700,2,30,3,18,51,48
2465800,2,18,3,18,36,36
2465901,2,18,0,21,42,39
2465902,2,0,0,0,0,0
2466000,2,21,0,54,75,75
2466100,2,3,0,30,33,33
2466201,2,12,0,9,24,24
2466202,2,9,0,27,33,36
2466203,2,6,0,45,51,51
2466204,2,0,0,21,24,24
2466205,2,6,0,21,27,27
2466206,2,3,0,15,15,15
2466207,2,3,0,12,15,12
2466208,2,12,0,39,54,51
2466209,2,3,0,36,42,42
2466210,2,3,0,12,15,15
2466300,2,39,6,75,120,114
2466400,2,12,0,12,24,21
2466500,2,9,0,21,33,33
2466600,2,27,3,108,138,138
2466700,2,6,3,15,18,18
2466800,2,45,6,132,183,174
2466901,2,39,9,108,156,147
2466902,2,33,6,126,165,159
2467001,2,3,0,21,24,27
2467002,2,15,0,57,72,69
2467003,2,15,0,27,45,42
2467004,2,0,0,0,3,0
2467005,2,9,0,27,36,36
2467006,2,6,0,33,39,39
2467007,2,12,3,39,54,51
2467008,2,6,0,21,27,27
2467100,2,21,0,51,75,75
2467200,2,33,0,96,132,129
2467300,2,66,3,123,192,189
2467400,2,33,0,30,63,63
2467500,2,27,6,51,84,78
2467600,2,6,0,3,9,9
2467700,2,0,0,0,0,0
2467800,2,63,3,3,66,66
2467900,2,45,3,0,51,48
2468000,2,87,0,0,93,90
2468100,2,105,0,0,108,108
2468200,2,312,96,6,411,318
2468300,2,54,6,0,57,54
2468400,2,21,3,0,24,18
2468500,2,30,0,0,30,30
2468600,2,18,0,0,18,15
2468700,2,66,0,3,66,66
2468800,2,42,3,3,42,42
2468901,2,12,3,30,42,39
2468902,2,9,3,27,36,36
2468903,2,15,0,27,45,42
2468904,2,30,3,36,63,63
2468905,2,6,3,24,30,30
2468906,2,6,0,18,24,24
2469001,2,48,3,30,81,78
2469002,2,0,0,0,6,0
2469100,2,42,3,81,126,123
2469200,2,78,0,81,156,159
2469300,2,27,3,51,81,81
2469400,2,12,0,18,30,33
2469500,2,12,0,51,66,66
2469600,2,60,6,123,189,183
2469700,2,18,3,39,60,57
2469800,2,51,6,45,102,96
2469900,2,63,6,72,141,135
2470000,2,93,3,108,207,201
2470100,2,108,0,84,195,192
2470200,2,93,15,75,183,165
2470300,2,81,6,39,126,120
2470400,2,15,0,18,30,30
2470500,2,27,3,21,51,48
2470600,2,183,9,48,243,231
2470700,2,45,3,9,60,57
2470800,2,186,15,21,222,210
2470900,2,120,12,15,144,135
2471000,2,189,21,45,255,237
2471100,2,180,18,45,243,225
2471200,2,96,9,24,129,120
2471300,2,90,6,9,102,96
2471400,2,90,0,9,105,102
2471500,2,129,9,27,165,156
2471600,2,132,24,15,174,147
2471700,2,141,3,21,162,162
2471800,2,135,6,33,174,171
2471900,2,147,12,6,162,153
2472000,2,24,3,51,75,75
2472100,2,45,3,36,87,81
2472200,2,42,3,51,99,96
2472301,2,60,6,39,108,102
2472302,2,24,0,24,48,48
2472303,2,12,3,42,57,54
2472304,2,12,3,6,18,18
2472400,2,18,0,21,36,36
2472500,2,90,0,42,132,132
2472600,2,45,3,30,81,75
2472700,2,33,3,12,45,45
2472800,2,0,0,0,0,0
2472900,2,48,0,18,66,66
2473000,2,69,6,18,93,87
2473100,2,138,18,33,192,171
2473200,2,135,12,36,183,171
2473300,2,72,12,45,132,120
2473401,2,87,6,21,114,108
2473402,2,87,3,21,111,108
2473404,2,27,3,3,33,30
2473405,2,33,0,12,42,42
2473406,2,24,0,6,33,33
2473500,2,0,0,0,0,0
2473600,2,93,3,21,120,114
2473700,2,198,21,42,261,240
2473800,2,120,18,63,201,183
2473901,2,72,6,33,114,105
2473903,2,33,0,3,36,33
2473904,2,42,3,9,57,51
2473905,2,30,3,6,39,33
2473906,2,27,0,9,36,36
2474000,2,204,24,48,276,252
2474100,2,75,9,30,111,102
2474200,2,84,3,21,108,102
2474300,2,93,3,6,99,96
2474400,2,6,0,0,6,6
2474500,2,87,15,30,132,114
2474601,2,90,12,57,156,147
2474602,2,48,6,21,75,72
2474700,2,63,12,18,93,81
2474801,2,111,9,54,174,168
2474802,2,195,27,9,234,204
2474902,2,96,15,60,168,156
2474903,2,75,9,18,105,96
2474904,2,36,3,27,66,66
2475000,2,0,0,0,0,0
2475100,2,0,0,0,0,0
2475200,2,63,9,24,96,84
2475300,2,0,0,0,0,0
2475400,2,0,0,0,0,0
2475500,2,21,0,3,24,24
2475600,2,0,0,0,0,0
2475700,2,0,0,0,0,0
2475800,2,0,0,0,0,0
2475900,2,0,0,0,0,0
2476000,2,21,0,12,36,33
2476100,2,0,0,0,3,0
2476200,2,0,0,0,3,0
2476301,2,54,9,36,99,93
2476302,2,54,0,24,81,78
2476400,2,126,0,33,162,159
2476500,2,48,6,45,99,93
2476600,2,60,12,39,108,96
2476700,2,78,6,9,93,87
2476800,2,39,9,36,84,75
2476900,2,105,6,18,129,120
2477000,2,54,0,30,87,84
2477100,2,66,6,18,90,84
2477200,2,90,6,18,114,111
2477300,2,90,9,15,114,102
2477400,2,0,0,0,0,0
2477500,2,66,6,9,81,75
2477601,2,9,3,12,24,21
2477602,2,0,0,0,0,0
2477603,2,33,3,21,57,54
2477700,2,69,6,84,159,150
2477800,2,60,6,57,126,117
2477900,2,114,6,84,204,198
2478000,2,60,9,102,171,162
2478100,2,156,18,81,255,234
2478200,2,30,3,27,60,54
2478300,2,105,9,60,174,168
2478401,2,63,12,123,195,183
2478402,2,108,12,111,231,219
2478500,2,42,3,51,96,93
2478600,2,66,9,129,204,195
2478700,2,63,6,87,153,147
2478800,2,66,9,90,162,156
2478900,2,102,9,117,225,219
2479001,2,144,18,99,264,243
2479002,2,24,0,33,60,57
2479100,2,120,9,48,177,165
2479200,2,60,12,51,123,111
2479302,2,21,3,30,57,54
2479303,2,21,0,69,93,90
2479304,2,24,3,72,102,96
2479305,2,45,3,51,99,96
2479400,2,42,3,63,111,108
2479500,2,63,3,63,126,123
2479602,2,9,0,0,12,9
2479603,2,0,0,0,0,0
2479604,2,0,0,0,3,0
2479700,2,9,3,3,15,12
2479800,2,0,0,0,3,0
2479900,2,0,0,0,0,0
2480000,2,51,6,18,72,66
2480100,2,153,6,24,183,177
2480200,2,0,0,0,0,0
2480301,2,0,0,0,0,0
2480302,2,0,0,0,0,0
2480400,2,0,0,0,6,0
2480501,2,0,0,0,0,0
2480502,2,0,3,3,9,3
2480600,2,6,0,6,12,9
2480700,2,132,12,96,237,225
2480800,2,0,0,0,0,0
2480900,2,9,3,9,21,18
2481000,2,0,0,0,0,0
2481101,2,33,0,24,57,57
2481102,2,24,6,75,105,96
2481103,2,12,0,15,27,27
2481104,2,6,3,48,57,54
2481105,2,0,0,0,3,0
2481106,2,3,0,6,6,9
2481200,2,33,3,51,87,84
2481301,2,30,0,15,48,48
2481302,2,18,3,18,39,36
2481303,2,24,0,18,45,42
2481304,2,27,3,18,48,48
2481401,2,42,0,30,72,72
2481402,2,27,3,30,57,57
2481403,2,24,3,45,72,69
2481404,2,27,3,33,60,54
2481405,2,0,0,0,0,0
2481406,2,24,0,33,57,57
2481407,2,39,9,33,87,75
2481408,2,144,9,33,183,177
2481409,2,36,0,45,84,84
2481410,2,0,0,0,0,0
2481500,2,75,12,99,186,174
2481603,2,51,3,66,117,117
2481604,2,54,6,87,144,138
2481605,2,18,3,18,36,33
2481606,2,18,3,24,45,42
2481700,2,30,3,63,93,90
2481800,2,24,0,57,78,78
2481900,2,36,6,54,96,90
2482000,2,24,3,57,84,81
2482100,2,30,3,42,75,72
2482200,2,39,0,57,96,96
2482300,2,60,0,93,156,153
2482400,2,9,0,24,30,33
2482500,2,75,0,126,201,198
2482600,2,42,3,57,102,99
2482700,2,18,0,63,78,78
2482800,2,36,0,63,102,102
2482900,2,30,0,72,102,99
2483000,2,21,0,39,57,60
2483100,2,63,3,96,159,159
2483200,2,45,6,69,117,111
2483300,2,45,3,78,129,123
2483400,2,48,0,51,96,96
2483500,2,60,6,129,192,186
2483601,2,45,0,60,102,102
2483602,2,63,3,135,201,198
2483700,2,63,6,132,198,192
2483803,2,42,3,90,138,132
2483804,2,30,3,66,102,96
2483805,2,27,9,84,117,111
2483806,2,12,0,30,45,45
2483807,2,21,3,45,69,66
2483808,2,24,0,57,84,81
2483809,2,12,0,57,69,69
2483810,2,9,0,48,57,57
2483811,2,27,3,48,75,75
2483903,2,6,3,15,21,21
2483904,2,39,3,90,129,126
2483905,2,3,0,21,24,21
2483907,2,9,0,42,51,51
2483908,2,15,0,69,84,84
2483909,2,12,3,48,66,60
2483910,2,45,0,117,168,165
2484001,2,12,3,45,57,57
2484002,2,6,0,12,15,15
2484101,2,54,3,30,87,84
2484102,2,24,3,33,54,54
2484201,2,51,6,96,150,144
2484203,2,39,3,93,138,135
2484204,2,3,0,6,9,9
2484302,2,6,0,0,6,6
2484303,2,0,0,0,0,0
2484304,2,0,0,0,0,0
2484401,2,15,3,3,18,15
2484402,2,66,0,3,69,69
2484502,2,9,0,72,81,81
2484503,2,15,0,57,72,72
2484504,2,24,3,57,84,78
2484505,2,15,0,42,57,54
2484506,2,6,0,45,51,51
2484507,2,12,6,63,84,75
2484508,2,15,6,63,81,78
2484509,2,21,0,30,54,51
2484510,2,24,0,27,54,51
2484511,2,15,6,63,84,81
2484512,2,9,3,36,45,45
2484513,2,12,0,39,51,51
2484514,2,9,6,33,45,42
2484515,2,0,0,0,3,0
2484516,2,15,0,36,51,48
2484601,2,57,6,36,102,93
2484602,2,12,0,27,39,39
2484603,2,0,0,9,12,12
2484604,2,15,0,45,63,63
2484605,2,21,3,51,72,69
2484606,2,21,3,54,78,78
2484607,2,12,0,27,42,42
2484608,2,21,0,45,63,63
2484609,2,15,0,21,33,33
2484610,2,9,0,33,45,45
2484611,2,18,3,42,60,57
2484612,2,12,0,18,33,30
2484613,2,18,0,36,54,54
2484614,2,15,0,45,63,63
2484615,2,24,0,30,51,51
2484616,2,21,0,27,51,48
2484617,2,21,3,54,78,75
2484618,2,21,0,48,69,69
2484619,2,6,0,27,36,36
2484620,2,12,0,39,54,54
2484701,2,33,0,81,114,111
2484703,2,45,3,144,192,189
2484704,2,24,0,63,84,84
2484705,2,21,0,87,111,108
2484707,2,24,0,48,72,72
2484708,2,39,6,99,144,141
2484709,2,39,0,87,126,126
2484804,2,63,3,159,225,219
2484805,2,15,3,39,57,54
2484807,2,15,3,60,81,75
2484808,2,36,3,114,150,147
2484809,2,30,0,123,153,153
2484810,2,24,0,87,108,108
2484811,2,30,0,129,159,159
2484812,2,36,3,108,144,144
2484900,2,18,0,54,69,69
2485000,2,24,3,54,78,78
2485100,2,51,3,69,123,123
2485200,2,42,6,51,102,93
2485300,2,72,0,105,177,177
2485406,2,0,0,0,6,0
2485407,2,0,0,0,6,0
2485409,2,0,0,0,3,0
2485410,2,18,0,72,90,90
2485411,2,42,0,81,123,123
2485412,2,30,3,99,129,126
2485413,2,18,0,69,87,90
2485414,2,12,0,105,117,117
2485416,2,21,0,63,84,87
2485417,2,36,3,75,117,111
2485418,2,21,3,63,87,84
2485419,2,36,0,99,132,132
2485420,2,9,3,27,36,36
2485421,2,12,0,27,36,36
2485422,2,12,0,45,57,57
2485423,2,9,0,24,33,30
2485424,2,0,0,0,0,0
2485425,2,0,0,0,0,0
2485426,2,0,0,0,0,0
2485427,2,0,0,0,0,0
2485428,2,3,0,9,9,9
2485429,2,15,0,33,45,48
2485430,2,9,0,30,39,39
2485431,2,0,0,0,0,0
2485500,2,3,0,9,9,9
2485600,2,33,3,48,87,81
2485702,2,0,0,0,3,0
2485703,2,6,0,0,6,6
2485704,2,9,0,30,39,39
2485705,2,9,3,39,51,48
2485706,2,3,0,21,21,21
2485707,2,0,0,0,3,0
2485708,2,3,0,12,12,12
2485709,2,15,3,18,33,33
2485710,2,0,0,0,6,6
2485711,2,12,0,27,39,39
2485712,2,6,0,6,12,9
2485801,2,18,3,42,63,60
2485802,2,15,3,45,66,60
2485900,2,30,9,66,99,93
2486000,2,21,3,51,75,72
2486100,2,21,6,57,84,78
2486200,2,6,3,15,24,24
2486300,2,57,9,156,222,213
2486400,2,9,0,18,27,27
2486500,2,0,0,0,6,6
2486600,2,30,0,90,120,120
2486702,2,15,6,21,42,36
2486703,2,48,3,3,57,51
2486704,2,30,0,42,75,72
2486800,2,39,9,69,114,105
2486901,2,33,3,42,75,72
2486902,2,24,0,12,36,36
2487001,2,12,0,36,51,51
2487002,2,24,0,27,48,51
2487003,2,18,0,21,39,39
2487004,2,27,0,39,66,66
2487005,2,24,0,51,75,75
2487006,2,42,0,33,75,72
2487100,2,33,9,42,84,75
2487200,2,33,6,27,66,60
2487300,2,45,3,63,111,111
2487400,2,24,3,18,42,42
2487500,2,36,3,54,93,90
2487600,2,45,3,42,90,87
2487700,2,21,0,30,51,48
2487800,2,33,6,57,93,87
2487900,2,36,6,24,63,54
2488000,2,48,3,39,90,87
2488101,2,96,15,108,222,204
2488102,2,51,9,54,114,105
2488201,2,63,9,72,147,135
2488202,2,51,12,57,120,111
2488300,2,0,0,0,0,0
2488400,2,57,3,24,87,81
2488500,2,33,0,33,69,66
2488601,2,36,6,45,90,81
2488602,2,30,3,108,144,138
2488603,2,36,6,87,129,123
2488604,2,93,12,66,174,159
2488700,2,9,15,9,30,18
2488801,2,24,6,36,66,60
2488802,2,9,0,9,18,18
2488900,2,21,3,27,51,45
2489001,2,45,0,33,78,78
2489002,2,30,3,12,42,42
2489101,2,0,0,0,3,0
2489102,2,57,6,108,171,165
2489200,2,6,0,6,15,12
2489300,2,0,0,0,0,0
2489400,2,0,0,0,0,0
2489500,2,0,0,0,0,0
2489600,2,33,0,15,48,45
2489700,2,18,3,30,51,48
2489803,2,57,6,93,156,147
2489804,2,99,6,51,159,150
2489805,2,6,0,6,12,12
2489806,2,12,0,24,39,36
2489807,2,33,3,39,75,72
2489900,2,33,3,24,60,57
2490000,2,54,12,72,138,126
2490100,2,60,3,63,123,120
2490200,2,24,0,48,72,72
2490300,2,24,3,42,69,66
2490400,2,24,3,42,72,66
2490500,2,21,0,30,51,51
2490600,2,48,6,63,114,108
2490700,2,42,3,42,87,87
2490800,2,33,3,48,84,78
2490900,2,21,0,30,51,51
2491000,2,48,0,54,99,99
2491100,2,30,3,45,78,72
2491201,2,33,6,75,114,108
2491203,2,15,0,9,21,21
2491204,2,3,0,9,15,12
2491300,2,60,9,84,153,144
2491401,2,57,3,57,117,114
2491402,2,24,3,24,54,48
2491501,2,30,3,36,69,66
2491502,2,24,0,27,51,54
2491503,2,36,9,45,84,81
2491504,2,12,3,24,39,36
2491600,2,69,6,78,156,150
2491700,2,87,6,102,192,189
2491800,2,75,6,81,165,156
2491900,2,69,9,87,165,156
2492000,2,51,3,30,84,84
2492100,2,87,9,45,138,132
2492200,2,51,3,57,114,108
2492300,2,30,12,15,54,45
2492400,2,66,18,30,111,96
2492501,2,15,0,6,18,21
2492502,2,9,0,15,24,21
2492503,2,6,0,3,12,12
2492504,2,54,6,48,105,99
2492600,2,12,6,21,39,36
2492700,2,45,3,33,81,78
2492800,2,36,6,78,120,114
2492901,2,54,3,93,153,150
2492903,2,42,12,153,207,198
2492905,2,18,0,69,87,84
