meshblock_id,census_year_id,couple_with_children,couple_without_children,one_parent,total
69800,1,6,6,0,6
69900,1,21,24,3,51
70001,1,6,6,0,9
70002,1,12,9,3,21
70003,1,9,9,0,21
70100,1,12,15,0,30
70201,1,0,0,0,3
70202,1,0,0,0,0
70203,1,24,27,6,57
70205,1,9,9,0,15
70206,1,9,3,0,12
70207,1,6,12,0,18
70208,1,9,12,0,21
70209,1,9,12,0,21
70300,1,27,33,9,69
70400,1,15,18,0,36
70501,1,3,6,0,12
70502,1,3,6,0,6
70503,1,0,0,0,3
70504,1,0,6,0,9
70505,1,0,0,0,3
70506,1,6,3,3,12
70600,1,0,0,0,0
70700,1,15,15,6,33
70801,1,6,21,3,30
70802,1,12,6,0,15
70903,1,6,3,0,9
70904,1,21,21,3,42
70905,1,0,0,0,3
70906,1,9,3,0,12
70907,1,0,0,0,3
71001,1,0,0,0,0
71002,1,9,6,3,18
71003,1,12,6,3,21
71004,1,6,9,3,18
71005,1,12,6,0,21
71006,1,0,0,0,6
71007,1,0,0,0,0
71100,1,24,21,3,45
71200,1,12,6,6,24
71301,1,33,30,9,75
71302,1,0,0,0,3
71400,1,24,12,3,39
71500,1,15,9,3,27
71600,1,15,15,3,33
71701,1,0,0,0,0
71702,1,27,18,9,54
71800,1,21,27,6,54
71901,1,0,0,0,3
71902,1,9,6,0,15
72000,1,24,27,6,57
72101,1,0,0,0,3
72102,1,9,9,9,21
72200,1,18,15,3,39
72300,1,12,12,3,27
72401,1,0,0,0,6
72402,1,0,0,0,0
72403,1,9,6,3,18
72404,1,0,0,0,0
72501,1,0,0,0,0
72502,1,3,3,3,6
72601,1,21,18,3,39
72603,1,0,0,0,3
72604,1,6,0,3,6
72605,1,6,9,0,18
72606,1,12,6,3,15
72607,1,6,6,3,15
72702,1,15,12,3,30
72703,1,9,9,3,18
72704,1,18,12,3,33
72705,1,0,0,0,3
72706,1,0,0,0,3
72801,1,0,0,0,0
72802,1,15,9,3,24
72900,1,3,3,0,6
73001,1,9,3,0,12
73002,1,15,6,0,24
73003,1,9,3,0,15
73004,1,12,9,0,21
73005,1,6,12,0,15
73006,1,0,0,0,0
73101,1,0,0,0,6
73102,1,6,6,0,9
73103,1,3,3,0,6
73104,1,0,0,0,3
73105,1,0,0,0,3
73200,1,0,3,3,9
73301,1,0,0,0,0
73302,1,6,6,0,12
73400,1,6,6,6,15
73501,1,21,27,6,54
73503,1,9,33,6,48
73504,1,12,18,3,33
73505,1,21,39,0,60
73601,1,24,18,9,48
73602,1,12,18,3,36
73701,1,9,6,0,15
73703,1,9,3,6,18
73704,1,9,9,3,21
73705,1,3,6,3,15
73706,1,12,9,3,21
73802,1,3,3,3,6
73803,1,0,0,0,0
73805,1,3,3,3,9
73806,1,30,21,9,54
73900,1,21,30,3,54
74001,1,0,0,0,6
74002,1,0,0,0,0
74004,1,0,0,0,0
74005,1,6,6,0,12
74101,1,3,9,3,12
74102,1,21,36,9,72
74203,1,12,9,3,27
74204,1,6,18,3,30
74205,1,6,18,3,24
74206,1,3,9,0,15
74207,1,12,9,3,24
74208,1,6,9,0,18
74209,1,3,18,3,21
74210,1,9,12,0,21
74211,1,3,12,0,15
74304,1,12,21,6,39
74305,1,9,9,0,21
74306,1,9,12,6,27
74307,1,6,6,0,12
74308,1,6,9,3,18
74309,1,6,6,3,12
74310,1,6,3,6,12
74311,1,0,0,0,3
74312,1,3,3,0,9
74400,1,0,0,0,0
74501,1,0,0,0,0
74502,1,0,0,0,0
74601,1,12,15,6,39
74602,1,0,0,0,3
74701,1,0,0,0,0
74702,1,3,3,0,9
74703,1,12,9,6,27
74704,1,6,9,3,15
74801,1,12,6,0,18
74802,1,0,0,0,6
74803,1,9,9,3,21
74900,1,24,21,3,45
75001,1,18,12,0,30
75002,1,0,0,0,6
75100,1,6,9,0,15
75200,1,18,9,6,30
75300,1,27,30,6,63
75401,1,3,6,3,15
75402,1,6,6,0,15
75403,1,6,6,6,15
75404,1,3,6,3,15
75500,1,12,3,6,18
75601,1,18,9,3,27
75602,1,3,3,0,9
75700,1,0,0,0,3
75800,1,0,0,0,0
75900,1,6,0,3,9
76000,1,0,0,0,0
76100,1,0,0,0,0
76200,1,3,3,3,9
76300,1,12,12,9,33
76400,1,18,12,6,36
76500,1,6,6,0,15
76600,1,0,0,0,0
76701,1,0,0,0,3
76703,1,0,0,0,0
76704,1,0,0,0,0
76800,1,0,0,0,0
76901,1,0,0,0,0
76902,1,6,3,0,6
77000,1,15,12,9,36
77100,1,15,9,3,24
77200,1,9,6,3,18
77300,1,0,0,0,6
77400,1,0,0,0,3
77500,1,6,9,0,15
77600,1,12,9,3,24
77700,1,3,9,0,12
77800,1,21,21,3,45
77901,1,0,0,0,0
77902,1,27,21,6,54
78001,1,9,6,0,12
78002,1,0,0,0,3
78100,1,6,6,3,15
78200,1,0,0,0,6
78302,1,0,0,0,0
78303,1,0,0,0,0
78304,1,3,6,0,6
78305,1,3,6,0,9
78401,1,18,12,3,33
78402,1,12,21,0,33
78403,1,9,21,3,33
78501,1,9,6,0,12
78502,1,6,15,3,21
78503,1,0,6,0,9
78504,1,6,9,0,15
78601,1,18,15,3,33
78602,1,0,0,0,0
78700,1,9,12,0,21
78800,1,12,12,9,33
78900,1,15,3,3,21
79002,1,9,18,3,30
79003,1,0,0,0,3
79006,1,3,6,3,12
79007,1,0,0,0,3
79009,1,6,9,3,15
79011,1,0,0,0,0
79012,1,0,0,0,0
79013,1,0,0,0,0
79014,1,0,0,0,0
79015,1,0,0,0,0
79016,1,0,0,0,3
79017,1,0,0,0,3
79101,1,0,0,0,3
79102,1,6,3,0,9
79201,1,6,3,0,9
79202,1,6,0,0,9
79203,1,0,0,0,3
79301,1,3,6,6,12
79302,1,9,9,3,18
79303,1,0,0,0,3
79304,1,3,12,0,15
79305,1,9,9,0,18
79402,1,18,24,15,57
79403,1,6,3,0,6
79404,1,6,9,0,18
79405,1,0,6,3,9
79406,1,9,9,3,21
79407,1,9,12,6,24
79500,1,0,6,0,9
79601,1,0,0,0,0
79603,1,15,6,9,33
79605,1,9,9,9,30
79606,1,12,12,12,39
79701,1,0,0,0,0
79703,1,9,21,6,39
79704,1,9,18,9,36
79802,1,0,0,0,3
79803,1,12,30,6,48
79805,1,3,9,3,15
79806,1,3,9,6,18
79807,1,0,0,0,3
79808,1,0,0,0,0
79809,1,0,0,0,0
79810,1,0,0,0,0
79811,1,0,0,0,0
79812,1,0,0,0,3
79813,1,3,6,0,9
79814,1,0,0,0,6
79815,1,0,0,0,3
79816,1,0,0,0,0
79901,1,0,0,0,3
79903,1,0,0,0,3
79904,1,0,0,0,3
80000,1,6,3,0,9
80100,1,3,3,0,9
80200,1,15,21,3,42
80301,1,3,6,3,12
80302,1,6,6,0,9
80400,1,15,12,6,33
80500,1,12,18,3,33
80600,1,9,9,3,24
80700,1,12,9,0,21
80800,1,12,9,6,30
80900,1,6,21,3,30
81000,1,18,15,9,39
81100,1,15,18,6,42
81200,1,9,3,0,15
81300,1,12,9,3,24
81401,1,6,3,0,9
81402,1,0,3,0,9
81403,1,0,0,0,6
81404,1,0,0,0,3
81405,1,0,0,0,6
81406,1,0,0,0,6
81407,1,3,6,0,12
81408,1,3,6,0,9
81501,1,0,0,0,3
81502,1,3,3,0,9
81503,1,0,0,0,3
81504,1,0,0,0,0
81505,1,0,0,0,0
81506,1,0,0,0,6
81507,1,0,0,0,3
81508,1,0,0,0,6
81509,1,0,0,0,6
81510,1,0,0,0,3
81511,1,0,0,0,6
81512,1,0,0,0,3
81513,1,0,0,0,0
81514,1,0,0,0,6
81600,1,0,0,0,0
81700,1,0,0,0,0
81801,1,0,0,0,3
81805,1,0,0,0,0
81806,1,0,0,0,0
81807,1,0,0,0,0
81809,1,0,0,0,0
81810,1,0,0,0,0
81811,1,0,0,0,0
81900,1,21,9,9,42
82001,1,12,21,6,36
82002,1,0,0,0,3
82100,1,6,24,3,36
82200,1,12,12,9,33
82300,1,6,3,6,18
82400,1,15,18,6,39
82500,1,12,6,6,24
82601,1,12,12,3,24
82602,1,3,6,0,6
82701,1,9,6,3,18
82703,1,24,18,3,42
82704,1,15,21,3,39
82801,1,0,0,0,3
82803,1,6,6,3,15
82804,1,6,9,3,18
82900,1,0,0,0,6
83001,1,15,24,9,45
83002,1,15,15,3,33
83100,1,3,9,3,21
83200,1,15,18,12,42
83300,1,9,15,12,36
83400,1,6,9,0,18
83500,1,12,12,12,36
83600,1,6,15,12,36
83701,1,3,3,6,12
83702,1,0,6,6,12
83801,1,0,0,0,6
83802,1,0,6,3,6
83803,1,6,3,3,12
83901,1,27,15,15,54
83903,1,18,21,33,72
83904,1,18,15,18,48
84000,1,6,6,6,18
84100,1,9,3,15,30
84200,1,18,18,6,39
84300,1,6,3,6,15
84400,1,21,12,12,48
84500,1,36,18,12,69
84600,1,6,15,6,30
84700,1,6,6,6,18
84800,1,6,6,0,12
84900,1,15,21,3,36
85000,1,9,24,6,39
85100,1,6,12,6,24
85200,1,12,18,0,30
85300,1,15,18,3,39
85400,1,15,12,3,33
85501,1,3,9,0,9
85502,1,9,18,3,33
85503,1,3,6,3,9
85600,1,12,21,3,36
85700,1,18,15,3,36
85800,1,18,21,15,54
85900,1,3,3,6,15
86000,1,9,9,15,30
86102,1,0,0,0,3
86103,1,15,6,3,21
86104,1,9,18,12,36
86105,1,30,24,9,63
86200,1,24,21,9,54
86300,1,3,3,3,9
86400,1,21,15,21,57
86500,1,18,18,12,45
86600,1,24,30,12,66
86700,1,12,9,6,27
86800,1,15,21,12,48
86900,1,9,18,12,36
87000,1,15,12,6,30
87100,1,9,3,9,18
87200,1,6,6,6,18
87300,1,21,18,21,60
87400,1,21,18,24,60
87500,1,15,12,6,30
87600,1,6,15,12,33
87700,1,15,15,6,36
87800,1,15,6,6,27
87900,1,9,9,3,21
88000,1,12,18,6,36
88100,1,18,21,9,48
88200,1,9,6,9,24
88301,1,18,27,9,54
88302,1,21,9,9,42
88400,1,18,15,9,42
88501,1,3,9,0,12
88502,1,12,6,0,18
88600,1,12,6,6,24
88700,1,6,9,3,21
88801,1,12,15,6,33
88802,1,15,33,3,51
88900,1,18,18,6,39
89000,1,12,15,3,33
89100,1,15,24,6,42
89201,1,15,15,3,33
89202,1,6,9,0,12
89203,1,6,9,3,18
89300,1,18,12,6,33
89400,1,9,15,3,27
89500,1,12,15,6,33
89601,1,3,6,0,12
89602,1,3,6,6,15
89700,1,12,21,9,42
89800,1,15,9,3,27
89900,1,9,9,6,24
90000,1,3,6,12,21
90100,1,9,9,3,24
90200,1,18,21,3,39
90300,1,9,9,3,21
90400,1,9,9,12,30
90500,1,9,12,12,30
90600,1,9,12,6,24
90700,1,6,9,12,27
90800,1,9,6,6,18
90900,1,15,9,9,36
91000,1,6,6,0,15
91100,1,9,18,6,30
91200,1,15,18,15,48
91300,1,9,18,12,39
91400,1,12,15,9,30
91500,1,0,18,3,21
91600,1,12,18,6,36
91700,1,12,18,15,42
91800,1,6,18,6,30
91900,1,9,21,6,36
92000,1,9,24,6,42
92100,1,12,15,6,30
92200,1,6,21,3,30
92300,1,9,15,3,27
92400,1,9,0,3,15
92500,1,3,0,9,15
92600,1,6,3,12,18
92700,1,9,3,6,21
92800,1,3,6,12,21
92900,1,6,6,15,21
93000,1,9,12,12,36
93100,1,9,12,3,24
93200,1,6,0,9,12
93300,1,6,0,0,9
93400,1,6,3,9,18
93500,1,3,3,6,15
93600,1,6,6,9,21
93700,1,12,6,21,39
93800,1,6,0,6,12
93900,1,6,9,9,27
94000,1,12,6,12,33
94100,1,3,3,12,18
94200,1,6,3,9,21
94300,1,9,3,9,21
94400,1,6,3,12,21
94500,1,18,21,18,54
94600,1,21,18,12,51
94700,1,6,9,12,27
94800,1,3,9,9,21
94900,1,3,6,9,15
95000,1,6,3,6,15
95100,1,12,18,6,33
95200,1,9,15,6,30
95301,1,6,15,3,21
95302,1,9,15,3,21
95401,1,0,6,0,9
95402,1,0,0,0,6
95403,1,9,15,6,30
95500,1,15,15,6,36
95601,1,9,6,3,18
95602,1,0,0,0,0
95700,1,6,9,0,15
95800,1,0,0,0,3
95900,1,9,18,18,42
96000,1,6,12,9,27
96100,1,12,15,9,33
96201,1,0,0,0,0
96202,1,0,0,0,0
96300,1,6,3,3,12
96400,1,6,3,9,18
96500,1,9,9,9,27
96600,1,9,24,3,33
96700,1,3,3,0,6
96800,1,12,3,3,18
96900,1,6,0,0,6
97000,1,12,30,9,51
97100,1,9,12,9,30
97200,1,6,6,3,18
97300,1,0,3,3,6
97400,1,9,21,9,39
97500,1,6,9,12,30
97600,1,0,3,3,6
97700,1,6,3,9,15
97800,1,12,27,12,54
97900,1,6,12,6,21
98000,1,3,6,0,9
98100,1,6,12,3,18
98200,1,0,12,6,18
98300,1,3,3,9,18
98400,1,9,6,6,18
98500,1,9,15,6,30
98600,1,3,6,9,21
98700,1,6,9,6,24
98800,1,0,0,0,6
98900,1,6,6,6,15
99000,1,3,12,6,24
99100,1,0,0,0,0
99200,1,0,0,0,0
99300,1,0,0,0,0
99400,1,0,0,0,0
99500,1,0,0,0,0
99600,1,6,3,0,9
99700,1,0,0,0,3
99800,1,0,0,0,0
99902,1,0,0,0,0
99903,1,0,0,0,0
99904,1,0,0,0,0
100000,1,0,0,0,0
100100,1,0,0,0,0
100200,1,0,0,0,0
100300,1,0,0,0,3
100400,1,0,0,0,0
100500,1,0,0,0,0
100600,1,0,0,0,3
100700,1,0,0,0,0
100800,1,0,0,0,0
100901,1,0,0,0,6
100902,1,3,6,3,12
101001,1,3,12,6,21
101002,1,0,0,0,6
101100,1,3,0,3,12
101200,1,12,9,6,27
101301,1,3,6,3,15
101302,1,3,3,0,9
101303,1,3,3,0,9
101304,1,3,12,0,21
101401,1,6,12,0,18
101402,1,0,6,0,6
101501,1,3,6,0,12
101502,1,0,0,0,3
101503,1,0,0,0,0
101601,1,0,0,0,3
101602,1,0,0,0,0
101700,1,0,0,0,0
101801,1,3,3,3,12
101802,1,3,9,9,21
101803,1,0,6,3,12
101900,1,15,15,12,39
102000,1,24,21,9,54
102100,1,18,24,9,48
102201,1,3,12,3,15
102203,1,0,0,0,0
102204,1,15,18,9,39
102205,1,9,12,3,27
102206,1,15,9,6,30
102300,1,30,24,3,57
102400,1,21,18,15,51
102500,1,6,6,6,21
102601,1,0,0,0,6
102602,1,3,3,6,9
102701,1,9,3,9,24
102702,1,21,18,9,51
102800,1,6,18,3,30
102901,1,6,6,6,18
102902,1,3,12,6,21
103000,1,6,12,6,21
103100,1,12,18,9,36
103200,1,3,3,3,9
103300,1,3,0,3,6
103400,1,6,12,3,21
103500,1,9,9,6,24
103600,1,6,9,6,27
103700,1,9,6,12,24
103800,1,3,6,9,21
103900,1,0,0,0,6
104000,1,0,0,6,9
104100,1,6,12,9,24
104200,1,3,0,3,6
104301,1,9,18,6,30
104302,1,3,6,3,12
104400,1,12,9,12,36
104500,1,18,18,9,42
104600,1,21,21,15,57
104700,1,6,3,3,9
104800,1,3,0,6,9
104900,1,9,9,12,33
105000,1,18,9,12,39
105100,1,12,12,12,33
105200,1,18,15,15,48
105300,1,3,6,6,15
105400,1,15,9,12,33
105500,1,6,15,6,27
105600,1,21,15,18,54
105700,1,6,3,3,12
105800,1,0,0,0,0
105900,1,9,12,9,30
106000,1,12,9,15,39
106100,1,12,6,12,33
106201,1,12,6,0,21
106202,1,15,21,3,39
106203,1,9,9,3,21
106300,1,3,9,6,21
106400,1,0,0,0,0
106500,1,12,9,6,24
106600,1,12,15,6,33
106700,1,18,30,0,45
106801,1,9,21,3,33
106802,1,12,18,3,33
106803,1,6,9,0,15
106901,1,6,3,0,6
106902,1,6,6,3,18
106903,1,6,6,6,18
107000,1,15,24,6,48
107100,1,9,9,9,27
107200,1,15,18,3,33
107300,1,15,21,9,45
107400,1,6,9,0,21
107500,1,24,21,12,57
107602,1,12,18,6,33
107603,1,12,9,15,39
107604,1,21,18,21,57
107700,1,6,9,6,21
107801,1,15,12,6,39
107802,1,18,15,21,48
107803,1,15,12,9,36
107901,1,9,9,3,24
107903,1,18,3,15,36
107904,1,15,18,21,51
107905,1,18,3,27,51
107906,1,9,6,24,36
107907,1,9,0,15,24
107908,1,3,0,9,15
107909,1,3,0,3,6
108000,1,21,12,27,57
108100,1,0,0,0,3
108200,1,6,12,6,21
108300,1,21,12,18,51
108401,1,3,0,3,9
108402,1,3,3,6,12
108403,1,6,6,3,9
108404,1,3,3,0,9
108500,1,9,6,12,27
108600,1,9,6,9,24
108700,1,6,3,9,18
108800,1,9,6,12,24
108900,1,18,18,33,72
109000,1,9,3,6,18
109101,1,0,0,0,0
109102,1,9,0,12,24
109103,1,6,0,3,12
109104,1,0,0,0,6
109200,1,0,3,3,9
109300,1,0,0,0,0
109401,1,0,0,0,0
109402,1,6,3,6,15
109403,1,0,0,0,3
109500,1,9,12,3,24
109600,1,12,15,9,36
109700,1,9,3,3,15
109800,1,15,18,6,39
109900,1,21,21,12,54
110001,1,15,6,9,30
110002,1,18,18,6,42
110003,1,6,12,9,27
110101,1,3,9,12,24
110102,1,15,18,6,39
110200,1,18,15,9,42
110300,1,15,15,15,45
110400,1,12,15,6,36
110501,1,9,15,6,30
110502,1,15,6,6,30
110601,1,6,12,15,36
110602,1,6,9,12,27
110603,1,6,3,3,6
110700,1,0,6,3,12
110801,1,3,6,3,12
110802,1,6,6,6,15
110900,1,15,30,15,60
111001,1,0,0,0,6
111002,1,9,3,6,15
111003,1,0,0,0,0
111004,1,0,6,3,9
111005,1,6,15,3,18
111006,1,9,6,6,18
111100,1,9,18,6,33
111200,1,21,21,6,45
111300,1,21,12,6,42
111400,1,15,30,9,57
111501,1,15,15,12,42
111502,1,12,30,9,54
111600,1,6,12,6,21
111700,1,15,12,24,51
111800,1,6,24,6,36
111900,1,0,0,0,3
112000,1,18,27,6,54
112100,1,18,9,12,36
112201,1,18,12,21,51
112202,1,12,15,9,33
112300,1,9,18,0,30
112400,1,3,12,0,18
112500,1,9,12,3,21
112600,1,12,30,6,48
112700,1,3,6,6,15
112800,1,9,21,3,36
112900,1,0,0,0,0
113000,1,6,6,3,12
113100,1,3,6,3,6
113201,1,9,6,9,21
113202,1,12,15,12,39
113300,1,27,15,18,63
113400,1,15,15,9,39
113500,1,9,15,6,33
113600,1,9,3,12,24
113700,1,6,3,6,15
113800,1,15,12,9,42
113900,1,0,0,0,3
114000,1,6,6,18,30
114101,1,18,33,6,57
114102,1,3,6,0,9
114201,1,0,0,0,0
114202,1,12,12,6,30
114301,1,15,12,6,33
114302,1,24,21,6,48
114400,1,9,18,0,27
114500,1,15,15,3,30
114600,1,18,15,6,39
114700,1,15,18,6,36
114800,1,3,9,6,18
114900,1,9,9,3,18
115000,1,21,18,9,45
115100,1,3,12,0,18
115200,1,9,6,3,18
115300,1,3,3,6,12
115400,1,6,12,3,21
115500,1,6,3,0,9
115600,1,0,0,0,3
115700,1,0,0,0,0
115800,1,0,0,0,6
115900,1,15,21,12,48
116000,1,9,15,9,33
116100,1,6,12,3,24
116200,1,3,6,3,12
116300,1,0,0,0,0
116400,1,9,3,0,12
116500,1,12,15,15,42
116600,1,6,6,0,15
116700,1,6,9,3,18
116800,1,6,3,9,21
116900,1,15,15,6,36
117000,1,6,6,6,18
117100,1,12,24,9,48
117200,1,3,3,0,6
117301,1,0,6,0,9
117302,1,6,6,0,15
117303,1,15,12,3,30
117304,1,6,3,3,12
117400,1,6,12,3,24
117500,1,15,12,3,27
117600,1,6,12,0,21
117700,1,12,9,3,21
117800,1,9,9,3,21
117900,1,0,0,0,3
118000,1,12,6,0,18
118100,1,3,6,9,18
118200,1,9,6,6,18
118300,1,6,3,3,9
118400,1,9,3,0,6
118500,1,15,9,3,24
118600,1,9,3,0,15
118700,1,15,6,3,24
118800,1,6,3,3,9
118900,1,6,9,3,15
119000,1,6,6,0,12
119100,1,3,3,0,6
119200,1,3,6,0,12
119300,1,3,6,0,9
119400,1,3,3,12,21
119500,1,6,3,0,9
119600,1,6,9,0,15
119700,1,9,6,0,21
119800,1,9,12,0,24
119900,1,6,6,3,15
120000,1,0,6,0,6
120100,1,9,6,6,21
120200,1,9,9,6,24
120300,1,3,3,0,12
120400,1,3,3,0,9
120500,1,6,6,3,15
120600,1,9,3,3,15
120700,1,6,0,3,9
120800,1,9,15,0,27
120900,1,9,3,0,15
121000,1,9,9,3,21
121100,1,6,6,3,15
121200,1,3,3,6,9
121300,1,6,0,0,9
121400,1,6,3,0,12
121500,1,12,9,3,21
121600,1,3,6,3,15
121700,1,9,6,3,18
121800,1,9,18,3,33
121900,1,3,3,0,9
122000,1,9,12,0,21
122100,1,9,15,0,27
122200,1,15,9,6,33
122300,1,3,6,0,9
122400,1,12,3,3,18
122500,1,6,12,0,18
122600,1,9,3,3,12
122700,1,0,0,0,0
122800,1,0,0,0,0
122900,1,6,6,0,12
123000,1,9,9,0,21
123100,1,3,6,0,9
123200,1,6,9,3,15
123300,1,15,9,3,27
123400,1,0,0,0,6
123500,1,0,0,0,3
123600,1,9,6,0,15
123700,1,9,3,0,15
123801,1,0,0,0,3
123802,1,6,3,0,9
123901,1,12,3,0,18
123902,1,0,0,0,0
123903,1,0,0,0,3
123904,1,3,3,0,9
124000,1,0,0,0,3
124100,1,3,6,0,9
124200,1,6,6,0,12
124300,1,12,12,6,27
124400,1,9,9,0,21
124500,1,9,9,6,24
124600,1,9,12,3,24
124700,1,12,6,6,21
124800,1,6,6,3,12
124900,1,12,9,3,27
125000,1,3,6,0,9
125100,1,6,3,6,12
125200,1,3,6,3,9
125300,1,6,12,6,24
125400,1,6,6,6,24
125500,1,0,0,0,6
125600,1,9,18,9,39
125700,1,15,9,0,27
125800,1,6,3,3,12
125900,1,6,6,0,12
126000,1,12,6,0,18
126100,1,6,0,3,6
126200,1,0,0,0,3
126300,1,9,6,0,15
126400,1,6,3,0,9
126500,1,0,0,0,6
126600,1,6,3,0,9
126700,1,0,0,0,0
126800,1,6,6,6,18
126900,1,3,18,6,27
127000,1,9,9,6,24
127100,1,0,0,0,6
127200,1,12,9,9,30
127300,1,6,15,3,27
127400,1,6,3,0,12
127500,1,6,6,6,18
127600,1,6,3,0,9
127700,1,3,6,3,12
127800,1,3,3,3,9
127900,1,6,6,0,9
128000,1,0,0,0,6
128100,1,6,0,3,9
128200,1,6,6,0,12
128300,1,6,6,3,12
128400,1,6,6,3,15
128500,1,9,6,3,18
128600,1,12,9,3,27
128701,1,3,3,3,9
128702,1,9,9,0,18
128800,1,6,3,0,12
128900,1,6,3,3,12
129000,1,0,6,3,6
129100,1,6,6,3,12
129200,1,9,12,3,24
129300,1,15,39,15,72
129400,1,6,9,3,18
129500,1,9,6,0,15
129600,1,15,18,3,39
129700,1,9,6,3,18
129800,1,3,12,0,15
129900,1,9,9,0,18
130000,1,6,9,0,18
130100,1,6,9,6,18
130200,1,9,6,3,18
130300,1,12,6,3,27
130400,1,0,0,3,6
130500,1,6,6,3,15
130600,1,9,9,6,24
130700,1,3,12,3,18
130801,1,9,6,3,15
130802,1,6,3,3,15
130803,1,0,6,0,9
130901,1,21,36,3,57
130902,1,3,3,3,9
131000,1,0,0,0,0
131100,1,6,3,0,9
131200,1,12,6,6,21
131300,1,3,3,3,9
131400,1,15,12,3,30
131500,1,9,9,6,24
131600,1,6,3,0,12
131700,1,6,6,3,15
131801,1,15,9,0,24
131802,1,0,0,0,0
131803,1,3,3,0,9
131900,1,15,9,3,27
132000,1,9,6,0,15
132100,1,9,6,0,18
132201,1,9,6,0,15
132202,1,0,0,0,3
132300,1,0,0,0,3
132401,1,9,3,9,21
132402,1,0,0,0,3
132403,1,0,0,0,3
132501,1,6,3,0,9
132502,1,0,0,0,0
132600,1,12,6,0,18
132700,1,9,6,3,18
132801,1,3,6,0,9
132802,1,0,0,0,6
132803,1,0,0,0,3
132804,1,0,0,0,0
132805,1,0,0,0,3
132806,1,0,0,0,6
132807,1,6,3,3,12
132900,1,0,0,0,6
133000,1,12,9,3,24
133100,1,3,6,3,12
133200,1,9,3,6,21
133300,1,6,3,3,9
133411,1,0,0,0,3
133412,1,0,0,0,6
133413,1,3,3,3,6
133414,1,3,6,0,9
133415,1,3,6,0,6
133416,1,3,6,3,9
133417,1,0,0,0,6
133418,1,0,0,0,3
133419,1,0,6,0,9
133420,1,3,9,3,12
133421,1,0,9,0,9
133422,1,0,0,0,0
133423,1,3,3,3,9
133424,1,0,0,0,0
133425,1,0,0,0,3
133426,1,3,3,0,6
133427,1,0,0,0,0
133428,1,0,0,0,0
133429,1,0,0,0,0
133430,1,0,0,0,0
133431,1,0,0,0,0
133432,1,0,6,0,6
133433,1,0,0,0,3
133434,1,0,0,0,3
133435,1,3,6,3,9
133436,1,0,0,0,6
133437,1,0,6,0,9
133438,1,0,3,3,6
133439,1,3,6,0,9
133440,1,3,9,0,9
133441,1,0,0,0,6
133442,1,0,0,0,6
133443,1,0,0,0,6
133444,1,0,0,0,6
133445,1,0,0,0,0
133446,1,0,6,0,9
133447,1,0,0,0,0
133448,1,0,0,0,0
133449,1,0,0,0,0
133450,1,3,12,0,12
133451,1,0,6,0,6
133452,1,0,6,0,6
133453,1,6,3,0,9
133501,1,9,6,6,21
133502,1,6,3,0,9
133503,1,12,6,0,21
133504,1,0,0,0,3
133505,1,3,3,6,12
133506,1,6,3,0,9
133600,1,9,18,3,27
133703,1,9,6,3,15
133704,1,6,6,0,15
133705,1,6,12,0,15
133706,1,6,3,0,9
133707,1,6,3,3,12
133708,1,0,0,0,3
133709,1,3,9,0,12
133710,1,3,6,3,12
133711,1,3,6,6,15
133801,1,9,15,6,30
133802,1,9,12,0,18
133900,1,6,9,3,15
134000,1,0,0,0,6
134100,1,3,3,3,9
134201,1,6,3,3,9
134202,1,0,0,0,6
134301,1,9,9,0,18
134302,1,0,0,0,3
134400,1,27,24,18,69
134500,1,9,12,3,24
134600,1,3,3,3,9
134700,1,12,3,0,12
134800,1,6,9,0,15
134901,1,6,3,0,6
134902,1,3,3,0,9
135001,1,0,0,0,0
135002,1,0,0,0,6
135003,1,6,6,0,9
135100,1,3,9,3,12
135201,1,12,15,3,27
135202,1,6,12,3,21
135300,1,9,9,3,18
135400,1,15,12,3,27
135500,1,0,0,0,3
135600,1,12,12,3,27
135700,1,12,15,3,30
135800,1,12,18,6,39
135900,1,15,12,3,30
136000,1,3,6,3,15
136101,1,15,15,0,30
136102,1,0,0,0,0
136201,1,0,0,0,3
136202,1,0,0,0,3
136203,1,3,6,3,15
136204,1,3,3,3,9
136205,1,9,0,0,12
136301,1,12,9,3,21
136302,1,6,9,0,18
136303,1,3,6,0,12
136400,1,6,9,3,18
136500,1,3,3,3,9
136600,1,9,9,6,27
136700,1,6,6,0,15
136800,1,0,0,0,6
136900,1,9,12,6,24
137000,1,12,15,6,33
137100,1,9,33,6,51
137200,1,0,0,0,0
137300,1,6,3,3,15
137400,1,12,15,0,27
137501,1,0,0,0,0
137502,1,21,15,3,42
137601,1,18,30,9,57
137602,1,0,0,0,0
137701,1,0,0,0,3
137702,1,6,6,3,12
137703,1,3,6,0,9
137704,1,3,6,0,6
137705,1,3,6,3,6
137706,1,0,0,0,3
137707,1,3,6,0,6
137708,1,9,12,0,24
137800,1,9,6,3,15
137901,1,0,9,0,9
137902,1,0,0,0,0
137903,1,0,0,0,3
137904,1,0,0,0,6
137905,1,0,0,0,6
137906,1,0,0,0,6
137907,1,3,3,0,6
137908,1,0,0,0,3
138002,1,12,18,0,27
138003,1,0,0,0,6
138004,1,6,3,0,12
138101,1,9,15,6,30
138103,1,0,0,0,0
138104,1,3,6,0,6
138105,1,6,6,3,15
138106,1,0,0,0,6
138107,1,6,3,3,12
138201,1,6,9,3,18
138202,1,6,3,0,6
138203,1,15,3,0,18
