meshblock_id,census_year_id,family_trust,not_elsewhere_included,not_owned,owned,total,total_stated
2857002,3,0,0,0,0,6,0
2857101,3,9,0,12,33,51,48
2857102,3,15,3,12,12,39,39
2857200,3,0,0,0,0,6,0
2857300,3,0,0,0,0,0,0
2857400,3,0,0,6,12,18,15
2857500,3,0,0,0,0,6,0
2857600,3,3,0,3,12,18,15
2857700,3,0,0,0,0,9,0
2857800,3,9,0,9,33,51,48
2857900,3,15,6,15,63,102,96
2858000,3,6,3,6,30,42,39
2858100,3,0,0,0,0,6,6
2858200,3,0,0,0,0,0,0
2858300,3,3,3,6,15,24,21
2858400,3,3,0,3,6,12,12
2858501,3,3,0,3,12,21,18
2858502,3,0,0,0,0,6,0
2858601,3,0,0,0,0,0,0
2858603,3,6,3,15,33,54,51
2858604,3,0,0,0,0,0,0
2858701,3,0,0,0,0,0,0
2858702,3,18,0,12,48,78,75
2858800,3,0,0,0,18,21,21
2858901,3,0,0,0,9,6,6
2858902,3,3,0,0,9,12,9
2858903,3,0,0,0,6,9,6
2859000,3,12,0,3,27,39,36
2859101,3,3,0,0,12,18,18
2859102,3,3,3,15,3,24,21
2859201,3,0,0,0,0,0,0
2859203,3,0,0,0,0,0,0
2859204,3,3,3,6,9,15,12
2859300,3,6,3,6,30,45,42
2859400,3,0,3,9,18,33,27
2859500,3,0,0,0,0,0,0
2859600,3,3,0,6,12,18,18
2859700,3,3,0,18,15,39,36
2859800,3,0,0,0,0,6,0
2859900,3,3,3,24,9,36,33
2860000,3,0,0,15,12,27,24
2860100,3,0,0,0,0,0,0
2860200,3,0,0,0,0,0,0
2860300,3,0,0,0,0,0,0
2860400,3,0,0,3,9,12,12
2860500,3,0,0,0,0,3,0
2860600,3,0,0,3,18,27,24
2860700,3,0,3,6,18,27,21
2860800,3,3,6,30,12,54,48
2860900,3,0,3,9,18,27,27
2861000,3,6,6,12,30,54,45
2861100,3,3,0,3,15,24,21
2861200,3,0,3,6,24,30,30
2861300,3,6,3,15,33,51,48
2861400,3,6,0,6,15,24,24
2861500,3,6,0,6,15,27,24
2861600,3,3,0,6,30,42,39
2861700,3,0,0,0,0,0,0
2861800,3,0,0,0,0,0,0
2861901,3,9,3,9,15,36,33
2861903,3,6,0,3,12,21,18
2861904,3,9,3,3,39,57,51
2862000,3,3,0,3,12,15,18
2862100,3,9,3,12,51,78,72
2862201,3,3,0,3,15,24,21
2862202,3,6,3,3,18,24,24
2862203,3,3,0,3,30,39,36
2862300,3,3,0,6,15,27,24
2862400,3,3,3,9,18,36,33
2862500,3,6,0,12,27,48,45
2862600,3,0,0,0,0,0,0
2862700,3,9,3,6,30,48,45
2862800,3,0,0,3,15,18,18
2862900,3,0,3,3,27,36,33
2863000,3,0,0,0,0,0,0
2863100,3,6,3,6,18,30,27
2863200,3,6,0,0,6,12,12
2863301,3,3,0,0,9,15,12
2863302,3,3,3,3,12,21,18
2863400,3,6,0,0,24,33,30
2863500,3,0,0,0,12,18,15
2863601,3,6,3,3,21,30,30
2863602,3,3,3,3,12,21,21
2863700,3,6,12,9,42,75,60
2863801,3,0,0,0,6,9,9
2863802,3,3,3,3,6,12,9
2863803,3,0,0,0,9,12,9
2863804,3,6,0,0,9,15,15
2863805,3,0,0,3,12,15,12
2863806,3,0,3,3,9,15,12
2863807,3,3,0,3,6,12,12
2863808,3,0,6,3,12,21,15
2863809,3,3,3,3,12,18,15
2863900,3,9,3,9,30,54,51
2864001,3,0,0,0,0,3,0
2864002,3,0,0,0,0,0,0
2864100,3,0,0,0,0,0,0
2864200,3,0,6,36,3,45,39
2864300,3,0,3,15,3,21,18
2864400,3,0,6,48,6,57,51
2864500,3,0,12,36,0,48,36
2864600,3,0,12,33,3,48,36
2864700,3,3,6,57,3,69,60
2864800,3,0,3,9,3,15,12
2864900,3,3,3,27,0,30,27
2865000,3,0,3,30,6,42,39
2865100,3,0,0,18,0,21,21
2865200,3,0,0,27,3,30,30
2865300,3,0,0,33,3,33,36
2865400,3,0,3,42,3,54,48
2865500,3,0,3,51,0,54,51
2865601,3,0,6,54,0,60,57
2865602,3,0,0,0,0,6,0
2865700,3,0,3,21,0,27,24
2865800,3,3,0,63,0,69,66
2865900,3,3,6,48,0,57,54
2866000,3,0,0,39,0,45,42
2866101,3,3,3,45,0,51,45
2866102,3,0,3,36,0,36,36
2866200,3,0,0,36,0,39,39
2866300,3,0,6,33,3,45,36
2866400,3,0,3,27,9,36,36
2866500,3,0,0,12,3,15,15
2866600,3,0,3,12,0,12,12
2866700,3,0,0,9,0,9,9
2866800,3,0,3,24,0,24,24
2866900,3,3,6,15,0,24,18
2867000,3,0,0,0,0,0,0
2867100,3,0,3,6,0,9,6
2867200,3,0,0,0,0,0,0
2867300,3,0,0,0,0,0,0
2867400,3,0,0,0,0,0,0
2867500,3,0,0,0,0,6,0
2867600,3,0,0,0,0,3,0
2867700,3,0,0,0,0,6,0
2867800,3,0,0,0,0,0,0
2867900,3,0,0,0,0,0,0
2868000,3,0,0,27,0,27,27
2868100,3,0,3,75,3,75,75
2868200,3,0,0,12,0,15,12
2868300,3,0,0,0,0,6,0
2868400,3,0,0,0,0,6,0
2868500,3,0,6,30,0,30,30
2868600,3,0,0,30,0,33,30
2868700,3,0,6,39,0,42,39
2868800,3,0,6,27,0,33,27
2868900,3,0,0,39,0,42,39
2869000,3,0,3,57,3,63,60
2869100,3,0,0,0,0,0,0
2869200,3,0,0,0,0,3,0
2869300,3,0,0,0,0,0,0
2869400,3,0,0,42,3,45,45
2869500,3,3,0,48,0,51,48
2869600,3,0,0,18,0,18,18
2869700,3,0,3,18,0,24,21
2869800,3,0,0,0,0,3,0
2869900,3,0,0,15,0,15,15
2870001,3,0,6,15,0,21,18
2870002,3,0,3,36,0,36,36
2870100,3,0,0,0,0,6,0
2870200,3,0,0,0,0,3,0
2870300,3,3,3,18,21,45,42
2870400,3,3,0,15,12,33,30
2870500,3,0,3,24,15,45,42
2870600,3,6,3,27,21,54,51
2870700,3,0,3,9,3,18,15
2870800,3,0,0,0,0,3,0
2870900,3,3,3,30,9,42,39
2871001,3,0,0,9,9,21,21
2871002,3,0,0,6,9,18,15
2871003,3,0,0,6,15,18,21
2871004,3,0,0,0,0,9,9
2871100,3,3,0,15,6,27,27
2871200,3,3,0,12,27,42,42
2871300,3,0,0,15,15,30,30
2871400,3,9,3,12,21,45,42
2871500,3,3,0,9,21,27,27
2871600,3,3,0,27,21,54,51
2871700,3,3,3,15,18,39,36
2871800,3,0,0,3,12,15,15
2871900,3,3,0,6,33,42,39
2872000,3,3,3,3,30,36,33
2872100,3,3,3,12,21,39,36
2872200,3,0,3,9,15,24,21
2872300,3,3,3,3,18,24,24
2872401,3,6,0,15,6,27,24
2872402,3,3,0,9,12,24,21
2872403,3,6,0,3,9,21,21
2872404,3,3,0,3,3,12,9
2872500,3,0,0,9,15,24,24
2872600,3,9,3,18,21,51,48
2872700,3,3,3,9,24,42,39
2872800,3,0,3,12,9,24,21
2872900,3,0,3,24,18,45,42
2873000,3,0,9,33,15,57,51
2873100,3,3,0,27,12,39,39
2873200,3,0,3,21,9,33,33
2873300,3,0,3,24,6,33,30
2873400,3,3,12,36,15,63,54
2873500,3,3,0,3,6,12,12
2873601,3,3,0,9,3,18,15
2873602,3,6,3,45,3,57,57
2873701,3,0,3,15,3,21,21
2873702,3,0,3,6,0,9,9
2873703,3,3,3,21,3,30,30
2873704,3,0,3,15,0,21,15
2873800,3,3,3,21,6,33,30
2873900,3,0,3,27,0,33,30
2874000,3,0,0,9,15,24,24
2874100,3,3,0,12,9,27,27
2874200,3,0,0,21,6,30,27
2874300,3,3,0,15,12,30,30
2874400,3,6,3,15,24,45,42
2874500,3,3,6,9,15,33,30
2874600,3,3,0,12,18,33,33
2874700,3,0,6,15,24,45,39
2874800,3,0,3,18,21,42,42
2874900,3,0,6,18,18,42,39
2875000,3,0,0,0,0,6,0
2875100,3,9,0,3,24,33,33
2875200,3,0,3,12,15,27,24
2875300,3,3,0,12,30,45,42
2875400,3,0,3,12,15,27,24
2875500,3,3,3,9,6,18,18
2875600,3,3,3,9,27,39,36
2875700,3,6,3,15,12,36,33
2875800,3,3,3,12,12,30,24
2875900,3,3,3,0,6,9,9
2876000,3,0,0,0,0,3,0
2876100,3,0,0,0,0,3,0
2876200,3,12,0,9,39,60,60
2876300,3,9,3,0,36,48,45
2876401,3,6,0,12,30,51,48
2876402,3,0,0,0,0,6,0
2876500,3,0,3,12,12,30,27
2876600,3,3,6,15,15,39,33
2876700,3,3,3,6,30,39,36
2876800,3,3,6,30,39,75,72
2876900,3,12,3,12,33,60,54
2877000,3,6,3,0,12,24,21
2877100,3,6,3,0,18,24,24
2877200,3,6,0,3,27,36,36
2877300,3,0,3,15,30,48,45
2877400,3,3,3,18,27,48,45
2877500,3,0,0,9,15,24,27
2877600,3,0,0,0,0,0,0
2877700,3,9,0,3,21,36,33
2877800,3,9,0,6,24,36,39
2877900,3,3,0,6,12,24,21
2878000,3,3,0,3,21,30,27
2878100,3,3,3,3,6,18,15
2878200,3,6,0,6,18,30,30
2878300,3,6,0,3,24,33,33
2878400,3,3,3,12,18,36,33
2878500,3,9,3,12,27,48,45
2878600,3,21,3,36,21,75,72
2878700,3,9,3,9,33,51,48
2878800,3,9,0,21,27,57,57
2878901,3,0,0,0,0,0,0
2878902,3,0,0,0,0,3,0
2879001,3,0,0,0,0,3,0
2879002,3,3,3,12,36,54,51
2879100,3,0,3,9,27,39,33
2879200,3,6,0,9,21,33,33
2879300,3,0,0,3,15,21,21
2879400,3,3,3,6,21,30,27
2879500,3,3,0,12,21,36,36
2879600,3,3,3,6,21,33,30
2879700,3,3,0,6,18,27,27
2879800,3,0,0,9,18,33,30
2879900,3,3,3,12,24,36,39
2880000,3,0,0,0,0,6,0
2880100,3,0,0,0,0,0,0
2880200,3,12,3,9,21,45,42
2880300,3,6,0,6,18,27,27
2880400,3,15,0,3,15,30,30
2880500,3,3,0,6,18,27,27
2880600,3,9,0,3,30,45,42
2880701,3,6,0,3,21,30,30
2880702,3,0,0,6,18,27,24
2880703,3,9,3,0,12,21,18
2880801,3,0,0,0,0,0,0
2880802,3,3,0,6,27,36,36
2880901,3,6,3,9,18,30,27
2880902,3,3,0,6,21,30,30
2881000,3,0,0,3,9,15,12
2881100,3,3,3,9,27,42,42
2881200,3,9,3,21,33,63,60
2881300,3,3,0,6,12,21,21
2881400,3,6,3,15,27,51,45
2881500,3,0,0,0,6,6,6
2881600,3,3,3,18,33,57,54
2881701,3,6,0,6,21,30,27
2881702,3,3,6,9,21,39,30
2881800,3,3,3,9,15,27,24
2881900,3,3,0,3,15,21,21
2882000,3,3,3,15,18,42,36
2882100,3,6,0,15,27,48,48
2882200,3,3,3,9,21,39,33
2882300,3,0,3,15,15,33,30
2882400,3,3,0,3,24,33,33
2882500,3,0,3,24,18,48,45
2882600,3,6,6,12,21,42,36
2882700,3,0,15,24,12,51,36
2882800,3,6,3,6,30,48,39
2882900,3,6,0,12,27,42,39
2883000,3,6,3,3,24,39,36
2883100,3,3,0,0,9,15,15
2883200,3,3,3,15,27,48,42
2883300,3,0,0,15,9,27,24
2883400,3,0,3,9,15,27,24
2883500,3,6,3,21,18,48,48
2883600,3,9,6,30,48,90,87
2883700,3,3,3,9,9,24,21
2883800,3,3,0,24,24,54,48
2883900,3,27,3,15,54,99,96
2884001,3,9,3,3,27,42,39
2884002,3,0,0,3,12,15,18
2884100,3,3,0,15,27,45,45
2884200,3,3,0,9,36,51,51
2884300,3,3,3,12,30,48,48
2884400,3,6,3,9,33,54,51
2884500,3,0,0,3,9,15,12
2884600,3,6,3,6,18,30,30
2884700,3,9,3,30,39,78,75
2884800,3,9,3,12,33,57,51
2884900,3,3,0,6,21,30,27
2885000,3,0,0,12,24,36,39
2885100,3,6,6,33,18,66,57
2885200,3,3,0,12,24,45,42
2885300,3,3,0,12,15,27,27
2885400,3,3,0,3,15,21,21
2885500,3,0,3,9,15,27,24
2885600,3,3,0,24,18,45,45
2885700,3,3,0,3,9,15,12
2885800,3,3,3,9,30,42,39
2885900,3,3,0,12,33,48,48
2886001,3,6,0,6,21,33,30
2886002,3,0,3,9,3,15,12
2886100,3,3,6,21,9,45,36
2886200,3,0,0,6,9,18,15
2886300,3,6,9,36,33,84,75
2886400,3,3,0,6,15,21,24
2886500,3,3,0,6,12,21,18
2886600,3,3,3,15,15,36,33
2886700,3,3,0,12,6,27,27
2886800,3,0,0,9,18,30,27
2886900,3,0,0,3,12,18,15
2887000,3,6,3,12,27,48,42
2887100,3,9,3,6,18,33,30
2887200,3,9,0,21,39,69,66
2887300,3,6,0,9,18,36,36
2887400,3,6,3,6,24,39,33
2887500,3,3,0,6,9,15,15
2887600,3,3,6,12,15,33,27
2887700,3,3,3,12,15,30,30
2887800,3,3,0,3,30,36,36
2887900,3,0,0,9,18,27,27
2888000,3,0,3,15,12,30,30
2888100,3,0,3,18,15,36,33
2888201,3,3,0,6,21,30,30
2888202,3,0,0,0,0,0,0
2888300,3,3,0,0,9,12,12
2888400,3,0,3,3,24,30,27
2888500,3,3,3,3,21,33,30
2888600,3,6,0,6,21,33,30
2888700,3,0,0,3,9,9,12
2888800,3,6,0,0,24,27,27
2888900,3,6,3,3,21,33,30
2889000,3,9,0,0,30,39,39
2889100,3,3,3,9,21,36,33
2889200,3,9,0,6,18,33,33
2889300,3,3,3,21,36,63,60
2889400,3,6,6,12,24,48,45
2889501,3,0,0,0,0,0,0
2889502,3,15,6,12,66,96,90
2889600,3,30,3,9,51,96,93
2889700,3,15,0,9,36,60,57
2889800,3,15,0,9,36,54,54
2889900,3,6,3,18,18,42,39
2890000,3,0,0,6,15,24,24
2890100,3,6,0,6,12,21,24
2890200,3,0,0,0,0,0,0
2890300,3,12,6,15,54,87,78
2890401,3,15,6,12,27,60,54
2890402,3,24,0,0,42,69,69
2890500,3,3,0,6,12,24,21
2890600,3,0,0,0,0,6,0
2890700,3,9,6,9,30,54,48
2890800,3,9,0,3,21,36,36
2890900,3,3,0,9,6,18,18
2891000,3,3,9,33,12,57,48
2891100,3,6,6,6,9,24,18
2891201,3,0,0,0,0,9,6
2891202,3,0,0,6,3,9,9
2891300,3,3,0,27,6,33,33
2891400,3,3,0,9,12,27,24
2891500,3,18,0,6,21,48,45
2891600,3,6,0,3,6,15,15
2891700,3,18,3,0,24,48,45
2891800,3,3,3,9,21,39,36
2891900,3,3,0,15,15,39,36
2892000,3,3,0,15,15,30,30
2892101,3,6,0,21,24,54,51
2892102,3,12,0,21,27,60,57
2892200,3,15,3,0,9,27,24
2892300,3,0,0,0,0,0,0
2892400,3,12,3,6,21,42,42
2892500,3,12,0,3,9,24,21
2892600,3,3,0,3,3,9,9
2892701,3,3,3,0,6,15,12
2892702,3,6,3,6,18,30,27
2892800,3,9,3,3,12,24,24
2892900,3,3,3,3,9,24,18
2893000,3,3,0,3,6,15,15
2893101,3,6,0,6,12,24,21
2893102,3,6,0,0,21,30,30
2893200,3,15,0,21,30,69,66
2893300,3,9,3,3,12,27,24
2893400,3,21,3,12,30,63,63
2893500,3,9,0,9,18,36,33
2893600,3,9,0,9,9,30,27
2893700,3,21,0,6,21,48,48
2893800,3,18,3,3,30,51,51
2893900,3,6,0,3,6,18,15
2894000,3,6,3,0,6,15,12
2894100,3,9,0,3,9,21,21
2894200,3,15,0,9,21,45,45
2894300,3,9,0,3,9,21,21
2894400,3,0,0,0,0,0,0
2894500,3,0,0,0,0,0,0
2894600,3,0,0,0,0,0,0
2894700,3,0,0,0,0,0,0
2894800,3,0,0,0,0,6,0
2894900,3,0,0,0,0,0,0
2895000,3,0,0,0,0,3,0
2895100,3,0,0,0,0,0,0
2895200,3,0,0,0,0,0,0
2895300,3,0,3,15,0,18,15
2895400,3,0,6,24,3,33,27
2895500,3,0,0,0,0,6,6
2895600,3,0,0,0,0,3,0
2895700,3,0,0,0,0,3,0
2895800,3,0,0,0,0,0,0
2895900,3,0,0,0,0,0,0
2896000,3,0,0,0,0,0,0
2896100,3,9,3,27,12,54,51
2896200,3,3,0,18,6,33,30
2896300,3,3,15,54,12,87,72
2896400,3,0,6,33,9,51,45
2896500,3,3,0,27,9,39,39
2896600,3,3,3,18,6,27,24
2896700,3,9,9,21,9,51,39
2896800,3,0,6,24,3,36,30
2896900,3,0,0,6,3,9,9
2897000,3,3,3,21,9,33,33
2897100,3,3,15,30,0,42,30
2897200,3,0,3,39,6,54,48
2897300,3,0,0,27,0,30,30
2897400,3,3,6,36,9,57,51
2897500,3,3,6,21,9,39,33
2897600,3,0,0,0,0,3,0
2897700,3,0,9,15,9,36,30
2897800,3,0,3,18,9,30,27
2897900,3,6,0,36,15,57,57
2898000,3,3,0,24,6,33,30
2898100,3,0,3,27,6,36,33
2898200,3,3,0,24,3,27,27
2898300,3,3,0,6,3,15,12
2898400,3,0,0,21,6,30,27
2898500,3,3,0,12,9,21,21
2898600,3,6,3,24,15,48,45
2898700,3,3,3,9,6,18,18
2898800,3,6,3,36,15,57,57
2898900,3,0,0,0,0,0,0
2899000,3,0,0,0,0,0,0
2899100,3,3,3,9,3,15,15
2899200,3,0,3,27,6,39,33
2899300,3,0,3,33,3,36,33
2899400,3,0,0,0,0,6,0
2899500,3,0,0,0,0,0,0
2899600,3,3,0,6,3,9,9
2899700,3,0,0,15,0,18,15
2899800,3,0,0,0,0,6,0
2899900,3,0,0,6,0,6,6
2900000,3,0,0,12,0,12,12
2900100,3,0,0,0,0,0,0
2900200,3,3,0,6,6,21,18
2900300,3,0,3,18,12,36,36
2900400,3,3,3,36,9,54,51
2900500,3,3,0,15,9,27,27
2900600,3,3,9,27,12,51,42
2900700,3,3,0,33,15,54,54
2900800,3,3,3,9,6,21,18
2900900,3,0,3,18,6,27,24
2901000,3,0,0,0,0,0,0
2901100,3,0,0,0,0,3,0
2901200,3,0,0,0,0,0,0
2901300,3,0,0,0,0,6,0
2901400,3,0,0,0,0,3,0
2901500,3,0,0,0,0,0,0
2901600,3,0,3,18,0,18,18
2901700,3,0,0,0,0,0,0
2901800,3,0,0,27,0,27,27
2901900,3,0,0,0,0,3,0
2902000,3,0,3,12,0,15,12
2902100,3,0,3,30,0,30,30
2902200,3,3,3,30,0,36,33
2902300,3,0,3,12,0,15,12
2902400,3,6,6,72,6,90,84
2902500,3,9,3,54,15,81,75
2902600,3,0,6,54,3,60,57
2902700,3,0,0,24,3,27,27
2902800,3,0,0,0,0,3,0
2902900,3,0,0,0,0,3,0
2903000,3,0,0,0,0,0,0
2903100,3,0,0,0,0,3,0
2903200,3,0,0,0,0,3,0
2903300,3,0,0,0,0,0,0
2903400,3,0,0,0,0,0,0
2903500,3,3,0,9,0,12,12
2903600,3,0,0,6,3,9,9
2903700,3,0,0,0,0,6,0
2903800,3,0,3,39,12,51,48
2903900,3,6,6,36,12,57,48
2904000,3,0,0,0,0,6,6
2904100,3,0,6,36,6,48,42
2904200,3,0,6,30,0,36,33
2904300,3,3,3,15,3,21,21
2904400,3,12,3,27,12,51,51
2904500,3,9,0,3,12,24,24
2904600,3,15,3,18,27,63,60
2904700,3,18,0,3,15,36,36
2904800,3,9,0,18,24,48,51
2904900,3,18,0,12,36,69,69
2905000,3,0,0,0,0,0,0
2905100,3,0,0,0,0,6,6
2905201,3,0,0,12,6,15,15
2905202,3,6,0,0,6,12,9
2905300,3,12,0,12,15,42,39
2905400,3,15,3,24,21,63,60
2905500,3,24,0,9,30,63,63
2905600,3,6,0,9,18,36,33
2905700,3,6,3,0,12,21,18
2905800,3,6,0,3,6,18,15
2905900,3,15,3,6,24,48,45
2906001,3,12,3,24,12,54,48
2906002,3,0,0,0,0,0,0
2906100,3,9,3,18,18,45,45
2906200,3,6,0,9,9,24,24
2906300,3,21,0,15,24,57,57
2906400,3,9,0,18,24,51,51
2906500,3,0,0,0,0,6,0
2906600,3,0,0,0,0,9,9
2906700,3,9,0,9,21,42,39
2906800,3,9,0,9,12,30,30
2906900,3,6,0,6,6,18,18
2907000,3,0,0,0,0,3,0
2907100,3,6,3,6,9,21,18
2907200,3,3,0,6,15,24,24
2907300,3,3,3,27,21,57,54
2907400,3,3,0,15,15,30,30
2907500,3,0,0,0,9,6,6
2907600,3,3,6,15,15,36,30
2907700,3,9,3,6,15,39,36
2907800,3,0,0,21,3,21,21
2907900,3,9,9,21,12,51,39
2908000,3,6,0,12,18,36,36
2908100,3,9,6,12,21,51,45
2908200,3,6,3,18,15,39,36
2908300,3,15,3,18,24,60,57
2908401,3,3,3,3,15,27,21
2908402,3,3,3,3,15,21,21
2908403,3,0,0,3,3,12,12
2908404,3,3,0,3,9,15,15
2908500,3,15,3,3,6,24,24
2908600,3,6,3,3,27,39,36
2908700,3,0,0,0,0,6,6
2908800,3,12,0,9,21,42,42
2908900,3,3,0,0,15,21,21
2909000,3,3,0,3,15,24,24
2909101,3,0,0,0,0,0,0
2909102,3,0,0,0,0,0,0
2909105,3,0,0,0,0,0,0
2909106,3,0,0,0,0,3,0
2909108,3,0,0,0,0,0,0
2909109,3,0,0,0,0,0,0
2909110,3,0,0,0,0,0,0
2909113,3,0,0,0,0,0,0
2909115,3,0,0,0,0,3,0
2909116,3,0,0,0,0,0,0
2909117,3,0,0,0,0,0,0
2909121,3,0,0,0,0,0,0
2909122,3,0,0,0,0,0,0
2909123,3,0,0,0,0,0,0
2909124,3,0,0,0,0,0,0
2909125,3,0,0,0,0,0,0
2909126,3,0,0,0,0,0,0
2909127,3,0,0,0,0,0,0
2909128,3,0,0,0,0,0,0
2909129,3,0,0,0,0,0,0
2909130,3,0,0,0,0,0,0
2909200,3,9,3,21,18,51,51
2909300,3,3,0,12,15,30,30
2909400,3,3,0,6,36,42,39
2909502,3,0,0,0,0,3,0
2909503,3,9,0,3,18,30,30
2909504,3,0,0,0,0,6,6
2909505,3,0,0,3,12,15,18
2909600,3,3,3,6,6,15,15
2909700,3,3,0,3,6,9,9
2909800,3,6,0,15,24,45,45
2909900,3,12,3,9,15,42,39
2910000,3,0,0,6,18,27,27
2910100,3,3,6,12,27,45,39
2910200,3,0,6,12,24,39,36
2910300,3,3,3,6,15,24,24
2910400,3,0,3,3,3,9,9
2910500,3,0,0,9,12,18,21
2910600,3,3,0,12,12,24,21
2910700,3,0,0,15,9,27,24
2910800,3,3,3,18,12,33,33
2910900,3,3,0,12,24,39,36
2911000,3,3,3,9,18,36,33
2911100,3,6,3,18,27,54,54
2911200,3,3,6,6,27,39,33
2911300,3,3,0,12,24,36,36
2911400,3,3,0,9,30,42,42
2911500,3,0,3,15,18,39,36
2911600,3,3,3,12,24,42,39
2911700,3,3,3,12,15,33,30
2911800,3,0,6,15,9,33,27
2911900,3,3,0,12,18,30,30
2912000,3,3,3,6,18,27,27
2912100,3,3,3,15,24,39,36
2912200,3,9,3,18,21,45,45
2912300,3,3,3,15,33,54,51
2912400,3,3,3,9,27,39,36
2912500,3,3,0,9,21,36,33
2912600,3,6,3,24,18,54,51
2912701,3,9,0,6,12,27,24
2912702,3,3,0,12,9,21,21
2912703,3,0,9,0,0,12,3
2912704,3,0,0,0,0,0,0
2912801,3,0,3,12,12,27,24
2912802,3,3,3,9,6,24,21
2912901,3,3,0,3,18,27,27
2912902,3,6,0,0,9,12,12
2913000,3,12,3,3,27,45,42
2913100,3,3,0,18,15,33,33
2913200,3,0,3,27,12,39,39
2913300,3,3,0,27,18,48,48
2913400,3,0,0,24,18,48,48
2913500,3,18,3,18,33,75,72
2913600,3,3,3,33,27,66,63
2913700,3,3,3,9,9,27,21
2913800,3,0,0,15,21,39,36
2913900,3,3,6,12,18,39,33
2914000,3,3,3,9,12,24,21
2914100,3,0,0,3,3,9,9
2914200,3,0,3,15,9,24,21
2914300,3,0,0,0,0,0,0
2914400,3,0,0,0,0,0,0
2914500,3,0,0,0,0,3,0
2914600,3,3,9,30,18,54,48
2914700,3,9,6,15,18,42,42
2914800,3,0,0,15,9,24,24
2914900,3,6,6,21,18,51,45
2915000,3,3,3,3,21,27,24
2915100,3,3,3,12,21,39,36
2915200,3,3,3,6,18,30,27
2915300,3,3,9,18,21,48,39
2915400,3,6,3,15,12,36,33
2915500,3,6,3,15,24,45,42
2915600,3,0,3,12,9,21,18
2915700,3,6,0,6,18,30,30
2915800,3,12,3,6,24,39,36
2915900,3,12,3,12,48,78,72
2916000,3,3,6,15,39,63,57
2916100,3,9,0,6,12,24,24
2916200,3,3,3,6,12,24,21
2916300,3,0,3,3,12,18,15
2916400,3,3,3,15,12,30,27
2916500,3,9,3,18,27,57,51
2916600,3,6,0,12,27,42,42
2916700,3,12,3,15,48,78,78
2916800,3,3,3,9,24,39,36
2916900,3,12,3,9,39,63,60
2917000,3,6,0,3,15,27,27
2917101,3,6,3,3,6,15,18
2917102,3,9,3,0,6,18,15
2917200,3,12,3,6,30,48,45
2917300,3,3,3,9,27,45,39
2917401,3,0,0,0,0,0,0
2917402,3,0,0,0,0,6,0
2917501,3,0,0,3,12,15,15
2917502,3,0,0,3,12,15,12
2917503,3,0,0,9,12,21,21
2917600,3,3,3,6,21,39,33
2917701,3,6,3,3,3,12,9
2917702,3,3,0,6,15,24,24
2917703,3,3,0,0,9,12,12
2917704,3,3,0,3,9,15,15
2917800,3,0,3,3,12,18,15
2917900,3,3,3,9,21,39,36
2918000,3,0,0,0,0,0,0
2918101,3,3,3,3,15,21,21
2918102,3,0,0,6,6,12,12
2918200,3,9,0,3,27,42,39
2918300,3,3,0,9,15,27,27
2918400,3,9,0,9,21,42,39
2918500,3,6,3,18,33,57,54
2918600,3,3,3,12,18,36,33
2918700,3,0,0,6,12,21,21
2918800,3,15,0,12,30,54,51
2918900,3,3,0,9,24,33,36
2919000,3,3,3,9,9,24,18
2919100,3,6,3,12,15,36,33
2919200,3,6,0,6,15,24,27
2919300,3,0,3,6,15,24,21
2919400,3,3,0,3,18,24,21
2919500,3,6,0,6,27,36,36
2919600,3,3,3,24,21,51,51
2919700,3,9,3,3,27,42,36
2919800,3,3,0,6,9,15,15
2919900,3,3,3,9,45,60,54
2920000,3,0,0,9,6,18,15
2920100,3,6,3,24,30,60,60
2920200,3,3,3,9,21,39,39
2920300,3,3,0,3,9,12,12
2920400,3,3,0,9,27,42,42
2920500,3,0,6,12,9,27,24
2920600,3,3,0,6,12,24,24
2920700,3,6,6,24,30,69,63
2920800,3,6,0,3,15,24,24
2920900,3,6,3,24,24,57,54
2921000,3,3,0,3,9,15,15
2921100,3,6,3,18,33,54,54
2921200,3,3,0,9,21,36,36
2921300,3,3,3,12,18,36,33
2921400,3,3,3,12,27,45,42
2921500,3,0,3,24,9,39,36
2921600,3,12,9,24,24,66,57
2921700,3,9,0,9,15,36,36
2921800,3,3,3,15,24,42,42
2921900,3,18,3,6,30,57,54
2922000,3,9,3,6,15,33,30
2922100,3,0,3,24,15,45,42
2922200,3,6,3,18,24,48,45
2922300,3,9,3,24,27,63,63
2922400,3,6,0,12,21,39,39
2922500,3,15,3,6,21,51,48
2922601,3,0,3,12,0,15,12
2922602,3,15,3,9,15,39,39
2922700,3,21,0,15,30,69,66
2922800,3,9,0,6,24,39,39
2922900,3,3,0,12,33,51,48
2923000,3,6,0,18,33,60,60
2923100,3,6,0,3,15,24,21
2923200,3,6,0,9,27,42,39
2923300,3,21,6,6,36,72,66
2923400,3,3,0,12,15,27,30
2923500,3,3,3,6,15,24,24
2923600,3,0,0,24,6,33,33
2923700,3,3,0,3,15,21,24
2923800,3,6,3,39,27,78,78
2923900,3,6,0,3,27,39,39
2924000,3,21,0,3,21,45,45
2924100,3,3,0,6,9,18,18
2924200,3,0,3,12,15,30,27
2924300,3,0,3,15,12,30,27
2924400,3,0,3,21,12,39,33
2924500,3,3,0,15,9,30,27
2924600,3,3,3,18,15,36,33
2924700,3,0,0,9,15,24,24
